Ccy Code, Business Date, Bid, Mid, Ask
ADP,25/02/2010,137.384200000,137.384200000,137.384200000
AED,25/02/2010,3.672800000,3.673000000,3.673200000
AFA,25/02/2010,42.785000000,42.785000000,42.785000000
ALL,25/02/2010,106.400000000,106.650000000,106.900000000
ANG,25/02/2010,1.790000000,1.790000000,1.790000000
AON,25/02/2010,80.835700000,80.956950000,81.078200000
ARS,25/02/2010,2.850000000,2.851250000,2.852500000
ATS,25/02/2010,11.361820000,11.361820000,11.361820000
AUD,25/02/2010,1.1176930814798256398792891472,1.1175681716584711667411712114,1.1174432897530450329645770477
AWG,25/02/2010,1.790000000,1.790000000,1.790000000
BBD,25/02/2010,2.000000000,2.000000000,2.000000000
BDT,25/02/2010,58.920000000,58.945000000,58.970000000
BEF,25/02/2010,33.308480000,33.308480000,33.308480000
BGL,25/02/2010,1.601300000,1.601700000,1.602100000
BHD,25/02/2010,0.376440000,0.377065000,0.377690000
BIF,25/02/2010,1020.000000000,1060.000000000,1100.000000000
BMD,25/02/2010,1.000000000,1.000000000,1.000000000
BND,25/02/2010,1.676300000,1.676800000,1.677300000
BOB,25/02/2010,7.892000000,7.901000000,7.910000000
BRL,25/02/2010,1.824200000,1.824600000,1.825000000
BSD,25/02/2010,1.000000000,1.000000000,1.000000000
BTN,25/02/2010,43.730000000,43.735000000,43.740000000
BWP,25/02/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,25/02/2010,1.980000000,1.980000000,1.980000000
CAD,25/02/2010,1.052100000,1.052350000,1.052600000
CHF,25/02/2010,1.080600000,1.080700000,1.080800000
CLP,25/02/2010,528.200000000,528.350000000,528.500000000
CNY,25/02/2010,6.826900000,6.826900000,6.827000000
COP,25/02/2010,2665.100000000,2666.100000000,2667.100000000
CRC,25/02/2010,428.260000000,428.460000000,428.660000000
CUP,25/02/2010,1.000000000,1.000000000,1.000000000
CVE,25/02/2010,108.950000000,108.950000000,108.950000000
CZK,25/02/2010,19.087500000,19.116750000,19.146000000
DEM,25/02/2010,1.470328000,1.470383000,1.470438000
DJF,25/02/2010,175.000000000,175.000000000,175.000000000
DKK,25/02/2010,5.494100000,5.495100000,5.496100000
DOP,25/02/2010,43.100000000,43.100000000,43.100000000
DZD,25/02/2010,68.920200000,68.920200000,68.920200000
ECS,25/02/2010,25000.000000000,25000.000000000,25000.000000000
EEK,25/02/2010,12.872300000,12.875150000,12.878000000
EGP,25/02/2010,6.180000000,6.189950000,6.199900000
ESP,25/02/2010,137.384200000,137.384200000,137.384200000
ETB,25/02/2010,8.350000000,8.550000000,8.750000000
EUR,25/02/2010,0.7383888355608063206084324005,0.7383343177790903721204961607,0.7382798080472499077150239941
FIM,25/02/2010,4.909364000,4.909364000,4.909364000
FJD,25/02/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,25/02/2010,1.829800000,1.829900000,1.830000000
FRF,25/02/2010,4.843200000,4.843200000,4.843200000
GBP,25/02/2010,0.6485925541574782721494357245,0.648529459450695547845260871,0.6484663770183515984696193502
GHC,25/02/2010,8890.000000000,8975.000000000,9060.000000000
GIP,25/02/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,25/02/2010,28.000000000,29.000000000,30.000000000
GNF,25/02/2010,2005.000000000,2012.500000000,2020.000000000
GRD,25/02/2010,281.355800000,281.355800000,281.355800000
GTQ,25/02/2010,8.080000000,8.100000000,8.120000000
GWP,25/02/2010,761.550000000,761.550000000,761.550000000
GYD,25/02/2010,179.000000000,179.000000000,179.000000000
HKD,25/02/2010,7.764700000,7.764950000,7.765200000
HNL,25/02/2010,17.980000000,17.980000000,17.980000000
HRK,25/02/2010,6.218100000,6.221950000,6.225800000
HTG,25/02/2010,29.000000000,29.000000000,29.000000000
HUF,25/02/2010,198.860000000,199.170000000,199.480000000
IDR,25/02/2010,9325.000000000,9333.000000000,9340.000000000
IEP,25/02/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,25/02/2010,3.771700000,3.776000000,3.780200000
INR,25/02/2010,46.335000000,46.343700000,46.352500000
IQD,25/02/2010,1424.500000000,1424.500000000,1424.500000000
IRR,25/02/2010,8481.000000000,8482.000000000,8483.000000000
ISK,25/02/2010,128.430000000,128.800000000,129.170000000
ITL,25/02/2010,1598.770000000,1598.770000000,1598.770000000
JMD,25/02/2010,60.370000000,60.370000000,60.370000000
JOD,25/02/2010,0.708000000,0.709000000,0.710000000
JPY,25/02/2010,90.280000000,90.290000000,90.300000000
KES,25/02/2010,77.450000000,77.450000000,77.450000000
KHR,25/02/2010,3850.000000000,3850.000000000,3850.000000000
KMF,25/02/2010,404.778500000,404.828400000,404.878400000
KPW,25/02/2010,2.200000000,2.200000000,2.200000000
KRW,25/02/2010,1151.500000000,1151.650000000,1151.800000000
KWD,25/02/2010,0.288500000,0.289000000,0.289500000
KYD,25/02/2010,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,25/02/2010,147.250000000,147.290000000,147.330000000
LAK,25/02/2010,7842.590000000,7842.590000000,7842.590000000
LBP,25/02/2010,1514.000000000,1515.000000000,1516.000000000
LKR,25/02/2010,97.500000000,97.550000000,97.600000000
LRD,25/02/2010,1.000000000,1.000000000,1.000000000
LSL,25/02/2010,6.404900000,6.420000000,6.435100000
LTL,25/02/2010,2.850000000,2.851000000,2.852000000
LUF,25/02/2010,33.308480000,33.308480000,33.308480000
LVL,25/02/2010,0.536800000,0.537300000,0.537800000
LYD,25/02/2010,1.205900000,1.205900000,1.205900000
MAD,25/02/2010,9.044100000,9.058800000,9.073500000
MGF,25/02/2010,6800.000000000,6800.000000000,6800.000000000
MMK,25/02/2010,6.387900000,6.387900000,6.387900000
MNT,25/02/2010,1176.000000000,1176.000000000,1176.000000000
MOP,25/02/2010,8.024500000,8.025000000,8.025500000
MRO,25/02/2010,264.320000000,265.310000000,266.300000000
MTL,25/02/2010,0.349400000,0.349950000,0.350500000
MUR,25/02/2010,26.250000000,26.400000000,26.550000000
MVR,25/02/2010,12.750000000,12.800000000,12.850000000
MWK,25/02/2010,106.500000000,108.250000000,110.000000000
MXN,25/02/2010,12.800000000,12.809500000,12.819000000
MYR,25/02/2010,3.402000000,3.404000000,3.406000000
