COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
08/05/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.46,03/20/2013,0.63,287521.724145897,-295594.416563614,-761500.236583983,742788.853631554,USD
08/05/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.61,368930.886610747,-382463.176360665,-957911.852046767,939194.551108902,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.38,12/20/2013,0.51,713178.979219506,-740303.986011923,-1318170.08861,1295731.68991916,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.38,12/20/2013,0.51,-713656.584480961,740791.042398835,1318839.14119208,-1296382.32972854,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.32,06/20/2016,0.34,-34254.778863733,34765.9238404134,-149109.953054018,150745.941068787,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.36,06/20/2013,0.4,-876.997474992388,1393.75283727558,73710.0559884018,-73956.1803097239,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.32,06/20/2016,0.34,34265.369689709,-34776.1203843325,149247.331769,-150884.127679778,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.36,06/20/2013,0.4,875.63923690218,-1392.29123512127,-73698.5891043693,73944.7749608152,USD
08/05/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.56,4344127.05459649,-4351235.70319575,-1500714.00287002,1426906.214172,USD
08/05/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.56,-4346411.90662013,4353500.51696898,1501317.11256699,-1427473.18633411,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.49,03/20/2013,0.78,-384492.803401873,403933.420426722,774318.075165381,-738681.981863659,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.49,03/20/2013,0.77,271806.446486053,-284906.98398991,-536284.392986413,511874.114319342,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.49,03/20/2013,0.78,-68883.496753359,72366.0261202189,138727.635551546,-132342.950028429,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.49,03/20/2013,0.77,253804.749201329,-266036.882019699,-500778.220673548,477983.875089975,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1828.98024750585,1811.40891007045,2899.95172906973,-2872.09137877489,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2438.64033132092,2415.21188139443,3866.60230750834,-3829.45517376187,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-984.83550894849,975.374019646076,1561.51245532536,-1546.51072837969,USD
08/05/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,5252.4560871187,-5201.9948104607,-8328.06649086243,8248.05727988542,USD
