COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
11/01/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.45,03/20/2013,0.6,276068.226401706,-280511.530137623,-557990.639424816,541432.028500252,USD
11/01/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.6,348265.552433685,-358554.192871488,-782392.781973831,764694.425316588,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.4,12/20/2013,0.53,607601.522489672,-628761.691915098,-1114747.59070439,1093447.53089875,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.4,12/20/2013,0.53,-607948.523583961,629114.638417411,1115250.90407962,-1093936.14529409,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.37,-31358.4738997371,31728.5002993524,-143142.853489964,144620.83219522,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.36,06/20/2013,0.4,-3523.67644302742,4059.15971034835,61280.6167744034,-61293.0701506994,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.37,31366.564473342,-31736.1882467107,143263.718852978,-144742.281960618,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.36,06/20/2013,0.4,3522.39851484757,-4057.80526442265,-61272.7405357608,61285.2727326991,USD
11/01/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.54,12/20/2016,0.55,4279595.57835162,-4277147.05623922,-1371489.95013296,1302622.09930755,USD
11/01/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.54,12/20/2016,0.55,-4281645.87824809,4279175.50985833,1371993.33969044,-1303093.78488065,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.49,03/20/2013,0.75,-308611.239047863,316579.876430421,537783.897127327,-513677.205896008,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.49,03/20/2013,0.75,218392.335372553,-223862.71405868,-373293.993162667,356537.054715525,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.49,03/20/2013,0.75,-55286.6227119369,56714.0088312479,96345.7064114989,-92026.7255238529,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.49,03/20/2013,0.75,203922.578938507,-209030.183647701,-348569.388751982,332921.830337566,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.29,12/20/2016,0.29,-1885.43488045849,1870.85165203747,2989.46374576222,-2966.34121147976,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.29,12/20/2016,0.29,-2513.9131752983,2494.46887072647,3985.9516631626,-3955.12161743602,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.29,12/20/2016,0.29,-1015.23415718552,1007.38164964548,1609.7112331069,-1597.26063783704,USD
11/01/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.29,12/20/2016,0.29,5414.58221226549,-5372.70217173783,-8585.12664095863,8518.72346568794,USD
