Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,112820.4989402880000000,0.0000,3.0000,10/02/2010,210.0000000000000000,500.000000000,500.000000000,500.000000000,40.000000000,40.000000000,40.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,87062.3930081582000000,3.0000,7.0000,10/02/2010,210.0000000000000000,925.000000000,925.000000000,925.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,25447.4265534081000000,7.0000,10.0000,10/02/2010,210.0000000000000000,185.000000000,185.000000000,185.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,8999.8338438146400000,10.0000,15.0000,10/02/2010,210.0000000000000000,50.000000000,50.000000000,50.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-2880.9781920961300000,15.0000,30.0000,10/02/2010,210.0000000000000000,9.000000000,9.000000000,9.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,175640.6036546480000000,0.0000,3.0000,10/02/2010,136.0000000000000000,500.000000000,500.000000000,500.000000000,58.000000000,58.250000000,58.500000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,308780.9876622550000000,3.0000,7.0000,10/02/2010,136.0000000000000000,995.192307692,1002.4038461535,1009.615384615,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,174395.2701729330000000,7.0000,10.0000,10/02/2010,136.0000000000000000,337.833099579,344.4074333795,350.981767180,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,63969.3846562128000000,10.0000,15.0000,10/02/2010,136.0000000000000000,100.000000000,104.500000000,109.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,14156.4674143346000000,15.0000,30.0000,10/02/2010,136.0000000000000000,26.000000000,28.000000000,30.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,162677.4975674060000000,0.0000,3.0000,10/02/2010,140.0000000000000000,500.000000000,500.000000000,500.000000000,71.125000000,71.312500000,71.500000000
