Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,10-Feb-10,CLOSE,mm,mm_0_1,11-Feb-10,0.0079103000000000,0
1W,GBP            ,10-Feb-10,CLOSE,mm,mm_0_20100217,17-Feb-10,0.0079106000000000,1
1M,GBP            ,10-Feb-10,CLOSE,mm,mm_0_101,10-Mar-10,0.0079113000000000,2
STUB,GBP            ,10-Feb-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0079077000000000,3
FUT1,GBP            ,10-Feb-10,CLOSE,fut,fut_1_103,17-Jun-10,0.0083693000000000,4
FUT2,GBP            ,10-Feb-10,CLOSE,fut,fut_2_103,16-Sep-10,0.0093422000000000,5
FUT3,GBP            ,10-Feb-10,CLOSE,fut,fut_3_103,15-Dec-10,0.0114114000000000,6
FUT4,GBP            ,10-Feb-10,CLOSE,fut,fut_4_103,16-Mar-11,0.0145402000000000,7
FUT5,GBP            ,10-Feb-10,CLOSE,fut,fut_5_103,16-Jun-11,0.0178811000000000,8
FUT6,GBP            ,10-Feb-10,CLOSE,fut,fut_6_103,21-Sep-11,0.0214010000000000,9
FUT7,GBP            ,10-Feb-10,CLOSE,fut,fut_7_103,21-Dec-11,0.0249207000000000,10
FUT8,GBP            ,10-Feb-10,CLOSE,fut,fut_8_103,21-Mar-12,0.0284690000000000,11
FUT9,GBP            ,10-Feb-10,CLOSE,fut,fut_9_103,21-Jun-12,0.0315335000000000,12
FUT10,GBP            ,10-Feb-10,CLOSE,fut,fut_10_103,20-Sep-12,0.0343798000000000,13
FUT11,GBP            ,10-Feb-10,CLOSE,fut,fut_11_103,19-Dec-12,0.0368294000000000,14
FUT12,GBP            ,10-Feb-10,CLOSE,fut,fut_12_103,19-Mar-13,0.0391081000000000,15
4Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1004,10-Feb-14,0.0267250000000000,16
5Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1005,10-Feb-15,0.0301750000000000,17
6Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1006,10-Feb-16,0.0328000000000000,18
7Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1007,10-Feb-17,0.0349000000000000,19
8Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1008,12-Feb-18,0.0365669000000000,20
9Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1009,11-Feb-19,0.0378469000000000,21
10Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1010,10-Feb-20,0.0389250000000000,22
12Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1012,10-Feb-22,0.0405750000000000,23
15Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1015,10-Feb-25,0.0420500000000000,24
20Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1020,11-Feb-30,0.0423249000000000,25
25Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1025,12-Feb-35,0.0417755000000000,26
30Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1030,10-Feb-40,0.0411250000000000,27
40Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1040,10-Feb-50,0.0402500000000000,28
50Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1050,10-Feb-60,0.0400500000000000,29
60Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1060,10-Feb-70,0.0402250000000000,30
70Y,GBP            ,10-Feb-10,CLOSE,swap,swap_0_1070,12-Feb-80,0.0404770000000000,31
1D,EUR_EUR        ,10-Feb-10,CLOSE,mm,mm_0_1,12-Feb-10,0.0083562000000000,0
1W,EUR_EUR        ,10-Feb-10,CLOSE,mm,mm_2_20100219,19-Feb-10,0.0083569000000000,1
1M,EUR_EUR        ,10-Feb-10,CLOSE,mm,mm_0_101,10-Mar-10,0.0083584000000000,2
STUB,EUR_EUR        ,10-Feb-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0083697000000000,3
