Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,06-May-10,CLOSE,mm,mm_0_1,10-May-10,0.0052407000000000,0
1W,EUR_EUR        ,06-May-10,CLOSE,mm,mm_2_20100517,17-May-10,0.0052409000000000,1
1M,EUR_EUR        ,06-May-10,CLOSE,mm,mm_2_101,10-Jun-10,0.0052414000000000,2
STUB,EUR_EUR        ,06-May-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0053677000000000,3
FUT1,EUR_EUR        ,06-May-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0106477000000000,4
FUT2,EUR_EUR        ,06-May-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0113921000000000,5
FUT3,EUR_EUR        ,06-May-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0118303000000000,6
FUT4,EUR_EUR        ,06-May-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0119147000000000,7
FUT5,EUR_EUR        ,06-May-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0123822000000000,8
FUT6,EUR_EUR        ,06-May-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0134769000000000,9
FUT7,EUR_EUR        ,06-May-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0152018000000000,10
FUT8,EUR_EUR        ,06-May-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0169583000000000,11
FUT9,EUR_EUR        ,06-May-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0190241000000000,12
FUT10,EUR_EUR        ,06-May-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0209810000000000,13
FUT11,EUR_EUR        ,06-May-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0230851000000000,14
FUT12,EUR_EUR        ,06-May-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0247331000000000,15
4Y,EUR_EUR        ,06-May-10,CLOSE,swap,swap_2_1004,12-May-14,0.0187167000000000,16
5Y,EUR_EUR        ,06-May-10,CLOSE,swap,swap_2_1005,11-May-15,0.0215939000000000,17
6Y,EUR_EUR        ,06-May-10,CLOSE,swap,swap_2_1006,10-May-16,0.0241000000000000,18
7Y,EUR_EUR        ,06-May-10,CLOSE,swap,swap_2_1007,10-May-17,0.0262200000000000,19
