HEADER,2010-09-20,QUANTIFI,C:/Quantifi/NightlyBatch/20100920/reports\CorrExposure.csv,2010-09-21 18:19:49,UAT,1,INTERNAL
20100920,,,There are no Risk Results available for trade CDO0000639 as of 20-Sep-2010,,,,,,,,
20100920,,,There are no Risk Results available for trade CDO0000640 as of 20-Sep-2010,,,,,,,,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 5yr,20130920,0.15,-530327.465708601,-537986.111190619,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 7yr,20130920,0.15,1127905.10428082,1139480.07256324,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 10yr,20130920,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 5yr,20130920,0.03,-9328.77518979592,-8606.36701099362,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 7yr,20130920,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 10yr,20130920,0.3,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 5yr,20130920,0.3,-70043.7413301427,-71233.1523846299,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 7yr,20130920,0.3,-502615.942785359,-497173.273072126,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 10yr,20130920,0.07,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 5yr,20130920,0.07,139526.309611628,138405.392898181,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,DJ CDX.NA.IG 7yr,20130920,0.07,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 10yr,20130920,0.12,0,0,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 5yr,20130920,0.12,-173616.416519536,-178248.120557582,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 7yr,20130920,0.12,206911.620320452,207115.502322738,,,USD,
20100920,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,iTraxx Europe 10yr,20130920,0.22,0,0,,,USD,
