TradeId,ProductDescription,TradeTag_ECD Id,Currency,Today_CurrentNotional,Today_MTM,LastBusinessDate_MTM,LTDPLChange,ResidualPL,EstimatedPL,CorrEffect,Today_Total_CSGammaEffect,Total_CSDeltaEffect,Today_Total_IRDelta,LastBusinessDate_CashflowEffect,Today_CashflowEffect,CashflowEffect
CDO0000639,ACA 3,1823,USD,,,,0,0,,,,,,,,
CDO0000640,ACA 3 BA,1882,USD,,,,0,0,,,,,,,,
CDO0000646,Athilon 4,2591,USD,-800000000.064,6569087.80651692,7116602.42363214,-811198.592444955,-938901.359954965,127702.76751001,293540.64733566,-163.028623434359,-51862.8546200857,-1224.11389587447,0,-262888.88890992,-262888.88890992
CDO0000649,Athilon 6,3254,USD,-800000000,13306385.9218592,14001591.7858535,-918248.110907901,-810766.450425971,-107481.66048193,108716.786298436,120.563376534655,-25568.6720555741,-2771.72280583822,0,-222444.444444444,-222444.444444444
CDO0000651,Athilon 7,3930,USD,-799999999.998,36954735.7943061,39121818.2576366,-2390068.89542867,-2102316.55730212,-287752.33812655,304862.193076575,-48.8352647158665,-196224.425137404,-7861.31609953139,0,-222444.444443888,-222444.444443888
CDO0000652,Athilon 7 offset,8117,USD,799999999.998,-35927196.1664025,-38014682.5842094,2391297.71410239,2103446.18184878,287851.53225361,-305128.899199941,49.3231081154706,196319.316440886,7681.30740761234,0,303333.333332575,303333.333332575
CDO0000653,CDX6 7-10 7y ECD3450,3450,USD,-10000000.012,3129813.63466018,3126442.65415797,-25711.4153660168,-7625.538618074,-18085.8767479428,-13530.5048735023,30.0061774961731,-4148.76637768,-989.818097060833,0,-29006.2500348075,-29006.2500348075
CDO0000654,CDX6 7-10 7y ECD3449,3449,USD,10000000.012,-922175.468776506,-972484.425753919,63297.826591766,52681.1676881015,10616.6589036644,1360.12887481413,-13.7728616603283,2702.90819055364,158.759910156352,0,12954.8611266569,12954.8611266569
CDO0000655,CDX6 7-10 7y ECD3453,3453,USD,10000000.012,-3114234.03711571,-3110143.51402644,25815.5571935307,7705.84619884332,18109.7109946874,13537.383254279,-30.02187026368,4153.58958643105,985.444659566901,0,29827.7778135711,29827.7778135711
CDO0000656,CDX6 7-10 7y ECD8112,8112,USD,-10000000.012,925513.132868022,976128.321848345,-63273.9930078592,-52672.1986041688,-10601.7944036904,-1361.05537155339,13.7732893469431,-2702.6891921598,-159.257220962592,0,-12638.8889040556,-12638.8889040556
CDO0000657,GNT LSS 1 - CDX7 30-60,3815,CAD,-4779024225.13418,35122799.3813499,36966682.0346113,-2214757.93991718,-90732.5900295279,-2124025.34988765,-1848264.94852353,5381.72039306182,-338132.999272022,-21777.9739576602,0,-370178.25625,-357988.739664426
CDO0000658,GNT LSS 1 - GS,3816,CAD,4779024225.13418,-29212610.7628731,-30804788.8983032,2217929.23104646,91182.9098647409,2126746.32118172,1849372.88238612,-5389.65317949318,338297.772641821,19886.6453450809,0,624582.291666666,604015.561787792
CDO0000659,Nereus 2 BNP,2743,USD,2200000000,-6577713.47670608,-7057927.85889221,898527.067371319,933485.445793451,-34958.3784221315,-216524.08614722,204.892027624278,50828.5966785678,1332.38945357794,0,417083.333333333,417083.333333333
CDO0000660,Nereus 2 Mav1,8271,USD,-1358576368.8,4522226.95669983,4856713.68268185,-553023.033184666,-579093.772534276,26070.7393496104,141423.162228762,-130.03968586331,-34247.3750064303,-888.686746129713,0,-218315.674819667,-218315.674819667
CDO0000661,Nereus Dresdner,2602,USD,394033675.68,-900398.411831076,-958579.206504103,161081.930805265,167240.061199511,-6158.13039424541,-38788.3269548907,36.6984662170776,9105.9831874348,200.102927236222,0,102591.04561524,102591.04561524
CDO0000662,Nereus Mav1,8269,USD,-1239557306.4,3571842.68815923,3821986.29438734,-504750.928442532,-528456.3864034,23705.4579608685,129050.05220139,-118.650267732546,-31251.937455629,-733.914883557286,0,-254350.2728438,-254350.2728438
CDO0000671,CDX7 0-3 10y Zero ECD4272,4272,USD,-351386.2937055,-33786.0340783085,-33470.038772658,-315.995305650453,-822.603720092755,506.608414442302,-374.874600440383,0.69310684287966,-40.4332463559473,23.5045854043744,892071.028771776,0,892071.028771776
CDO0000672,CDX7 0-3 10y Zero ECD4273,4273,USD,-468515.058526278,-45048.0454620013,-44626.7183875738,-421.327074427478,-1096.80496071427,675.477886286789,-499.832800856318,0.924142457670496,-53.910995170292,31.3394472227076,1189428.03900283,0,1189428.03900283
