ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.646807607429032,0.644115391425263,0.933713754213733,0.932655810397073,-4091391.06647774,-4069832.4541047,-797.340346266474,2981.61047105,84967.3550955504,83991.8958932012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.562425069697354,0.563988821822542,0.858333685785804,0.860593677209224,-611778.354722069,-619239.556751645,244804.921309004,251842.277055746,35512.9057705291,36031.3047822304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.560994707403898,0.562597804143142,0.856175240009026,0.858486214757095,380117.876754199,384766.335535554,-148736.195009888,-153043.62370611,-21931.5231288206,-22249.9738925528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.562425069697354,0.563988821822542,0.858333685785804,0.860593677209224,-109599.211665458,-110936.103148178,43857.0013183877,45117.8136053468,6370.83613117505,6464.25773487194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.560994707403898,0.562597804143142,0.856175240009026,0.858486214757095,346881.46132159,351123.911443503,-135732.13546272,-139663.137124766,-20031.5927283997,-20323.3148926953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.317836359540966,0.317986515107528,0.317836359540966,0.317986515107528,-11387.7265533127,-11128.0128709372,-11387.7265533127,-11128.0128709372,-1032.3723370446,-1029.09842427113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.317836359540966,0.317986515107528,0.317836359540966,0.317986515107528,-15183.6354180428,-14837.3505078985,-15183.6354180428,-14837.3505078985,-1376.49645062807,-1372.13123359287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.317836359540966,0.317986515107528,0.317836359540966,0.317986515107528,-6131.85270601875,-5992.00687826667,-6131.85270601875,-5992.00687826667,-555.892792023893,-554.129915930491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.317836359540966,0.317986515107528,0.317836359540966,0.317986515107528,32703.2146773742,31957.3702571023,32703.2146773742,31957.3702571023,2964.7615796965,2955.35957379453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.022433052560602,0.0225437988696806,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,1930.5,1903.2,2635.1,2616.9,3099.2,3031.6,3642.6,3584.1,4074.2,4032.6,4264,4205.5,4548.7,4517.5,,,439085.527786314,451096.631149709,,,,,,,,,,,-23.5377422571182,-24.0225027650595,487.048112407327,501.540455788374,750.931189700961,771.30160266161,,,,,,,,,-0.00397986173629761,-0.00440326333045959,-0.528611749410629,-0.540456056594849,-1.20404013991356,-1.22383010387421,,,,,,,,,-113.561439698804,-113.826703818106,-208.872394171906,-209.104098095644,-298.008822217624,-298.239584848817,,,,,,,,,207268.790529133,211044.526102127,-2331797.43229484,-2398520.4515646,-2519828.72222684,-2586181.18400546,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,128563.5,128611.6,103684.1,102999,90881.7,89586.9,83231.2,82633.2,77802.4,76934,72291.7,70001.1,63013.6,62306.4,,,-3393.18869182467,-3378.42625841498,,,,,,,,,,,-0.257818505167961,-0.494080886244774,0.0436615645885468,0.0978367179632187,0.520801410079002,0.996502786874771,,,,,,,,,-0.000722199678421021,-0.000513285398483276,0.000169098377227783,0.000303536653518677,-0.00292804837226868,-0.00198239088058472,,,,,,,,,-51.736209412271,-51.7670833868398,-65.383126252491,-65.5422187642746,-76.6986183190887,-77.3057076111615,,,,,,,,,4983.32808098637,9544.30603232282,-667.780314143105,-1492.72819577703,-6790.23196887741,-12890.4167320615,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,985.4,1033.5,1229.8,1248,1444.3,1467.7,1599,1592.5,1714.7,1735.5,1768,1787.5,1836.9,1857.7,,,625405.925871193,632098.021352798,,,,,,,,,,,-27.3952025771141,-27.9935549944639,710.896550372243,715.49516043067,1063.66173434258,1070.5327732712,,,,,,,,,-0.0035092830657959,-0.00375494360923767,-0.520821303129196,-0.508523941040039,-1.07942843437195,-1.05114230513573,,,,,,,,,-113.478194407178,-113.676285321724,-209.344123636591,-209.410970232688,-301.025731497135,-300.920124397494,,,,,,,,,241413.803949115,246256.771280283,-3395827.58772019,-3416703.33524383,-3533457.851103,-3557531.33963585,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,3039.4,3253.9,3796,4018.3,4248.4,4633.2,4655.3,4917.9,4984.2,5171.4,5068.7,5283.2,5155.8,5384.6,,,341499.273778021,323963.024929345,,,,,,,,,,,-29.8804644793272,-29.9357209950686,360.979671552777,337.88075864315,575.936235934496,545.495511844754,,,,,,,,,-0.0026913583278656,-0.00286385416984558,-0.371357589960098,-0.339641690254211,-0.915756583213806,-0.859287768602371,,,,,,,,,-111.784719900631,-111.840625433052,-202.887056848397,-202.440407545816,-286.353424622027,-284.86678070314,,,,,,,,,267303.657475628,267664.105767973,-1779214.8851689,-1669038.1270186,-2011277.62552414,-1914914.43999999,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,547.3,547.3,691.49642902297,692.699920722796,845,845,942.5203491822,951.30361413973,1034.58069552069,1051.59272260286,1202.32137966651,1234.12742249934,1412.98238455735,1462.82067976958,,,710110.869053185,720247.498492688,,,,,,,,,,,-11.5359922647476,-11.762333765626,752.50237877667,754.681680992246,1100.99205391109,1104.10734055936,,,,,,,,,0.00496238470077515,0.00654467940330505,0.391842216253281,0.470686167478561,0.929504543542862,1.09753003716469,,,,,,,,,-114.724274109908,-114.971426129247,-213.665410440191,-213.836902939121,-309.624744211937,-309.639676267011,,,,,,,,,100554.066297216,102306.583136606,-3521872.71316575,-3529239.67107353,-3555891.68660714,-3565781.21341032,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,68.9,97.5,152.1,139.1,196.889270663483,159.9,245.7,240.5,304.2,301.6,384.8,382.2,436.8,436.8,,,387938.044584394,393678.803463787,,,,,,,,,,,-2.06919972598553,-1.45015436410904,196.512121915817,159.968639761209,283.574080750346,230.329664960504,,,,,,,,,0.175267368555069,0.132704138755798,5.30084484815598,6.32554537057877,10.9097206294537,12.9075253307819,,,,,,,,,-115.117668223014,-115.415988312782,-215.162326252092,-215.310446035367,-313.144140846862,-313.278541082167,,,,,,,,,17974.6493994035,12564.5881936137,-913320.307225053,-742967.388284231,-905570.450666754,-735223.243075855,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,500.700442323219,497.9,604.5,620.1,695.5,716.3,778.7,790.4,843.7,854.1,881.4,894.4,916.5,928.2,,,728476.391406566,735928.5332506,,,,,,,,,,,-20.512315377593,-20.9913779944181,740.957822859287,744.297981142998,1088.90829595923,1093.59807732701,,,,,,,,,0.0102420747280121,0.0123604834079742,0.942066431045532,0.942582368850708,2.12474340200424,2.12433558702469,,,,,,,,,-113.88291331345,-114.125222361869,-210.933785818069,-211.084295793376,-304.853511649838,-304.835842328041,,,,,,,,,180117.585516408,183932.855156756,-3512750.79042276,-3526069.89707832,-3571906.68418469,-3587498.33672828,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,463.45,452.79,676.78,510.12,808.47,789.23,979.29,948.09,1125.28,1100.19,1292.85,1270.23,1463.93,1434.81,,,714176.785951585,736161.109964937,,,,,,,,,,,-11.2590501457453,-10.3072343170643,751.645635828376,742.303858801723,1098.21766382456,1088.38726320863,,,,,,,,,0.0102332532405853,0.0155553221702576,0.493517130613327,0.96159490942955,1.14393752813339,2.1136674284935,,,,,,,,,-114.795285742034,-115.051799835197,-213.817627142266,-214.239085895616,-309.867207728392,-310.393614712992,,,,,,,,,98079.3773277971,89587.7711763621,-3515358.60665154,-3464838.62035985,-3544155.80750055,-3506474.39772565,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,3567.2,5242.86991111919,4907.5,5473,6191.9,6340.1,7304.7,7436,8169.2,8221.2,8362.9,8417.5,8430.5,8504.6,,,242337.516523898,234047.834062755,,,,,,,,,,,-22.6821662932634,-23.1356468349695,238.32897554338,227.587191864848,401.170529514551,381.222918048501,,,,,,,,,-0.00232437252998352,-0.00143787264823914,-0.22000727057457,-0.205763608217239,-0.60914409160614,-0.565776497125626,,,,,,,,,-112.206144534926,-111.072659251515,-203.413486204907,-200.414502880152,-284.263737032975,-280.420374196359,,,,,,,,,202147.274440957,208292.904760485,-1171647.85870344,-1135582.44834679,-1411261.71667832,-1359469.40068469,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,287.3,291.2,432.9,429,543.4,539.5,656.5,660.4,760.5,765.7,815.1,824.2,906.1,906.1,,,751230.370308638,761929.707287341,,,,,,,,,,,-17.8901715576649,-17.8910351842642,700.986132502556,695.921983748674,1027.5076790154,1019.31616309285,,,,,,,,,0.0433131456375122,0.048247903585434,2.15800631046295,2.34600269794464,4.68784600496292,5.07870197296143,,,,,,,,,-114.061723856971,-114.299123103777,-211.496992350058,-211.664780610441,-305.930906798047,-306.00451502207,,,,,,,,,156846.406951543,156528.192854289,-3314402.36909999,-3287849.6920538,-3358626.59242102,-3331049.42265095,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,363.949998936017,278.2,439.4,434.2,581.1,581.1,655.2,664.3,809.9,806,881.4,878.8,1019.2,1003.6,,,747910.289961636,758320.964407414,,,,,,,,,,,-8.13744114339352,-8.50309686362743,709.271719872952,705.96533292532,1032.2396299839,1027.46320334077,,,,,,,,,0.0246353447437286,0.0495178401470184,1.92215764522552,2.08139336109161,4.12649840116501,4.44773644208908,,,,,,,,,-114.879628818387,-115.20047683701,-214.303591378116,-214.62082001709,-311.122481634926,-311.289377596642,,,,,,,,,70834.5006603217,73811.2991985091,-3309658.57973661,-3289360.89643636,-3317791.8373483,-3300669.01502858,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1157,1175.2,1333.8,1358.5,1445.6,1501.5,1673.1,1688.7,1818.7,1840.8,1818.7,1847.3,1822.6,1843.4,,,619722.565739572,623185.838885844,,,,,,,,,,,-17.6490103006363,-18.3151888847351,706.296736210585,707.636469319463,1045.20195373893,1049.05840471387,,,,,,,,,-0.00478774309158325,-0.00501066446304321,-0.545402109622955,-0.543347984552383,-1.104063808918,-1.10410529375076,,,,,,,,,-114.209719793399,-114.439379982574,-211.829108247664,-211.936898443077,-305.775655509137,-305.588823693804,,,,,,,,,154531.596194813,160042.713334554,-3334276.11556011,-3338901.6944094,-3418198.71826813,-3432908.28517018,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,378.3,380.9,466.7,469.3,578.5,577.2,681.2,689,773.5,778.7,826.8,834.6,899.6,906.1,,,746497.925663829,756641.568293899,,,,,,,,,,,-18.3765758872032,-18.47819031775,712.451610580087,710.070176109672,1045.12686941028,1040.76442119479,,,,,,,,,0.0243409276008606,0.0277287065982819,1.82791176438332,1.96071621775627,3.9991837143898,4.27654027938843,,,,,,,,,-113.98542724435,-114.223612450261,-211.310274815827,-211.470784678966,-305.634450311724,-305.687164872451,,,,,,,,,161218.642869228,161772.070777365,-3371590.00527089,-3357769.61904042,-3419532.28225524,-3404671.6407902,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,115.7,114.4,146.9,146.9,221,208,293.8,289.9,382.2,382.2,434.2,431.6,548.6,557.7,,,787464.035134733,797672.483579844,,,,,,,,,,,-3.53865948319435,-3.46139574050903,420.255574539304,391.291218683124,607.394640237093,565.117914378643,,,,,,,,,0.206121325492859,0.228103339672089,9.93541297316551,10.5826787650585,20.4633901715279,21.7796193957329,,,,,,,,,-115.151932323747,-115.401428530811,-215.095310211784,-215.272557694219,-313.036493362637,-313.084146381556,,,,,,,,,30730.3526027292,29994.392483494,-1953810.96001358,-1817654.89700237,-1940331.72845908,-1805003.29036122,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1443,1471.6,2187.9,2189.2,2940.6,3017.3,3727.1,3656.9,4282.2,4283.5,4465.5,4423.9,4608.5,4620.2,,,466206.448210359,468776.62935698,,,,,,,,,,,-22.6365786194801,-23.1990716457367,520.963616266847,522.18919955194,805.590777516365,810.242507755756,,,,,,,,,-0.00482422113418579,-0.00516790151596069,-0.56400141119957,-0.559631794691086,-1.28964006900787,-1.29764497280121,,,,,,,,,-113.969433576653,-114.189392361105,-210.222127315794,-210.344384219348,-300.185500606957,-300.006245217683,,,,,,,,,198619.734336534,203163.106187425,-2478157.85578203,-2482544.05027233,-2683643.20024621,-2700752.13656919,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,240.5,229.998864608781,276.9,274.3,353.6,354.9,443.3,448.5,516.1,517.4,613.6,587.6,755.3,743.6,,,774094.772506922,784039.585426152,,,,,,,,,,,-5.29474084079266,-5.22911451756954,593.105133131146,583.522398754954,857.805435672402,844.076776042581,,,,,,,,,0.471204966306686,0.0775295794010162,5.4029715359211,4.8042793571949,10.4500137269497,10.8712769448757,,,,,,,,,-114.98439083098,-115.24156991583,-214.788973825688,-214.983789684129,-312.216471546205,-312.256484462771,,,,,,,,,46047.4748139998,45375.245420457,-2761338.8274413,-2714262.3153695,-2747470.14923412,-2703152.11386176,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,3199.34721999579,2892.98631121486,3237.90546105705,2912,3274.7,3276,3719.3,3714.1,3877.32076720031,3875.85205289496,4209.4,4215.9,4290,4290,,,408837.152132094,426899.73481065,,,,,,,,,,,-24.5294546037912,-24.7031189501286,447.369841054082,467.902692526579,686.797000721097,723.751795470715,,,,,,,,,-0.00206932425498962,-0.00279104709625244,-0.481173485517502,-0.500048935413361,-1.08954098820686,-1.14795249700546,,,,,,,,,-112.508822167086,-113.000863003968,-206.157622330551,-207.210108610394,-294.311758341562,-295.585803102511,,,,,,,,,218022.499314434,218610.002556008,-2170037.83802266,-2258107.46234563,-2333569.69694713,-2448533.68420984,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,920.4,956.8,1259.7,1297.4,1456,1492.4,1574.3,1623.7,1704.3,1744.6,1755,1801.8,1818.7,1864.2,,,622539.757891297,626942.224622339,,,,,,,,,,,-27.5074243247509,-28.2007927745581,708.825446724892,711.543870285153,1060.14874610305,1064.25908271968,,,,,,,,,-0.00321602821350098,-0.00343230366706848,-0.532059967517853,-0.528628975152969,-1.10424208641052,-1.09585490822792,,,,,,,,,-113.532354817744,-113.740427063175,-209.402710067991,-209.461273974034,-301.020230072081,-300.855891719666,,,,,,,,,242287.094008657,247939.923409067,-3384986.97793712,-3397018.72706722,-3521852.15541557,-3537438.06257698,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,822.9,821.6,871,887.9,985.4,988,1107.6,1099.8,1202.5,1198.6,1266.2,1259.7,1309.1,1305.2,,,686948.368650794,695806.923342854,,,,,,,,,,,-24.1104842573404,-24.5250335633755,751.393139690161,755.80674611032,1111.6488455236,1117.04663173854,,,,,,,,,-0.00135537981987,-0.000979185104370117,-0.0356627702713013,0.00377032160758972,0.018298327922821,0.106427639722824,,,,,,,,,-113.613661493667,-113.853610608637,-210.077302956022,-210.222218629923,-303.099863929153,-303.111096904931,,,,,,,,,212214.657466034,215408.483158943,-3576745.93645873,-3595275.28077728,-3667599.28926736,-3685271.3184859,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,705.9,702.342732647475,785.2,835.9,945.1,962,1203.8,1232.4,1488.5,1478.1,1632.8,1649.7,1788.8,1779.7,,,695622.855062753,701166.493401825,,,,,,,,,,,-12.6683233231306,-13.2990008294582,753.318291097879,757.073611557484,1104.74976345897,1109.627614066,,,,,,,,,-0.000669509172439575,-3.85642051696777E-05,0.0979898571968079,0.0842129588127136,0.305825352668762,0.279094189405441,,,,,,,,,-114.590120945403,-114.839739291066,-213.286975977054,-213.394921733394,-308.927055747207,-308.779595321324,,,,,,,,,110553.363750847,115804.867823249,-3531946.98198039,-3547758.33186573,-3576086.14365903,-3593591.12739071,,,,,,,,
