Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,118628.4642650030000000,0.0000,3.0000,15/12/2009,204.0000000000000000,500.000000000,500.000000000,500.000000000,45.000000000,45.000000000,45.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,108352.8225242320000000,3.0000,7.0000,15/12/2009,204.0000000000000000,950.000000000,950.000000000,950.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,37502.3148514675000000,7.0000,10.0000,15/12/2009,204.0000000000000000,215.000000000,215.000000000,215.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,10695.6396148572000000,10.0000,15.0000,15/12/2009,204.0000000000000000,60.000000000,60.000000000,60.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,55.4255265831453000,15.0000,30.0000,15/12/2009,204.0000000000000000,15.000000000,15.000000000,15.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,176304.9146569000000000,0.0000,3.0000,15/12/2009,130.0000000000000000,500.000000000,500.000000000,500.000000000,58.500000000,58.750000000,59.000000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,326023.2499583070000000,3.0000,7.0000,15/12/2009,130.0000000000000000,939.358825801,949.0150637305,958.671301660,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,166492.0307265100000000,7.0000,10.0000,15/12/2009,130.0000000000000000,285.297148746,293.885262796,302.473376846,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,74035.5100777190000000,10.0000,15.0000,15/12/2009,130.0000000000000000,108.000000000,112.500000000,117.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,13690.3128307727000000,15.0000,30.0000,15/12/2009,130.0000000000000000,25.000000000,26.500000000,28.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,165610.2969425980000000,0.0000,3.0000,15/12/2009,131.0000000000000000,500.000000000,500.000000000,500.000000000,68.375000000,68.625000000,68.875000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,451585.5411498120000000,3.0000,7.0000,15/12/2009,131.0000000000000000,1119.779035300,1126.5157639445,1133.252492589,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,316359.1472832000000000,7.0000,10.0000,15/12/2009,131.0000000000000000,471.415504230,477.132403384,482.849302538,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,171704.0220628620000000,10.0000,15.0000,15/12/2009,131.0000000000000000,198.000000000,200.500000000,203.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,55347.6328855555000000,15.0000,30.0000,15/12/2009,131.0000000000000000,52.000000000,53.500000000,55.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,145167.8718815980000000,0.0000,3.0000,15/12/2009,134.0000000000000000,500.000000000,500.000000000,500.000000000,73.625000000,73.875000000,74.125000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,520131.9447247550000000,3.0000,7.0000,15/12/2009,134.0000000000000000,1192.556972611,1197.783817687,1203.010662763,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,468729.1730407350000000,7.0000,10.0000,15/12/2009,134.0000000000000000,656.731757451,661.870503597,667.009249743,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,279734.9455964420000000,10.0000,15.0000,15/12/2009,134.0000000000000000,274.000000000,277.000000000,280.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,71443.6888329810000000,15.0000,30.0000,15/12/2009,134.0000000000000000,68.000000000,69.000000000,70.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,344770.7190448220000000,0.0000,3.0000,15/12/2009,45.0000000000000000,500.000000000,500.000000000,500.000000000,8.750000000,9.500000000,10.250000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,104833.9388185050000000,3.0000,6.0000,15/12/2009,45.0000000000000000,149.532710280,177.020340846,204.507971412,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,90525.3999810044000000,6.0000,9.0000,15/12/2009,45.0000000000000000,106.832971800,133.947939262,161.062906724,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,23940.0568307032000000,9.0000,12.0000,15/12/2009,45.0000000000000000,20.000000000,30.000000000,40.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,12291.2144298104000000,12.0000,22.0000,15/12/2009,45.0000000000000000,9.000000000,14.000000000,19.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,414430.2528188650000000,0.0000,3.0000,15/12/2009,75.0000000000000000,500.000000000,500.000000000,500.000000000,29.125000000,29.375000000,29.625000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,224849.1627737510000000,3.0000,6.0000,15/12/2009,75.0000000000000000,345.201238390,351.006191950,356.811145510,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,153824.1805873290000000,6.0000,9.0000,15/12/2009,75.0000000000000000,206.973293768,210.682492581,214.391691394,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,86817.4215531500000000,9.0000,12.0000,15/12/2009,75.0000000000000000,105.000000000,107.000000000,109.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,53997.1854822463000000,12.0000,22.0000,15/12/2009,75.0000000000000000,40.000000000,41.000000000,42.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,393987.4134462950000000,0.0000,3.0000,15/12/2009,91.0000000000000000,500.000000000,500.000000000,500.000000000,40.375000000,40.625000000,40.875000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,344687.7602097720000000,3.0000,6.0000,15/12/2009,91.0000000000000000,521.997360316,526.1218653755,530.246370435,NULL,NULL,NULL
