Ccy Code, Business Date, Bid, Mid, Ask
ADP,15/10/2009,137.384200000,137.384200000,137.384200000
AED,15/10/2009,3.672800000,3.673000000,3.673200000
AFA,15/10/2009,42.785000000,42.785000000,42.785000000
ALL,15/10/2009,106.400000000,106.650000000,106.900000000
ANG,15/10/2009,1.790000000,1.790000000,1.790000000
AON,15/10/2009,80.835700000,80.956950000,81.078200000
ARS,15/10/2009,2.850000000,2.851250000,2.852500000
ATS,15/10/2009,11.361820000,11.361820000,11.361820000
AUD,15/10/2009,1.0908694229300752699901821752,1.0906909527185471996509788951,1.0905125408942202835332606325
AWG,15/10/2009,1.790000000,1.790000000,1.790000000
BBD,15/10/2009,2.000000000,2.000000000,2.000000000
BDT,15/10/2009,58.920000000,58.945000000,58.970000000
BEF,15/10/2009,33.308480000,33.308480000,33.308480000
BGL,15/10/2009,1.601300000,1.601700000,1.602100000
BHD,15/10/2009,0.376440000,0.377065000,0.377690000
BIF,15/10/2009,1020.000000000,1060.000000000,1100.000000000
BMD,15/10/2009,1.000000000,1.000000000,1.000000000
BND,15/10/2009,1.676300000,1.676800000,1.677300000
BOB,15/10/2009,7.892000000,7.901000000,7.910000000
BRL,15/10/2009,1.700399000,1.700950000,1.701500000
BSD,15/10/2009,1.000000000,1.000000000,1.000000000
BTN,15/10/2009,43.730000000,43.735000000,43.740000000
BWP,15/10/2009,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,15/10/2009,1.980000000,1.980000000,1.980000000
CAD,15/10/2009,1.022799000,1.023000000,1.023200000
CHF,15/10/2009,1.014199000,1.014349000,1.014500000
CLP,15/10/2009,550.524900000,550.962400000,551.399900000
CNY,15/10/2009,6.826200000,6.826350000,6.826500000
COP,15/10/2009,2665.100000000,2666.100000000,2667.100000000
CRC,15/10/2009,428.260000000,428.460000000,428.660000000
CUP,15/10/2009,1.000000000,1.000000000,1.000000000
CVE,15/10/2009,108.950000000,108.950000000,108.950000000
CZK,15/10/2009,17.315990000,17.342490000,17.369000000
DEM,15/10/2009,1.470328000,1.470383000,1.470438000
DJF,15/10/2009,175.000000000,175.000000000,175.000000000
DKK,15/10/2009,4.985050000,4.985737000,4.986425000
DOP,15/10/2009,43.100000000,43.100000000,43.100000000
DZD,15/10/2009,68.920200000,68.920200000,68.920200000
ECS,15/10/2009,25000.000000000,25000.000000000,25000.000000000
EEK,15/10/2009,12.872300000,12.875150000,12.878000000
EGP,15/10/2009,6.180000000,6.189950000,6.199900000
ESP,15/10/2009,137.384200000,137.384200000,137.384200000
ETB,15/10/2009,8.350000000,8.550000000,8.750000000
EUR,15/10/2009,0.6697923643670462156731413262,0.6697443652732188650913832699,0.6696959245654510569475929454
FIM,15/10/2009,4.909364000,4.909364000,4.909364000
FJD,15/10/2009,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,15/10/2009,1.829800000,1.829900000,1.830000000
FRF,15/10/2009,4.393344000,4.393447000,4.393550000
GBP,15/10/2009,0.625000390625244140777587986,0.6249218847644044494438195226,0.6248437890527368157960509873
GHC,15/10/2009,8890.000000000,8975.000000000,9060.000000000
GIP,15/10/2009,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,15/10/2009,28.000000000,29.000000000,30.000000000
GNF,15/10/2009,2005.000000000,2012.500000000,2020.000000000
GRD,15/10/2009,281.355800000,281.355800000,281.355800000
GTQ,15/10/2009,8.080000000,8.100000000,8.120000000
GWP,15/10/2009,761.550000000,761.550000000,761.550000000
GYD,15/10/2009,179.000000000,179.000000000,179.000000000
HKD,15/10/2009,7.750000000,7.750100000,7.750199000
HNL,15/10/2009,17.980000000,17.980000000,17.980000000
HRK,15/10/2009,6.218100000,6.221950000,6.225800000
HTG,15/10/2009,29.000000000,29.000000000,29.000000000
HUF,15/10/2009,178.540000000,178.850000000,179.160000000
IDR,15/10/2009,9360.000000000,9375.000000000,9390.000000000
IEP,15/10/2009,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,15/10/2009,3.707999000,3.711400000,3.714800000
INR,15/10/2009,46.134990000,46.142490000,46.149990000
IQD,15/10/2009,1424.500000000,1424.500000000,1424.500000000
IRR,15/10/2009,8481.000000000,8482.000000000,8483.000000000
ISK,15/10/2009,122.950000000,123.280000000,123.610000000
ITL,15/10/2009,1598.770000000,1598.770000000,1598.770000000
JMD,15/10/2009,60.370000000,60.370000000,60.370000000
JOD,15/10/2009,0.708000000,0.709000000,0.710000000
JPY,15/10/2009,89.379990000,89.389990000,89.399990000
KES,15/10/2009,77.450000000,77.450000000,77.450000000
KHR,15/10/2009,3850.000000000,3850.000000000,3850.000000000
KMF,15/10/2009,404.778500000,404.828400000,404.878400000
KPW,15/10/2009,2.200000000,2.200000000,2.200000000
KRW,15/10/2009,1159.450000000,1160.375000000,1161.300000000
KWD,15/10/2009,0.286400000,0.286650000,0.286900000
KYD,15/10/2009,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,15/10/2009,150.750000000,150.785000000,150.820000000
LAK,15/10/2009,7842.590000000,7842.590000000,7842.590000000
LBP,15/10/2009,1514.000000000,1515.000000000,1516.000000000
LKR,15/10/2009,97.500000000,97.550000000,97.600000000
LRD,15/10/2009,1.000000000,1.000000000,1.000000000
LSL,15/10/2009,6.404900000,6.420000000,6.435100000
LTL,15/10/2009,2.850000000,2.851000000,2.852000000
LUF,15/10/2009,33.308480000,33.308480000,33.308480000
LVL,15/10/2009,0.536800000,0.537300000,0.537800000
LYD,15/10/2009,1.205900000,1.205900000,1.205900000
MAD,15/10/2009,9.044100000,9.058800000,9.073500000
MGF,15/10/2009,6800.000000000,6800.000000000,6800.000000000
MMK,15/10/2009,6.387900000,6.387900000,6.387900000
MNT,15/10/2009,1176.000000000,1176.000000000,1176.000000000
MOP,15/10/2009,8.024500000,8.025000000,8.025500000
MRO,15/10/2009,264.320000000,265.310000000,266.300000000
MTL,15/10/2009,0.349400000,0.349950000,0.350500000
MUR,15/10/2009,26.250000000,26.400000000,26.550000000
MVR,15/10/2009,12.750000000,12.800000000,12.850000000
MWK,15/10/2009,106.500000000,108.250000000,110.000000000
MXN,15/10/2009,13.061700000,13.068700000,13.075700000
MYR,15/10/2009,3.358000000,3.360500000,3.363000000
MZM,15/10/2009,23262.000000000,23379.500000000,23497.000000000
NAD,15/10/2009,6.404900000,6.420000000,6.435100000
NGN,15/10/2009,134.900000000,135.050000000,135.200000000
NIO,15/10/2009,15.650000000,15.650000000,15.650000000
NLG,15/10/2009,1.819594000,1.819594000,1.819594000
