Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,100.0000000000000000,220901.3122763890000000,0.0000,3.0000,31/12/2009,135.0000000000000000,500.000000000,500.000000000,500.000000000,45.000000000,45.000000000,45.000000000
DJ CDX.NA.IG,9,1,3.00000,100.0000000000000000,257344.6080426480000000,3.0000,7.0000,31/12/2009,135.0000000000000000,950.000000000,950.000000000,950.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,100.0000000000000000,86749.7472048839000000,7.0000,10.0000,31/12/2009,135.0000000000000000,215.000000000,215.000000000,215.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,100.0000000000000000,52445.1062728471000000,10.0000,15.0000,31/12/2009,135.0000000000000000,60.000000000,60.000000000,60.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,100.0000000000000000,-30062.6407551885000000,15.0000,30.0000,31/12/2009,135.0000000000000000,15.000000000,15.000000000,15.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,100.0000000000000000,296384.7978765400000000,0.0000,3.0000,31/12/2009,118.0000000000000000,500.000000000,500.000000000,500.000000000,56.125000000,56.312500000,56.500000000
DJ CDX.NA.IG,9,1,5.00000,100.0000000000000000,378368.9620864500000000,3.0000,7.0000,31/12/2009,118.0000000000000000,813.827732715,821.069911162,828.312089609,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,100.0000000000000000,163996.1795626790000000,7.0000,10.0000,31/12/2009,118.0000000000000000,229.474407420,235.9154929575,242.356578495,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,100.0000000000000000,82922.2076477976000000,10.0000,15.0000,31/12/2009,118.0000000000000000,91.000000000,95.500000000,100.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,100.0000000000000000,48456.7385124398000000,15.0000,30.0000,31/12/2009,118.0000000000000000,21.000000000,22.500000000,24.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,100.0000000000000000,282557.1284762540000000,0.0000,3.0000,31/12/2009,120.0000000000000000,500.000000000,500.000000000,500.000000000,67.250000000,67.437500000,67.625000000
DJ CDX.NA.IG,9,1,7.00000,100.0000000000000000,544179.2149029290000000,3.0000,7.0000,31/12/2009,120.0000000000000000,998.517919698,1003.5704661815,1008.623012665,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,100.0000000000000000,354137.0772786930000000,7.0000,10.0000,31/12/2009,120.0000000000000000,417.104962268,421.3926366335,425.680310999,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,100.0000000000000000,193875.8401322010000000,10.0000,15.0000,31/12/2009,120.0000000000000000,182.000000000,184.500000000,187.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,100.0000000000000000,58473.8272441558000000,15.0000,30.0000,31/12/2009,120.0000000000000000,47.000000000,48.500000000,50.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,100.0000000000000000,242305.8096131900000000,0.0000,3.0000,31/12/2009,125.0000000000000000,500.000000000,500.000000000,500.000000000,72.875000000,73.062500000,73.250000000
DJ CDX.NA.IG,9,1,10.00000,100.0000000000000000,634762.6051170560000000,3.0000,7.0000,31/12/2009,125.0000000000000000,1098.473761237,1102.3938950445,1106.314028852,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,100.0000000000000000,518758.0770542160000000,7.0000,10.0000,31/12/2009,125.0000000000000000,595.066803699,598.9208633085,602.774922918,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,100.0000000000000000,312087.3432165890000000,10.0000,15.0000,31/12/2009,125.0000000000000000,249.000000000,252.000000000,255.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,100.0000000000000000,128791.5716241630000000,15.0000,30.0000,31/12/2009,125.0000000000000000,63.000000000,64.500000000,66.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,344552.4350569110000000,0.0000,3.0000,31/12/2009,40.0000000000000000,500.000000000,500.000000000,500.000000000,6.750000000,7.500000000,8.250000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,104932.6491136500000000,3.0000,6.0000,31/12/2009,40.0000000000000000,135.788894997,163.276525563,190.764156129,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,99692.6636775623000000,6.0000,9.0000,31/12/2009,40.0000000000000000,106.832971800,133.947939262,161.062906724,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,28435.3100093819000000,9.0000,12.0000,31/12/2009,40.0000000000000000,20.000000000,30.000000000,40.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,-85835.1228277498000000,12.0000,22.0000,31/12/2009,40.0000000000000000,9.000000000,14.000000000,19.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,420829.1767764530000000,0.0000,3.0000,31/12/2009,75.0000000000000000,500.000000000,500.000000000,500.000000000,28.750000000,29.250000000,29.750000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,227251.6908554310000000,3.0000,6.0000,31/12/2009,75.0000000000000000,340.255591054,354.777810049,369.300029044,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,165937.1559303850000000,6.0000,9.0000,31/12/2009,75.0000000000000000,215.830329914,229.692265040,243.554200166,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,83236.7391484586000000,9.0000,12.0000,31/12/2009,75.0000000000000000,102.000000000,107.000000000,112.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,54346.5064121884000000,12.0000,22.0000,31/12/2009,75.0000000000000000,39.000000000,42.000000000,45.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,394563.8863058020000000,0.0000,3.0000,31/12/2009,93.0000000000000000,500.000000000,500.000000000,500.000000000,40.625000000,41.125000000,41.625000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,341499.5504035010000000,3.0000,6.0000,31/12/2009,93.0000000000000000,521.491510853,532.2372662795,542.983021706,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,230103.2184385190000000,6.0000,9.0000,31/12/2009,93.0000000000000000,312.327143421,322.2046621885,332.082180956,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,182250.4565693590000000,9.0000,12.0000,31/12/2009,93.0000000000000000,165.000000000,170.000000000,175.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,92467.7659047912000000,12.0000,22.0000,31/12/2009,93.0000000000000000,69.000000000,72.000000000,75.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,377166.7988580720000000,0.0000,3.0000,31/12/2009,102.0000000000000000,500.000000000,500.000000000,500.000000000,48.750000000,49.250000000,49.750000000
iTraxx Europe,9,1,10.00000,175.0000000000000000,470753.4544948250000000,3.0000,6.0000,31/12/2009,102.0000000000000000,668.634064080,677.0657672845,685.497470489,NULL,NULL,NULL
iTraxx Europe,9,1,10.00000,175.0000000000000000,361015.1144599620000000,6.0000,9.0000,31/12/2009,102.0000000000000000,419.451521054,426.9444028165,434.437284579,NULL,NULL,NULL
