Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.329770207636748
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.06537910965937
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.167136490855994
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.429222640785057
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.211015986406226
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,1.00151949516513
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.207842395832933
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.43074213595019
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.23817521220749
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,2.14611320392528
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.222320268827891
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,4.29222640785057
