Ccy Code, Business Date, Bid, Mid, Ask
ADP,13/01/2011,137.384200000,137.384200000,137.384200000
AED,13/01/2011,3.672800000,3.673000000,3.673200000
AFA,13/01/2011,42.785000000,42.785000000,42.785000000
ALL,13/01/2011,106.400000000,106.650000000,106.900000000
ANG,13/01/2011,1.790000000,1.790000000,1.790000000
AON,13/01/2011,80.835700000,80.956950000,81.078200000
ARS,13/01/2011,2.850000000,2.851250000,2.852500000
ATS,13/01/2011,11.361820000,11.361820000,11.361820000
AUD,13/01/2011,1.0043185698503565330922968766,1.0042177144004820245029122314,1.0041168792047394316698463701
AWG,13/01/2011,1.790000000,1.790000000,1.790000000
BBD,13/01/2011,2.000000000,2.000000000,2.000000000
BDT,13/01/2011,58.920000000,58.945000000,58.970000000
BEF,13/01/2011,33.308480000,33.308480000,33.308480000
BGL,13/01/2011,1.601300000,1.601700000,1.602100000
BHD,13/01/2011,0.376440000,0.377065000,0.377690000
BIF,13/01/2011,1020.000000000,1060.000000000,1100.000000000
BMD,13/01/2011,1.000000000,1.000000000,1.000000000
BND,13/01/2011,1.676300000,1.676800000,1.677300000
BOB,13/01/2011,7.892000000,7.901000000,7.910000000
BRL,13/01/2011,1.673000000,1.673450000,1.673900000
BSD,13/01/2011,1.000000000,1.000000000,1.000000000
BTN,13/01/2011,43.730000000,43.735000000,43.740000000
BWP,13/01/2011,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,13/01/2011,1.980000000,1.980000000,1.980000000
CAD,13/01/2011,0.986500000,0.986600000,0.986700000
CHF,13/01/2011,0.967300000,0.967400000,0.967500000
CLP,13/01/2011,490.400000000,490.650000000,490.900000000
CNY,13/01/2011,6.612500000,6.612500000,6.612500000
COP,13/01/2011,2665.100000000,2666.100000000,2667.100000000
CRC,13/01/2011,428.260000000,428.460000000,428.660000000
CUP,13/01/2011,1.000000000,1.000000000,1.000000000
CVE,13/01/2011,108.950000000,108.950000000,108.950000000
CZK,13/01/2011,18.519000000,18.543500000,18.568000000
DEM,13/01/2011,1.470328000,1.470383000,1.470438000
DJF,13/01/2011,175.000000000,175.000000000,175.000000000
DKK,13/01/2011,5.674700000,5.675100000,5.675500000
DOP,13/01/2011,43.100000000,43.100000000,43.100000000
DZD,13/01/2011,68.920200000,68.920200000,68.920200000
ECS,13/01/2011,25000.000000000,25000.000000000,25000.000000000
EEK,13/01/2011,12.872300000,12.875150000,12.878000000
EGP,13/01/2011,6.180000000,6.189950000,6.199900000
ESP,13/01/2011,137.384200000,137.384200000,137.384200000
ETB,13/01/2011,8.350000000,8.550000000,8.750000000
EUR,13/01/2011,0.7618467164406521407892731982,0.7617886798202178715624285823,0.7617306520414381474710542352
FIM,13/01/2011,4.909364000,4.909364000,4.909364000
FJD,13/01/2011,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,13/01/2011,1.829800000,1.829900000,1.830000000
FRF,13/01/2011,4.997000000,4.997000000,4.997000000
GBP,13/01/2011,0.6350819255683983233837164994,0.6350214319733290998571201778,0.6349609499015810527652549368
GHC,13/01/2011,8890.000000000,8975.000000000,9060.000000000
GIP,13/01/2011,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,13/01/2011,28.000000000,29.000000000,30.000000000
GNF,13/01/2011,2005.000000000,2012.500000000,2020.000000000
GRD,13/01/2011,281.355800000,281.355800000,281.355800000
GTQ,13/01/2011,8.080000000,8.100000000,8.120000000
GWP,13/01/2011,761.550000000,761.550000000,761.550000000
GYD,13/01/2011,179.000000000,179.000000000,179.000000000
HKD,13/01/2011,7.773800000,7.774050000,7.774300000
HNL,13/01/2011,17.980000000,17.980000000,17.980000000
HRK,13/01/2011,6.218100000,6.221950000,6.225800000
HTG,13/01/2011,29.000000000,29.000000000,29.000000000
HUF,13/01/2011,209.330000000,209.740000000,210.150000000
IDR,13/01/2011,9060.000000000,9062.500000000,9065.000000000
IEP,13/01/2011,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,13/01/2011,3.539000000,3.544000000,3.549000000
INR,13/01/2011,45.130000000,45.135000000,45.140000000
IQD,13/01/2011,1424.500000000,1424.500000000,1424.500000000
IRR,13/01/2011,8481.000000000,8482.000000000,8483.000000000
ISK,13/01/2011,117.040000000,117.420000000,117.800000000
ITL,13/01/2011,1598.770000000,1598.770000000,1598.770000000
JMD,13/01/2011,60.370000000,60.370000000,60.370000000
JOD,13/01/2011,0.708000000,0.709000000,0.710000000
JPY,13/01/2011,83.090000000,83.095000000,83.100000000
KES,13/01/2011,77.450000000,77.450000000,77.450000000
KHR,13/01/2011,3850.000000000,3850.000000000,3850.000000000
KMF,13/01/2011,404.778500000,404.828400000,404.878400000
KPW,13/01/2011,2.200000000,2.200000000,2.200000000
KRW,13/01/2011,1111.330000000,1111.690000000,1112.050000000
KWD,13/01/2011,0.281300000,0.282300000,0.283300000
KYD,13/01/2011,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,13/01/2011,147.220000000,147.245000000,147.270000000
LAK,13/01/2011,7842.590000000,7842.590000000,7842.590000000
LBP,13/01/2011,1514.000000000,1515.000000000,1516.000000000
LKR,13/01/2011,97.500000000,97.550000000,97.600000000
LRD,13/01/2011,1.000000000,1.000000000,1.000000000
LSL,13/01/2011,6.404900000,6.420000000,6.435100000
LTL,13/01/2011,2.850000000,2.851000000,2.852000000
LUF,13/01/2011,33.308480000,33.308480000,33.308480000
LVL,13/01/2011,0.536800000,0.537300000,0.537800000
LYD,13/01/2011,1.205900000,1.205900000,1.205900000
MAD,13/01/2011,9.044100000,9.058800000,9.073500000
MGF,13/01/2011,6800.000000000,6800.000000000,6800.000000000
MMK,13/01/2011,6.387900000,6.387900000,6.387900000
MNT,13/01/2011,1176.000000000,1176.000000000,1176.000000000
MOP,13/01/2011,8.024500000,8.025000000,8.025500000
MRO,13/01/2011,264.320000000,265.310000000,266.300000000
MTL,13/01/2011,0.349400000,0.349950000,0.350500000
MUR,13/01/2011,26.250000000,26.400000000,26.550000000
MVR,13/01/2011,12.750000000,12.800000000,12.850000000
MWK,13/01/2011,106.500000000,108.250000000,110.000000000
MXN,13/01/2011,12.073600000,12.075650000,12.077700000
MYR,13/01/2011,3.064000000,3.065000000,3.066000000
MZM,13/01/2011,23262.000000000,23379.500000000,23497.000000000
NAD,13/01/2011,6.404900000,6.420000000,6.435100000
NGN,13/01/2011,134.900000000,135.050000000,135.200000000
NIO,13/01/2011,15.650000000,15.650000000,15.650000000
NLG,13/01/2011,1.819594000,1.819594000,1.819594000
NOK,13/01/2011,5.905900000,5.909150000,5.912400000
NPR,13/01/2011,69.840000000,69.920000000,70.000000000
NZD,13/01/2011,1.3114754098360655737704918033,1.311303435615001311303435615,1.3111315064901009571259997378
OMR,13/01/2011,0.384900000,0.384950000,0.385000000
PAB,13/01/2011,1.000000000,1.000000000,1.000000000
PEN,13/01/2011,3.457000000,3.457000000,3.457000000
PGK,13/01/2011,3.2552083333333333333333333333,3.2467532467532467532467532468,3.2383419689119170984455958549
PHP,13/01/2011,44.012000000,44.016000000,44.020000000
PKR,13/01/2011,57.370000000,57.385000000,57.400000000
PLN,13/01/2011,2.923200000,2.926250000,2.929300000
PLZ,13/01/2011,3.869000000,3.870000000,3.871000000
PTE,13/01/2011,165.537100000,165.537100000,165.537100000
PYG,13/01/2011,5870.000000000,5890.000000000,5910.000000000
QAR,13/01/2011,3.640100000,3.640600000,3.641100000
ROL,13/01/2011,33569.200000000,33585.680000000,33602.170000000
RUB,13/01/2011,30.191800000,30.191900000,30.192000000
SAR,13/01/2011,3.749700000,3.750200000,3.750700000
SBD,13/01/2011,7.462600000,7.462600000,7.462600000
SCR,13/01/2011,5.472500000,5.520650000,5.568800000
