COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
02/02/2010,,,0.91,06/20/2010,0.95,-4231.60170309634,3438.29632792512,-162369.043871658,163651.186382498,USD
02/02/2010,,,0.91,06/20/2010,0.95,4232.13982804162,-3438.6226767701,162391.734547449,-163673.936151837,USD
02/02/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.51,03/20/2013,0.7,230367.74818002,-242868.540330507,-948778.233802081,930443.703466793,USD
02/02/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.45,09/20/2013,0.64,347586.61850733,-364584.35878176,-1089948.1852141,1072089.5108629,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.4,12/20/2013,0.54,645523.804226883,-674563.498100134,-1470032.776616,1451656.41531722,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.4,12/20/2013,0.54,-646074.71492473,675128.530020203,1470917.96422458,-1452522.34793164,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.32,06/20/2016,0.35,-32930.6106893062,33409.6398672187,-143935.449829159,145511.660117586,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.37,06/20/2013,0.42,2691.52323932274,-2260.61719954142,80759.594825688,-81259.3196385317,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.32,06/20/2016,0.35,32942.9203701535,-33421.5785239942,144079.452973908,-145656.63934008,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.37,06/20/2013,0.42,-2692.68593278318,2261.89388859323,-80744.2702888486,81244.0073756592,USD
02/02/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.59,12/20/2016,0.6,4300862.34231151,-4322298.07873434,-1857705.70957576,1773591.50036976,USD
02/02/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.59,12/20/2016,0.6,-4303407.22710374,4324830.44076796,1858545.14775733,-1774384.6542062,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.56,03/20/2013,0.88,-216828.024447326,246026.543332673,1326573.12320347,-1274224.03224337,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.56,03/20/2013,0.88,159883.240173637,-179803.09195178,-923392.024284551,886923.876841467,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.56,03/20/2013,0.88,-38844.6518556827,44076.1786524254,237690.533084517,-228310.181697473,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.56,03/20/2013,0.88,149292.542794931,-167894.202983356,-862303.866046843,828246.935698417,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.26,12/20/2016,0.26,-1481.09041712239,1461.12001901435,2348.35270741707,-2316.68851060434,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.26,12/20/2016,0.26,-1974.78722389321,1948.16002640147,3131.13694490877,-3088.91801580237,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.26,12/20/2016,0.26,-797.510217365427,786.756926174086,1264.49760020837,-1247.44764823319,USD
02/02/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.26,12/20/2016,0.26,4253.38785784935,-4196.0369710654,-6743.98725169119,6653.05417380824,USD
