COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
08/25/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.45,03/20/2013,0.61,332928.46902272,-341497.159856107,-810895.36963525,791480.189758504,USD
08/25/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.6,400211.583163354,-415790.163244581,-1035816.62934255,1016657.32213724,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.39,12/20/2013,0.52,695028.292667834,-724515.879972872,-1495325.96482681,1473180.61975149,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.39,12/20/2013,0.52,-695513.783023491,725012.693386179,1496095.18753917,-1473930.88879309,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.33,-39294.5720681479,39994.0895687097,-156574.375903587,158325.578764997,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.35,06/20/2013,0.39,-342.75878512628,883.014379439357,79220.8315062105,-79545.0220795056,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.33,39308.3505384132,-40007.5591383647,156720.789339247,-158472.958646653,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.35,06/20/2013,0.39,341.370709164047,-881.517917173521,-79208.8849958324,79533.1337529041,USD
08/25/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.57,4689597.84301434,-4707171.74781866,-1821293.22313087,1738675.94634138,USD
08/25/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.57,-4692114.35691706,4709671.52070238,1822038.51556932,-1739379.83509114,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.49,03/20/2013,0.77,-421041.629336919,436658.570762271,838693.740341054,-806343.359186649,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.49,03/20/2013,0.77,297977.584686319,-308778.638999711,-583161.705322181,560619.646455112,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.49,03/20/2013,0.77,-75430.7146184458,78228.2088477995,150260.61398218,-144464.365964182,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.49,03/20/2013,0.77,278241.155807479,-288326.011026892,-544550.636200165,523500.299040133,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1772.19605736969,1749.22643771381,2809.91718080507,-2773.49754842908,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2362.92807776526,2332.30191820761,3746.55624309082,-3697.99673322999,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-954.259406845016,941.891150219503,1513.03231439213,-1493.42174329075,USD
08/25/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,5089.3835413438,-5023.419505513,-8069.50573727933,7964.91602395425,USD
