ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.644326664879303,0.646807607429032,0.932738811066904,0.933713754213733,-4061743.79027457,-4091391.06647774,-486.050821845929,-797.340346266474,84925.7253492922,84967.3550955504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.560067711199701,0.562425069697354,0.854836752311657,0.858333685785804,-621893.77763484,-611778.354722069,240257.372302391,244804.921309004,35884.4855479803,35512.9057705291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.558645546389321,0.560994707403898,0.852688596795876,0.856175240009026,386254.129287028,380117.876754199,-146030.001874713,-148736.195009888,-21937.4948052317,-21931.5231288206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.560067711199701,0.562425069697354,0.854836752311657,0.858333685785804,-111411.375183277,-109599.211665458,43042.2289360095,43857.0013183877,6437.40170514327,6370.83613117505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.558645546389321,0.560994707403898,0.852688596795876,0.856175240009026,352481.131272841,346881.46132159,-133262.424929405,-135732.13546272,-20037.0649756156,-20031.5927283997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.317974693877392,0.317836359540966,0.317974693877392,0.317836359540966,-11106.8014056268,-11387.7265533127,-11106.8014056268,-11387.7265533127,-1029.0029991839,-1032.3723370446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.317974693877392,0.317836359540966,0.317974693877392,0.317836359540966,-14809.0685541259,-15183.6354180428,-14809.0685541259,-15183.6354180428,-1372.00400014321,-1376.49645062807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.317974693877392,0.317836359540966,0.317974693877392,0.317836359540966,-5980.58532012212,-6131.85270601875,-5980.58532012212,-6131.85270601875,-554.078533191685,-555.892792023893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.317974693877392,0.317836359540966,0.317974693877392,0.317836359540966,31896.4552798749,32703.2146773742,31896.4552798749,32703.2146773742,2955.08553251874,2964.7615796965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0223467367895859,0.022433052560602,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,2091.7,1930.5,2735.2,2635.1,3183.7,3099.2,3728.4,3642.6,4161.3,4074.2,4335.5,4264,4596.8,4548.7,,,438306.725364804,439085.527786314,,,,,,,,,,,-23.7103645503521,-23.5377422571182,478.670521214604,487.048112407327,740.072174564004,750.931189700961,,,,,,,,,-0.00359934568405151,-0.00397986173629761,-0.511579722166061,-0.528611749410629,-1.17176070809364,-1.20404013991356,,,,,,,,,-112.628438026728,-113.561439698804,-207.726479848918,-208.872394171906,-296.632256174765,-298.008822217624,,,,,,,,,210518.453116836,207268.790529133,-2304330.77941121,-2331797.43229484,-2494914.69372764,-2519828.72222684,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,133328,128563.5,104894.4,103684.1,93000.7,90881.7,84415.5,83231.2,78803.4,77802.4,71289.4,72291.7,63879.4,63013.6,,,-3328.2345200181,-3393.18869182467,,,,,,,,,,,-0.186052799224854,-0.257818505167961,0.00233437120914459,0.0436615645885468,0.405161947011948,0.520801410079002,,,,,,,,,-0.000705182552337646,-0.000722199678421021,7.24494457244873E-05,0.000169098377227783,-0.00317537784576416,-0.00292804837226868,,,,,,,,,-50.3839556968492,-51.736209412271,-64.0320883946021,-65.383126252491,-75.4199772570326,-76.6986183190887,,,,,,,,,3692.69932564045,4983.32808098637,-36.4562716549064,-667.780314143105,-5372.07728969672,-6790.23196887741,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1047.8,985.4,1290.9,1229.8,1506.7,1444.3,1630.2,1599,1770.6,1714.7,1818.7,1768,1881.1,1836.9,,,625395.188767493,625405.925871193,,,,,,,,,,,-27.6116690039635,-27.3952025771141,703.408324301243,710.896550372243,1055.29042428732,1063.66173434258,,,,,,,,,-0.00369483232498169,-0.0035092830657959,-0.540759325027466,-0.520821303129196,-1.1316225528717,-1.07942843437195,,,,,,,,,-112.62596490317,-113.478194407178,-208.393832350446,-209.344123636591,-299.90940840104,-301.025731497135,,,,,,,,,245162.55223831,241413.803949115,-3375379.76228757,-3395827.58772019,-3518697.29567196,-3533457.851103,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,3049.8,3039.4,3671.2,3796,4326.4,4248.4,4721.6,4655.3,5018,4984.2,5106.4,5068.7,5233.8,5155.8,,,348566.489281386,341499.273778021,,,,,,,,,,,-29.8399641960859,-29.8804644793272,363.025047197938,360.979671552777,583.995726421475,575.936235934496,,,,,,,,,-0.00261291861534119,-0.0026913583278656,-0.367446154356003,-0.371357589960098,-0.920693069696426,-0.915756583213806,,,,,,,,,-110.999705595489,-111.784719900631,-202.305713564502,-202.887056848397,-285.822967487666,-286.353424622027,,,,,,,,,268829.219284872,267303.657475628,-1794437.93653506,-1779214.8851689,-2043207.83439727,-2011277.62552414,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,619.583561496927,547.3,730.494099369892,691.49642902297,835.9,845,1020.55317974305,942.5203491822,1216.8,1034.58069552069,1420.28469330391,1202.32137966651,1676.74894701379,1412.98238455735,,,717417.7286264,710110.869053185,,,,,,,,,,,-11.6183635443449,-11.5359922647476,753.157986775041,752.50237877667,1101.98120938241,1100.99205391109,,,,,,,,,0.00178375840187073,0.00496238470077515,0.355287700891495,0.391842216253281,0.858630627393723,0.929504543542862,,,,,,,,,-113.846661882732,-114.724274109908,-212.696285122892,-213.665410440191,-308.64724026216,-309.624744211937,,,,,,,,,102052.737886267,100554.066297216,-3541002.07410713,-3521872.71316575,-3570358.2136241,-3555891.68660714,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,98.8,68.9,148.2,152.1,214.5,196.889270663483,254.8,245.7,301.6,304.2,393.9,384.8,456.3,436.8,,,391994.50055179,387938.044584394,,,,,,,,,,,-1.84581261873245,-2.06919972598553,206.718657568097,196.512121915817,299.025743126869,283.574080750346,,,,,,,,,0.114843726158142,0.175267368555069,4.97367903590202,5.30084484815598,10.2667393684387,10.9097206294537,,,,,,,,,-114.343726279055,-115.117668223014,-214.306587646768,-215.162326252092,-312.276473975023,-313.144140846862,,,,,,,,,16142.6663167138,17974.6493994035,-964593.1085834,-913320.307225053,-957567.309892152,-905570.450666754,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,522.6,500.700442323219,622.7,604.5,718.9,695.5,791.7,778.7,855.4,843.7,902.2,881.4,924.3,916.5,,,734172.296792746,728476.391406566,,,,,,,,,,,-20.6916568428278,-20.512315377593,743.802926316857,740.957822859287,1095.26407429576,1088.90829595923,,,,,,,,,0.00848183035850525,0.0102420747280121,0.82402166724205,0.942066431045532,1.87758845090866,2.12474340200424,,,,,,,,,-113.057970694078,-113.88291331345,-210.090175388221,-210.933785818069,-303.963110636482,-304.853511649838,,,,,,,,,183018.11642115,180117.585516408,-3540398.42625863,-3512750.79042276,-3603279.59535069,-3571906.68418469,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,339.56,463.45,622.57,676.78,802.49,808.47,951.73,979.29,1120.47,1125.28,1298.18,1292.85,1460.81,1463.93,,,726694.241139591,714176.785951585,,,,,,,,,,,-10.9778700321913,-11.2590501457453,749.930813103914,751.645635828376,1098.01367197931,1098.21766382456,,,,,,,,,0.0246751606464386,0.0102332532405853,0.597075760364532,0.493517130613327,1.35733935236931,1.14393752813339,,,,,,,,,-114.080420109542,-114.795285742034,-213.280758792624,-213.817627142266,-309.43427494441,-309.867207728392,,,,,,,,,96229.2216460123,98079.3773277971,-3516167.22178432,-3515358.60665154,-3548455.23229955,-3544155.80750055,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,3539.9,3567.2,4973.8,4907.5,6186.7,6191.9,7390.5,7304.7,8177,8169.2,8369.4,8362.9,8443.5,8430.5,,,247025.468530148,242337.516523898,,,,,,,,,,,-22.8081127107143,-22.6821662932634,240.500527486205,238.32897554338,404.395915925503,401.170529514551,,,,,,,,,-0.00228250026702881,-0.00232437252998352,-0.21940216422081,-0.22000727057457,-0.605984330177307,-0.60914409160614,,,,,,,,,-111.447284110449,-112.206144534926,-202.634101756668,-203.413486204907,-283.481744316986,-284.263737032975,,,,,,,,,204653.822592129,202147.274440957,-1186870.94324828,-1171647.85870344,-1426532.48060063,-1411261.71667832,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,343.2,287.3,422.5,432.9,527.8,543.4,657.8,656.5,768.3,760.5,825.5,815.1,911.3,906.1,,,762019.834849745,751230.370308638,,,,,,,,,,,-17.3297232985497,-17.8901715576649,695.580463394523,700.986132502556,1020.61714448035,1027.5076790154,,,,,,,,,0.0302935838699341,0.0433131456375122,2.27739527821541,2.15800631046295,4.9590947329998,4.68784600496292,,,,,,,,,-113.206054407749,-114.061723856971,-210.635601818185,-211.496992350058,-305.135970407154,-305.930906798047,,,,,,,,,153081.241009698,156846.406951543,-3302292.95233257,-3314402.36909999,-3344794.59474575,-3358626.59242102,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,292.5,363.949998936017,419.9,439.4,471.9,581.1,647.4,655.2,820.3,809.9,897,881.4,1019.2,1019.2,,,766710.171291947,747910.289961636,,,,,,,,,,,-7.1490581035614,-8.13744114339352,681.573401302099,709.271719872952,988.611941099167,1032.2396299839,,,,,,,,,0.0386794209480286,0.0246353447437286,2.67761212587357,1.92215764522552,5.70755356550217,4.12649840116501,,,,,,,,,-114.119769004295,-114.879628818387,-213.634547737235,-214.303591378116,-310.717237468432,-311.122481634926,,,,,,,,,62645.2205953234,70834.5006603217,-3190370.69856518,-3309658.57973661,-3181709.35463342,-3317791.8373483,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1249.3,1157,1437.8,1333.8,1567.8,1445.6,1758.9,1673.1,1917.5,1818.7,1937,1818.7,1960.4,1822.6,,,612411.564832896,619722.565739572,,,,,,,,,,,-18.3696953803301,-17.6490103006363,691.213453531265,706.296736210585,1027.07883015275,1045.20195373893,,,,,,,,,-0.00472202897071838,-0.00478774309158325,-0.579110741615295,-0.545402109622955,-1.19100654125214,-1.104063808918,,,,,,,,,-113.32336440977,-114.209719793399,-210.7565028435,-211.829108247664,-304.36217332885,-305.775655509137,,,,,,,,,162099.805949164,154531.596194813,-3279677.94210618,-3334276.11556011,-3374528.50634969,-3418198.71826813,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,378.3,378.3,468,466.7,578.5,578.5,679.9,681.2,769.6,773.5,826.8,826.8,895.7,899.6,,,755252.566589415,746497.925663829,,,,,,,,,,,-18.2706021517515,-18.3765758872032,712.9210190624,712.451610580087,1047.21573863924,1045.12686941028,,,,,,,,,0.0236582458019257,0.0243409276008606,1.80266550183296,1.82791176438332,3.95622935891151,3.9991837143898,,,,,,,,,-113.177060722381,-113.98542724435,-210.52013780628,-211.310274815827,-304.863066368121,-305.634450311724,,,,,,,,,161433.792635493,161218.642869228,-3386474.21805522,-3371590.00527089,-3435036.42837053,-3419532.28225524,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,136.5,115.7,149.5,146.9,234,221,297.7,293.8,393.9,382.2,449.8,434.2,555.1,548.6,,,795674.881655633,787464.035134733,,,,,,,,,,,-3.44208979606628,-3.53865948319435,439.543695509434,420.255574539304,636.358465880156,607.394640237093,,,,,,,,,0.159667909145355,0.206121325492859,9.33042567968369,9.93541297316551,19.2842149734497,20.4633901715279,,,,,,,,,-114.237424096818,-115.151932323747,-214.245580083302,-215.095310211784,-312.175026044234,-313.036493362637,,,,,,,,,30131.0172500832,30730.3526027292,-2051588.160365,-1953810.96001358,-2038466.9265311,-1940331.72845908,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1158.3,1443,2195.7,2187.9,2966.6,2940.6,3660.8,3727.1,4258.8,4282.2,4396.6,4465.5,4592.9,4608.5,,,471729.866773933,466206.448210359,,,,,,,,,,,-22.5178009271622,-22.6365786194801,521.491061493754,520.963616266847,807.546353533864,805.590777516365,,,,,,,,,-0.00484931468963623,-0.00482422113418579,-0.558050841093063,-0.56400141119957,-1.27900722622871,-1.28964006900787,,,,,,,,,-113.398783051539,-113.969433576653,-209.863623511377,-210.222127315794,-299.790349826541,-300.185500606957,,,,,,,,,198571.804045974,198619.734336534,-2484904.4954448,-2478157.85578203,-2693703.62989039,-2683643.20024621,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,227.073901491025,240.5,276.9,276.9,353.6,353.6,448.5,443.3,527.8,516.1,647.4,613.6,754,755.3,,,782968.111146152,774094.772506922,,,,,,,,,,,-5.34464700520039,-5.29474084079266,595.04357765615,593.105133131146,861.685330152512,857.805435672402,,,,,,,,,-0.341930776834488,0.471204966306686,4.51906481385231,5.4029715359211,10.3347009420395,10.4500137269497,,,,,,,,,-114.174505290646,-114.98439083098,-213.9994367268,-214.788973825688,-311.445567198782,-312.216471546205,,,,,,,,,46811.2122894239,46047.4748139998,-2780584.78450953,-2761338.8274413,-2766728.51022643,-2747470.14923412,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,3190.12475976487,3199.34721999579,3237.41778909208,3237.90546105705,3282.5,3274.7,3724.5,3719.3,4156.1,3877.32076720031,4241.9,4209.4,4271.8,4290,,,416059.465981096,408837.152132094,,,,,,,,,,,-24.5198267549276,-24.5294546037912,449.908727943897,447.369841054082,691.754218280315,686.797000721097,,,,,,,,,-0.00201848149299622,-0.00206932425498962,-0.477462887763977,-0.481173485517502,-1.08377051353455,-1.08954098820686,,,,,,,,,-111.731008440951,-112.508822167086,-205.425927688538,-206.157622330551,-293.610129856644,-294.311758341562,,,,,,,,,219454.089755988,218022.499314434,-2190126.3049231,-2170037.83802266,-2356029.80938725,-2333569.69694713,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,916.5,920.4,1266.2,1259.7,1459.9,1456,1595.1,1574.3,1716,1704.3,1770.6,1755,1835.6,1818.7,,,630521.857940227,622539.757891297,,,,,,,,,,,-27.3836792260408,-27.5074243247509,709.074838370085,708.825446724892,1061.96088795364,1060.14874610305,,,,,,,,,-0.00309786200523376,-0.00321602821350098,-0.525083780288696,-0.532059967517853,-1.09168586134911,-1.10424208641052,,,,,,,,,-112.733755135376,-113.532354817744,-208.624619293694,-209.402710067991,-300.254433734282,-301.020230072081,,,,,,,,,242905.766716963,242287.094008657,-3398807.10517618,-3384986.97793712,-3536869.96307089,-3521852.15541557,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,821.6,822.9,907.4,871,1032.2,985.4,1123.2,1107.6,1231.1,1202.5,1293.5,1266.2,1341.6,1309.1,,,689311.437470615,686948.368650794,,,,,,,,,,,-24.3758464902639,-24.1104842573404,749.614599183202,751.393139690161,1111.77136142552,1111.6488455236,,,,,,,,,-0.00142362713813782,-0.00135537981987,-0.113879412412643,-0.0356627702713013,-0.155175596475601,0.018298327922821,,,,,,,,,-112.811750491537,-113.613661493667,-209.251351248881,-210.077302956022,-302.160482172565,-303.099863929153,,,,,,,,,216075.421080294,212214.657466034,-3582364.43735849,-3576745.93645873,-3679406.89474602,-3667599.28926736,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,696.8,705.9,828.1,785.2,964.6,945.1,1215.5,1203.8,1483.3,1488.5,1625,1632.8,1799.2,1788.8,,,700047.153470486,695622.855062753,,,,,,,,,,,-12.9354956895113,-12.6683233231306,753.35965500772,753.318291097879,1105.89342053235,1104.74976345897,,,,,,,,,-0.000597387552261353,-0.000669509172439575,0.0307796895503998,0.0979898571968079,0.163420647382736,0.305825352668762,,,,,,,,,-113.782317830435,-114.590120945403,-212.44220235353,-213.286975977054,-308.011068084024,-308.927055747207,,,,,,,,,113686.343679416,110553.363750847,-3546186.42935191,-3531946.98198039,-3590434.03021694,-3576086.14365903,,,,,,,,
