COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
02/17/2010,,,0.94,06/20/2010,0.98,1745.43142602191,3793.0037813129,-168703.020640647,166415.302259582,USD
02/17/2010,,,0.94,06/20/2010,0.98,-1745.72927309806,-3793.34558958373,168723.645780896,-166435.626076865,USD
02/17/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.5,03/20/2013,0.68,289021.682473608,-302306.561159736,-1005691.08466684,986621.790318444,USD
02/17/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.45,09/20/2013,0.63,375496.662568933,-394832.996295093,-1162079.86933558,1143998.2243469,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.41,12/20/2013,0.54,652158.277757989,-683439.704325926,-1603345.47347725,1585318.54768882,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.41,12/20/2013,0.54,-652755.529197431,684053.697647481,1604321.20544421,-1586274.2789799,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.36,-35877.6445235433,36431.1654941219,-144312.79511069,145849.662110623,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.39,06/20/2013,0.44,5296.91394296302,-5015.19388327506,84388.9871614787,-85051.337067298,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.36,35894.1494257206,-36447.4143098495,144461.884126346,-145999.81668906,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.39,06/20/2013,0.44,-5297.72964922084,5016.12810610774,-84372.4228532704,85034.771337906,USD
02/17/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.56,12/20/2016,0.59,4334393.95799288,-4356536.43577898,-1962254.13906723,1877010.25195259,USD
02/17/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.56,12/20/2016,0.59,-4336936.00818824,4359067.19655555,1963144.70189005,-1877852.38607018,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.55,03/20/2013,0.83,-496098.256677051,518138.312238747,1182159.86519175,-1139359.73338132,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.55,03/20/2013,0.82,355202.257295423,-370152.070158889,-822742.315438999,793166.214841957,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.55,03/20/2013,0.83,-88886.2487622049,92834.8851372252,211812.270395394,-204143.088140353,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.55,03/20/2013,0.82,331696.940568206,-345656.730752256,-768306.318649155,740685.912368738,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.29,12/20/2016,0.29,-1464.58801193233,1447.05478566102,2322.18720971418,-2294.38728682766,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.29,12/20/2016,0.29,-1952.78401696127,1929.40638192027,3096.24961461944,-3059.1830507508,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.29,12/20/2016,0.29,-788.624306959124,779.183339052577,1250.40848618854,-1235.43929707783,USD
02/17/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.29,12/20/2016,0.29,4205.99633532697,-4155.64450611441,-6668.84530968856,6589.00963383266,USD
