COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
11/04/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.45,03/20/2013,0.6,266548.166686174,-270713.00018034,-543033.075202812,526612.604332364,USD
11/04/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.59,346143.708797224,-355930.606563648,-761720.318983752,744081.306202674,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.4,12/20/2013,0.53,584541.719190706,-604691.980755171,-1084138.42142785,1062918.30129004,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.4,12/20/2013,0.53,-584869.056477073,605024.792519003,1084625.1309674,-1063390.6386517,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.33,06/20/2016,0.36,-29623.7006899346,29932.4768421498,-144346.805065305,145816.642215291,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.36,06/20/2013,0.4,-4016.78207084285,4546.22982337732,59263.4100839908,-59222.9894978194,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.33,06/20/2016,0.36,29630.4265447558,-29938.764945536,144466.095496024,-145936.469118685,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.36,06/20/2013,0.4,4015.51797134384,-4544.89349559498,-59255.9101993775,59215.5716140531,USD
11/04/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.54,12/20/2016,0.55,4263209.03459505,-4260345.0083578,-1288329.76735397,1220321.65151148,USD
11/04/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.54,12/20/2016,0.55,-4265227.24595555,4262340.18614285,1288794.42775489,-1220756.39063966,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.49,03/20/2013,0.75,-297352.358518702,306317.794920744,523539.026911486,-498585.537713072,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.49,03/20/2013,0.75,210776.714710388,-216886.510227645,-362908.342446128,345610.434337162,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.49,03/20/2013,0.75,-53269.5713417701,54875.4331137303,93793.5249004714,-89322.8859218951,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.49,03/20/2013,0.75,196811.464116959,-202515.786471089,-338871.170014932,322718.6410665,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-2045.50078794775,2031.31669502744,3243.25730412458,-3220.76762177509,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2727.33438539889,2708.42226149497,4324.34307449461,-4294.35683134581,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-1101.4234912051,1093.78590277887,1746.36930175388,-1734.2594729064,USD
11/04/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,5874.25866381745,-5833.5248585721,-9313.96967920879,9249.38392487114,USD
