Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,26-Oct-10,CLOSE,mm,mm_0_1,27-Oct-10,0.0097987000000000,0
1W,GBP            ,26-Oct-10,CLOSE,mm,mm_0_20101102,02-Nov-10,0.0097991000000000,1
1M,GBP            ,26-Oct-10,CLOSE,mm,mm_0_101,26-Nov-10,0.0098005000000000,2
STUB,GBP            ,26-Oct-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0099089000000000,3
FUT1,GBP            ,26-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0101852000000000,4
FUT2,GBP            ,26-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0107443000000000,5
FUT3,GBP            ,26-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0115208000000000,6
FUT4,GBP            ,26-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0124029000000000,7
FUT5,GBP            ,26-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0135466000000000,8
FUT6,GBP            ,26-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0148727000000000,9
FUT7,GBP            ,26-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0164041000000000,10
FUT8,GBP            ,26-Oct-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0179021000000000,11
FUT9,GBP            ,26-Oct-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0196236000000000,12
FUT10,GBP            ,26-Oct-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0212576000000000,13
FUT11,GBP            ,26-Oct-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0229345000000000,14
FUT12,GBP            ,26-Oct-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0245400000000000,15
4Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1004,27-Oct-14,0.0184437000000000,16
5Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1005,26-Oct-15,0.0212500000000000,17
6Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1006,26-Oct-16,0.0239250000000000,18
7Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1007,26-Oct-17,0.0264250000000000,19
8Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1008,26-Oct-18,0.0285750000000000,20
9Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1009,28-Oct-19,0.0304409000000000,21
10Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1010,26-Oct-20,0.0320000000000000,22
12Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1012,26-Oct-22,0.0343750000000000,23
15Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1015,27-Oct-25,0.0366234000000000,24
20Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1020,28-Oct-30,0.0380488000000000,25
25Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1025,26-Oct-35,0.0385500000000000,26
30Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1030,26-Oct-40,0.0386250000000000,27
40Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1040,26-Oct-50,0.0385750000000000,28
50Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1050,26-Oct-60,0.0386000000000000,29
60Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1060,27-Oct-70,0.0386500000000000,30
70Y,GBP            ,26-Oct-10,CLOSE,swap,swap_0_1070,28-Oct-80,0.0387037000000000,31
1D,EUR_EUR        ,26-Oct-10,CLOSE,mm,mm_0_1,28-Oct-10,0.0105508000000000,0
1W,EUR_EUR        ,26-Oct-10,CLOSE,mm,mm_2_20101104,04-Nov-10,0.0105510000000000,1
1M,EUR_EUR        ,26-Oct-10,CLOSE,mm,mm_2_101,29-Nov-10,0.0105519000000000,2
STUB,EUR_EUR        ,26-Oct-10,CLOSE,mm,mm_2_20101215,15-Dec-10,0.0105633000000000,3
FUT1,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0129038000000000,4
FUT2,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0141500000000000,5
FUT3,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0150258000000000,6
FUT4,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0156806000000000,7
FUT5,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0166614000000000,8
FUT6,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0175362000000000,9
FUT7,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0184700000000000,10
FUT8,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0192780000000000,11
FUT9,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0202677000000000,12
FUT10,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0211922000000000,13
FUT11,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0222717000000000,14
FUT12,EUR_EUR        ,26-Oct-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0233217000000000,15
4Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1004,28-Oct-14,0.0197000000000000,16
5Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1005,28-Oct-15,0.0215700000000000,17
6Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1006,28-Oct-16,0.0232600000000000,18
7Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1007,30-Oct-17,0.0247334000000000,19
8Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1008,29-Oct-18,0.0259971000000000,20
9Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1009,28-Oct-19,0.0270600000000000,21
10Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1010,28-Oct-20,0.0280100000000000,22
11Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1011,28-Oct-21,0.0288600000000000,23
12Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1012,28-Oct-22,0.0296100000000000,24
15Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1015,28-Oct-25,0.0310600000000000,25
20Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1020,28-Oct-30,0.0315600000000000,26
25Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1025,29-Oct-35,0.0308504000000000,27
30Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1030,29-Oct-40,0.0296006000000000,28
40Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1040,28-Oct-50,0.0279100000000000,29
50Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1050,28-Oct-60,0.0273200000000000,30
60Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1060,28-Oct-70,0.0267500000000000,31
70Y,EUR_EUR        ,26-Oct-10,CLOSE,swap,swap_2_1070,28-Oct-80,0.0262210000000000,32
1D,JPY_EOD        ,26-Oct-10,CLOSE,mm,mm_0_1,27-Oct-10,0.0039612000000000,0
2D,JPY_EOD        ,26-Oct-10,CLOSE,mm,mm_0_20101028,28-Oct-10,0.0039612000000000,1
1W,JPY_EOD        ,26-Oct-10,CLOSE,mm,mm_2_20101104,04-Nov-10,0.0039613000000000,2
1M,JPY_EOD        ,26-Oct-10,CLOSE,mm,mm_2_101,29-Nov-10,0.0039618000000000,3
2M,JPY_EOD        ,26-Oct-10,CLOSE,mm,mm_2_102,29-Dec-10,0.0039625000000000,4
3M,JPY_EOD        ,26-Oct-10,CLOSE,mm,mm_2_103,28-Jan-11,0.0039632000000000,5
6M,JPY_EOD        ,26-Oct-10,CLOSE,mm,mm_2_106,28-Apr-11,0.0039875000000000,6
1Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1001,28-Oct-11,0.0039500000000000,7
18M,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_118,27-Apr-12,0.0039333000000000,8
2Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1002,29-Oct-12,0.0039250000000000,9
3Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1003,28-Oct-13,0.0040750000000000,10
4Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1004,28-Oct-14,0.0044000000000000,11
5Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1005,28-Oct-15,0.0049500000000000,12
6Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1006,28-Oct-16,0.0056500000000000,13
7Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1007,30-Oct-17,0.0065707000000000,14
8Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1008,29-Oct-18,0.0076474000000000,15
9Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1009,28-Oct-19,0.0088250000000000,16
10Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1010,28-Oct-20,0.0100500000000000,17
12Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1012,28-Oct-22,0.0122000000000000,18
15Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1015,28-Oct-25,0.0146750000000000,19
20Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1020,28-Oct-30,0.0172750000000000,20
25Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1025,29-Oct-35,0.0182496000000000,21
30Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1030,29-Oct-40,0.0187248000000000,22
40Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1040,28-Oct-50,0.0187250000000000,23
50Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1050,28-Oct-60,0.0187250000000000,24
52Y,JPY_EOD        ,26-Oct-10,CLOSE,swap,swap_2_1052,30-Oct-62,0.0187250000000000,25
STUB,CAD_EOD        ,26-Oct-10,CLOSE,mm,mm_0_20101213,13-Dec-10,0.0129272000000000,0
FUT1,CAD_EOD        ,26-Oct-10,CLOSE,fut,fut_1_103,14-Mar-11,0.0126500000000000,1
FUT2,CAD_EOD        ,26-Oct-10,CLOSE,fut,fut_2_103,14-Jun-11,0.0132000000000000,2
FUT3,CAD_EOD        ,26-Oct-10,CLOSE,fut,fut_3_103,19-Sep-11,0.0144000000000000,3
FUT4,CAD_EOD        ,26-Oct-10,CLOSE,fut,fut_4_103,19-Dec-11,0.0155000000000000,4
FUT5,CAD_EOD        ,26-Oct-10,CLOSE,fut,fut_5_103,19-Mar-12,0.0167000000000000,5
FUT6,CAD_EOD        ,26-Oct-10,CLOSE,fut,fut_6_103,19-Jun-12,0.0175000000000000,6
FUT7,CAD_EOD        ,26-Oct-10,CLOSE,fut,fut_7_103,18-Sep-12,0.0181000000000000,7
2Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1002,26-Oct-12,0.0152730000000000,8
3Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1003,28-Oct-13,0.0168310000000000,9
4Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1004,27-Oct-14,0.0186390000000000,10
5Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1005,26-Oct-15,0.0206720000000000,11
6Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1006,26-Oct-16,0.0225860000000000,12
7Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1007,26-Oct-17,0.0244760000000000,13
8Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1008,26-Oct-18,0.0263070000000000,14
9Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1009,28-Oct-19,0.0280300000000000,15
10Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1010,26-Oct-20,0.0296120000000000,16
12Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1012,26-Oct-22,0.0322610000000000,17
15Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1015,27-Oct-25,0.0350890000000000,18
20Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1020,28-Oct-30,0.0368820000000000,19
25Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1025,26-Oct-35,0.0363680000000000,20
30Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1030,26-Oct-40,0.0357860000000000,21
35Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1035,26-Oct-45,0.0355410000000000,22
40Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1040,26-Oct-50,0.0355410000000000,23
50Y,CAD_EOD        ,26-Oct-10,CLOSE,swap,swap_0_1050,26-Oct-60,0.0355410000000000,24
STUB,USD_EOD_CL     ,26-Oct-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0024410000000000,0
FUT1,USD_EOD_CL     ,26-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0034000000000000,1
FUT2,USD_EOD_CL     ,26-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0039500000000000,2
FUT3,USD_EOD_CL     ,26-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0045000000000000,3
FUT4,USD_EOD_CL     ,26-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0052500000000000,4
FUT5,USD_EOD_CL     ,26-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0060500000000000,5
FUT6,USD_EOD_CL     ,26-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0070000000000000,6
FUT7,USD_EOD_CL     ,26-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0081500000000000,7
2Y,USD_EOD_CL     ,26-Oct-10,CLOSE,swap,swap_2_1002,29-Oct-12,0.0055720000000000,8
3Y,USD_EOD_CL     ,26-Oct-10,CLOSE,swap,swap_2_1003,28-Oct-13,0.0080780000000000,9
4Y,USD_EOD_CL     ,26-Oct-10,CLOSE,swap,swap_2_1004,28-Oct-14,0.0113810000000000,10
5Y,USD_EOD_CL     ,26-Oct-10,CLOSE,swap,swap_2_1005,28-Oct-15,0.0149840000000000,11
6Y,USD_EOD_CL     ,26-Oct-10,CLOSE,swap,swap_2_1006,28-Oct-16,0.0183170000000000,12
