Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.1.corr,0.283519103152481
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.1.strike,0.564583512533186
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.2.corr,0.319144519059308
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.2.strike,1.3173615292441
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.3.corr,0.364137653487329
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.3.strike,1.88194504177729
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.4.corr,0.45215967094979
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.4.strike,2.82291756266593
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.5.corr,0.660946565649758
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.5.strike,5.64583512533186
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.1.corr,0.281594038337959
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.1.strike,0.32613873527762
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.2.corr,0.343050825176396
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.2.strike,0.760990382314446
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.3.corr,0.362573644060009
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.3.strike,1.08712911759207
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.4.corr,0.439864228396647
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.4.strike,1.6306936763881
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.5.corr,0.648596579774926
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.5.strike,3.2613873527762
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.321457599181112
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.1048595307065
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.1.corr,0.372134108347686
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.1.strike,2.57800557164851
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.2.corr,0.410020985818711
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.2.strike,3.68286510235501
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.3.corr,0.513078892206069
