ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.654502904114193,0.658038733108502,0.936741160111061,0.938133928881111,-4113646.50788448,-4091245.02680347,3516.24951016292,734.2796421208,88289.8325493187,84648.3201138228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.566466749351065,0.561669783731711,0.86066870513208,0.851543555611678,-601090.559057889,-605765.428693727,243575.35844623,228760.802850749,35329.1139984373,34467.3826687615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.565042000886962,0.560225477942396,0.858500614794483,0.849333699748076,373195.036407156,376275.15595558,-148158.974174971,-138805.542133949,-21790.5975170629,-21263.8060760377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.566466749351065,0.561669783731711,0.86066870513208,0.851543555611678,-107684.183081858,-108521.89546766,43636.633013481,40982.4148774392,6337.8267093394,6183.22060832544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.565042000886962,0.560225477942396,0.858500614794483,0.849333699748076,340563.27639636,343374.49072723,-135205.19120992,-126669.198195702,-19902.8186020777,-19421.6253761537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.317412884418368,0.317221133624972,0.317412884418368,0.317221133624972,-11235.0383421447,-11225.5188344835,-11235.0383421447,-11225.5188344835,-1025.77586965155,-1026.43919574009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.317412884418368,0.317221133624972,0.317412884418368,0.317221133624972,-14980.0511363032,-14967.3584594105,-14980.0511363032,-14967.3584594105,-1367.70116076278,-1368.58559554841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.317412884418368,0.317221133624972,0.317412884418368,0.317221133624972,-6049.63597764522,-6044.51008894922,-6049.63597764522,-6044.51008894922,-552.340848074018,-552.698023657053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.317412884418368,0.317221133624972,0.317412884418368,0.317221133624972,32264.7254560931,32237.3873828428,32264.7254560931,32237.3873828428,2945.81787848839,2947.72281494545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0209408551497795,0.0215624439695403,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,2085.2,1964.3,2644.2,2570.1,3134.3,3025.1,3734.9,3595.8,4210.7,4050.8,4392.7,4217.2,4661.8,4456.4,,,430466.374230146,434388.716228604,,,,,,,,,,,-22.7401306629181,-22.3551913648844,475.602145269513,482.678019985557,737.345456495881,744.888613045216,,,,,,,,,-0.00359976291656494,-0.0036175549030304,-0.515638321638107,-0.528511971235275,-1.18691095709801,-1.20555710792542,,,,,,,,,-110.75818059372,-111.679954279565,-206.03667418479,-207.168337811492,-295.233456462975,-296.701176741199,,,,,,,,,205313.328018025,200171.924398566,-2308337.32465976,-2329883.15243789,-2497499.65782876,-2510568.44878965,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,143746.2,140909.6,112934.9,111190.3,96530.2,96405.4,87818.9,87644.7,82218.5,81318.9,74254.7,73442.2,66207.7,65566.8,,,-3359.63649457693,-3250.06523132324,,,,,,,,,,,-0.396773159503937,-0.157130941748619,0.0907121151685715,0.0306790471076965,0.791234418749809,0.324513271450996,,,,,,,,,-0.000434339046478271,-0.000642210245132446,-2.85804271697998E-05,0.000105381011962891,-0.002340167760849,-0.00263980031013489,,,,,,,,,-47.5890321040213,-48.3711174686375,-60.0368109709486,-60.9872860756057,-71.712987501457,-72.327158585192,,,,,,,,,8337.4916858292,3248.44555949112,-1510.94159902108,-503.04004460313,-11033.3489974007,-4486.74160300051,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1059.5,1072.5,1289.6,1293.5,1509.3,1527.5,1644.5,1652.3,1791.4,1787.5,1835.6,1836.9,1903.2,1911,,,607588.688975573,599101.601080567,,,,,,,,,,,-25.9381950646639,-26.2495181113482,689.988152518868,684.728541061282,1037.12064874172,1029.15059190989,,,,,,,,,-0.00388666987419128,-0.00389519333839417,-0.533990412950516,-0.565329939126968,-1.12050491571426,-1.19345664978027,,,,,,,,,-110.811683945301,-111.596029725328,-206.782233931732,-207.508744915536,-298.58066880373,-299.214154222452,,,,,,,,,234074.550094082,235219.103905007,-3336786.43179115,-3299757.51788192,-3473502.32986271,-3439511.72558755,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,2291.9,2250.3,3273.4,3230.5,3940.3,3807.7,4296.5,4269.2,4638.4,4603.3,4760.6,4712.5,4837.3,4843.8,,,364935.266849488,368408.149289131,,,,,,,,,,,-28.5294440835714,-28.6584000587463,391.080788314343,396.939722970128,624.379758894444,630.082851305604,,,,,,,,,-0.00349512696266174,-0.00336068868637085,-0.411654770374298,-0.421768873929977,-1.01249653100967,-1.02561989426613,,,,,,,,,-109.839006101381,-110.653085287506,-202.387543770852,-203.225930086407,-287.315457051271,-288.373865583401,,,,,,,,,259738.73122303,258993.230819404,-1932336.25463203,-1953194.2739854,-2173150.60352991,-2184951.29588426,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,584.51130220318,583.171677229052,711.987205319615,711.399302835971,833.3,833.3,1019.70129249808,948.87376872114,1211.6,1058.1206089994,1432.08758684027,1257.63350422724,1710.80242796048,1509.45088374734,,,699388.71225813,692512.989996314,,,,,,,,,,,-11.1498802304268,-11.0764193683863,737.341309010983,740.711148127913,1082.0438426435,1085.59525673091,,,,,,,,,0.00285184383392334,0.00199851393699646,0.408513844013214,0.315488547086716,0.975529611110687,0.772266954183578,,,,,,,,,-111.959174265927,-112.80225300508,-210.872871093236,-211.766674211811,-306.893433827747,-307.858976178086,,,,,,,,,99588.8037182506,98193.2459087269,-3496615.30754694,-3497770.13255186,-3525796.65569133,-3526274.49817456,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,71.5,84.5,144.3,139.1,184.6,202.8,249.6,241.8,315.9,301.6,379.6,378.3,451.1,453.7,,,382183.452007681,379232.987037182,,,,,,,,,,,-1.82671795785427,-1.76541432738304,177.392961457372,197.949889943004,256.898491561413,286.714500233531,,,,,,,,,0.166318506002426,0.130600571632385,5.58984950184822,5.1945535838604,11.586294233799,10.7429013550282,,,,,,,,,-112.361682114555,-113.199072363854,-212.423980632018,-213.314843480609,-310.477244270653,-311.425796928722,,,,,,,,,16257.4814071571,15595.6607286365,-835089.150149527,-927970.537413623,-827430.983436153,-920651.092687589,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,477.1,473.2,614.9,639.6,721.5,717.6,800.8,798.2,858,856.7,904.8,898.3,928.2,920.4,,,714688.010248691,706727.465363353,,,,,,,,,,,-19.1569629609585,-19.7961973249912,727.794554561377,734.452244356275,1073.79699584842,1081.95547966659,,,,,,,,,0.0108336210250854,0.00938552618026733,0.858731865882874,0.704698652029037,1.95767307281494,1.62153813242912,,,,,,,,,-111.275438061658,-112.080039240639,-208.546627764902,-209.282696899651,-302.698213177699,-303.362139726889,,,,,,,,,172158.054775247,176625.538848075,-3489840.91644882,-3509378.72665333,-3547417.68897738,-3566547.49548066,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,317.59,392.34,523.363905887125,626.86,770.25,770.12,941.46,938.21,1084.33,1076.4,1253.2,1242.02,1410.11,1395.55,,,715815.581489533,702931.985324383,,,,,,,,,,,-9.89110338687897,-10.2941243648529,726.413424700499,737.280855938792,1067.68957668543,1079.47671727836,,,,,,,,,0.0299839973449707,0.0145556926727295,0.909949064254761,0.589238375425339,2.01860839128494,1.34742942452431,,,,,,,,,-112.174647400736,-112.958528859392,-211.535845640736,-212.175382546635,-307.923047027068,-308.50013368124,,,,,,,,,88175.925809187,91131.8912241395,-3433996.83632915,-3474865.2133418,-3467390.91793793,-3499112.64023547,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,3129.1,3174.6,4490.2,4787.9,5842.2,5879.9,6858.8,7090.2,7677.8,7848.1,8074.3,8044.4,8096.4,8139.3,,,257413.850236297,247386.616229683,,,,,,,,,,,-22.1516173481941,-21.8976756036282,256.334910735488,246.041023895144,430.126284226775,409.805056616664,,,,,,,,,-0.00258409976959229,-0.00240713357925415,-0.243399649858475,-0.232505291700363,-0.666783720254898,-0.628526657819748,,,,,,,,,-109.933098124121,-110.708955151922,-202.101968747811,-202.473099181285,-284.203192602251,-284.199494422755,,,,,,,,,201500.892144272,197794.980302893,-1268344.45168296,-1215178.83062012,-1513446.3490308,-1441962.65179511,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,292.5,282.1,392.6,416,516.1,508.3,639.6,635.7,756.6,748.8,817.7,812.5,886.6,887.9,,,744265.80138132,737097.691326469,,,,,,,,,,,-15.626677274704,-16.3361287564039,669.794313848019,683.72209084034,984.754297316074,1003.43247014284,,,,,,,,,0.0413092970848084,0.0391912162303925,2.53882730007172,2.30124622583389,5.52453601360321,5.0117689371109,,,,,,,,,-111.422983821492,-112.23497798922,-209.121429384144,-209.873057581249,-303.954378866879,-304.644606294389,,,,,,,,,140246.444124482,145552.919856882,-3202896.5937185,-3257788.77346202,-3239809.54308726,-3293780.52133701,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,343.2,278.2,449.8,403,604.5,499.2,759.2,677.3,937.3,843.7,1004.9,917.8,1125.8,1043.9,,,734085.934208155,738631.403097451,,,,,,,,,,,-8.12449230253696,-7.04728826880455,698.404268845916,679.333043158054,1021.1464626193,988.485021293163,,,,,,,,,0.0266814529895782,0.0382848381996155,1.77843740582466,2.43348783254623,3.85584229230881,5.20684045553207,,,,,,,,,-112.15394915008,-113.052141334228,-211.597738895595,-212.659109041502,-308.411672464978,-309.818262025087,,,,,,,,,72440.5369949579,62336.6190647365,-3300622.55150334,-3194469.52552348,-3310985.13379147,-3190531.8131735,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1188.2,1112.8,1433.9,1340.3,1558.7,1441.7,1752.4,1657.5,1901.9,1804.4,1896.7,1821.3,1947.4,1851.2,,,595812.174987286,603770.607898831,,,,,,,,,,,-17.7459992617369,-16.8607517629862,679.323264539242,690.987375542521,1011.7261300683,1024.77150395513,,,,,,,,,-0.00474610924720764,-0.00461927056312561,-0.570692420005798,-0.557735353708267,-1.17832696437836,-1.13786709308624,,,,,,,,,-111.47392053772,-112.370070038479,-208.984663236966,-210.101873233294,-302.667653266652,-304.192863471937,,,,,,,,,159194.179016356,150046.64282235,-3250589.08159669,-3288820.63214763,-3342696.58203932,-3368821.64906431,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,354.9,366.6,453.7,456.3,566.8,560.3,663,669.5,759.2,757.9,819,817.7,893.1,890.5,,,736892.215574563,730694.221861482,,,,,,,,,,,-16.6065398156643,-17.089724317193,691.610808134079,700.329965636134,1017.49601328373,1029.21589227021,,,,,,,,,0.0267348289489746,0.0222240388393402,1.95799791812897,1.82416531443596,4.3003294467926,4.00672498345375,,,,,,,,,-111.373079375455,-112.16643168016,-208.945844709205,-209.691031930514,-303.602707417686,-304.311337369846,,,,,,,,,149107.305901825,152360.417115916,-3310000.29742927,-3339818.39465698,-3351406.25700645,-3382114.84713547,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,137.8,115.7,145.6,143,219.7,211.9,318.5,308.1,393.9,369.2,456.3,443.3,573.3,544.7,,,775200.142532825,770082.315753043,,,,,,,,,,,-3.03180450201035,-3.18481293320656,400.255410894752,413.6311532408,580.6579708606,599.115722388029,,,,,,,,,0.158305406570435,0.186320662498474,9.91660162806511,9.99997219443321,20.6014061868191,20.7126857638359,,,,,,,,,-112.307512929862,-113.247635747496,-212.320766494403,-213.261112759988,-310.311375701656,-311.348985957141,,,,,,,,,26995.5626557571,28122.5556029055,-1885144.90364419,-1939552.63520695,-1871210.71390842,-1924257.82453167,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1398.8,1381.9,2152.8,2130.7,2984.8,3042,3621.8,3636.1,4243.2,4230.2,4417.4,4401.8,4596.8,4576,,,457882.057527244,449691.583113551,,,,,,,,,,,-21.7620498836041,-21.533999145031,510.128534182906,500.894313812256,793.903711721301,780.854801803827,,,,,,,,,-0.00477701425552368,-0.00465303659439087,-0.551966339349747,-0.546971917152405,-1.2776161134243,-1.27172368764877,,,,,,,,,-111.305311779861,-112.151345521757,-207.702758912317,-208.626137256525,-297.742078233892,-298.630494349951,,,,,,,,,195516.723646082,192008.388707681,-2456050.83367362,-2400918.31445051,-2666414.2214311,-2614785.88616198,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,238.804800336795,222.3,291.2,286,364,360.1,443.3,439.4,521.3,526.5,596.7,578.5,731.9,733.2,,,760777.938044012,755157.320831001,,,,,,,,,,,-5.09395757317543,-5.09276919066906,585.934140086174,599.195076674223,851.077369838953,868.934685334563,,,,,,,,,0.0615295171737671,0.0631414353847504,4.7050815820694,4.16574883460999,9.93974566459656,9.64331504702568,,,,,,,,,-112.238355000934,-113.098026535401,-211.965017045651,-212.971345912589,-309.475671076329,-310.49920693006,,,,,,,,,45385.1766905621,45029.6910271458,-2764296.4308586,-2813500.91537738,-2750062.28075694,-2798508.54991166,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,1965.6,2607.54445553237,2654.6,2691,3312.4,3265.6,3538.66511202909,3492.51299877845,3766.19149346921,3720.91169800587,4222.4,4179.5,4469.4,4379.7,,,419444.440567464,416923.739659548,,,,,,,,,,,-22.7341901063919,-22.7073292583227,460.953421354294,457.429769963026,719.827143415809,712.349131733179,,,,,,,,,-0.00384247303009033,-0.00264063477516174,-0.498390138149261,-0.496350347995758,-1.16475138068199,-1.15447640419006,,,,,,,,,-110.853249487783,-111.162452394028,-206.197663693106,-206.058099525049,-295.036594713289,-295.027364836905,,,,,,,,,205083.659806449,204271.575242277,-2235492.93963074,-2219906.76909751,-2439789.35601302,-2414518.84345364,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,884,889.2,1277.9,1241.5,1410.5,1410.5,1571.7,1558.7,1706.9,1696.5,1790.1,1782.3,1905.8,1917.5,,,616207.130504012,611439.189096689,,,,,,,,,,,-25.6165115088224,-25.7720720022917,699.656995937228,698.158794984221,1047.10891719162,1044.97710874677,,,,,,,,,-0.00308135151863098,-0.0031878650188446,-0.506424099206924,-0.528791099786758,-1.04590532183647,-1.09836238622665,,,,,,,,,-110.951153370594,-111.743764316393,-207.05569999671,-207.850638327618,-299.049502892319,-299.837178328381,,,,,,,,,230880.984384718,230635.437779957,-3379076.23865629,-3358944.67585792,-3501456.80586088,-3485148.5548677,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,796.9,796.9,902.2,895.7,1027,1029.6,1145.3,1138.8,1242.8,1241.5,1302.6,1307.8,1365,1367.6,,,671222.574581116,664412.39850089,,,,,,,,,,,-22.7001054286957,-23.0746170282364,735.519676327705,735.849163711071,1092.60327166319,1092.56063994765,,,,,,,,,-0.00141489505767822,-0.0016818642616272,-0.0903828740119934,-0.152429521083832,-0.103603661060333,-0.24248480796814,,,,,,,,,-111.020460433121,-111.81825645669,-207.68675164956,-208.452550319702,-300.890950193452,-301.609853950284,,,,,,,,,204467.765132087,206358.225923276,-3541485.77357878,-3530055.94118424,-3631226.76491506,-3622430.18799958,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,594.1,588.9,709.8,678.6,858,796.9,1066,1040,1287,1272.7,1436.5,1420.9,1613.3,1586,,,697365.876042306,697669.812572986,,,,,,,,,,,-11.2863010764122,-10.6616033166647,737.666958868504,739.082789838314,1083.74191978574,1082.4128857553,,,,,,,,,0.00251120328903198,0.00196346640586853,0.361670792102814,0.440353214740753,0.873892843723297,1.03883469104767,,,,,,,,,-111.951444253685,-112.797566521731,-210.861345506687,-211.802882258811,-306.836253218764,-308.01073741957,,,,,,,,,100814.25167537,94519.7990118935,-3498350.81008297,-3489484.09934855,-3531987.8548154,-3514205.03980952,,,,,,,,
