Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,02-Nov-09,CLOSE,mm,mm_0_1,03-Nov-09,0.0074525000000000,0
1W,GBP            ,02-Nov-09,CLOSE,mm,mm_0_20091109,09-Nov-09,0.0074527000000000,1
1M,GBP            ,02-Nov-09,CLOSE,mm,mm_0_101,02-Dec-09,0.0074533000000000,2
STUB,GBP            ,02-Nov-09,CLOSE,mm,mm_0_20091216,16-Dec-09,0.0074461000000000,3
FUT1,GBP            ,02-Nov-09,CLOSE,fut,fut_1_103,17-Mar-10,0.0076135000000000,4
FUT2,GBP            ,02-Nov-09,CLOSE,fut,fut_2_103,17-Jun-10,0.0097204000000000,5
FUT3,GBP            ,02-Nov-09,CLOSE,fut,fut_3_103,16-Sep-10,0.0138945000000000,6
FUT4,GBP            ,02-Nov-09,CLOSE,fut,fut_4_103,15-Dec-10,0.0187520000000000,7
FUT5,GBP            ,02-Nov-09,CLOSE,fut,fut_5_103,16-Mar-11,0.0237003000000000,8
FUT6,GBP            ,02-Nov-09,CLOSE,fut,fut_6_103,16-Jun-11,0.0280568000000000,9
FUT7,GBP            ,02-Nov-09,CLOSE,fut,fut_7_103,21-Sep-11,0.0318773000000000,10
FUT8,GBP            ,02-Nov-09,CLOSE,fut,fut_8_103,21-Dec-11,0.0349176000000000,11
FUT9,GBP            ,02-Nov-09,CLOSE,fut,fut_9_103,21-Mar-12,0.0377442000000000,12
FUT10,GBP            ,02-Nov-09,CLOSE,fut,fut_10_103,21-Jun-12,0.0398092000000000,13
FUT11,GBP            ,02-Nov-09,CLOSE,fut,fut_11_103,20-Sep-12,0.0414655000000000,14
FUT12,GBP            ,02-Nov-09,CLOSE,fut,fut_12_103,19-Dec-12,0.0425396000000000,15
4Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1004,04-Nov-13,0.0301075000000000,16
5Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1005,03-Nov-14,0.0328440000000000,17
6Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1006,02-Nov-15,0.0347750000000000,18
7Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1007,02-Nov-16,0.0362500000000000,19
8Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1008,02-Nov-17,0.0374000000000000,20
9Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1009,02-Nov-18,0.0383500000000000,21
10Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1010,04-Nov-19,0.0391212000000000,22
12Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1012,02-Nov-21,0.0405000000000000,23
15Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1015,04-Nov-24,0.0418231000000000,24
20Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1020,02-Nov-29,0.0419250000000000,25
25Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1025,02-Nov-34,0.0413250000000000,26
30Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1030,02-Nov-39,0.0407250000000000,27
40Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1040,02-Nov-49,0.0400000000000000,28
50Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1050,03-Nov-59,0.0399750000000000,29
60Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1060,04-Nov-69,0.0398950000000000,30
70Y,GBP            ,02-Nov-09,CLOSE,swap,swap_0_1070,02-Nov-79,0.0398005000000000,31
1D,EUR_EUR        ,02-Nov-09,CLOSE,mm,mm_0_1,04-Nov-09,0.0086554000000000,0
1W,EUR_EUR        ,02-Nov-09,CLOSE,mm,mm_2_20091111,11-Nov-09,0.0086563000000000,1
1M,EUR_EUR        ,02-Nov-09,CLOSE,mm,mm_2_101,04-Dec-09,0.0086585000000000,2
