Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.308799290361618
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.18760275343362
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.214223949501642
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.382406633972716
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.268070725125447
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.892282145936338
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.290217095018422
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.27468877990905
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.373295466489323
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.91203316986358
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.563290178694316
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.82406633972716
