Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,115611.7142568250000000,0.0000,3.0000,16/02/2010,210.0000000000000000,500.000000000,500.000000000,500.000000000,40.000000000,40.000000000,40.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,89733.0336333324000000,3.0000,7.0000,16/02/2010,210.0000000000000000,925.000000000,925.000000000,925.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,26400.9454317223000000,7.0000,10.0000,16/02/2010,210.0000000000000000,185.000000000,185.000000000,185.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,10379.5941013463000000,10.0000,15.0000,16/02/2010,210.0000000000000000,50.000000000,50.000000000,50.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-3216.1612010058400000,15.0000,30.0000,16/02/2010,210.0000000000000000,9.000000000,9.000000000,9.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,163951.4656661680000000,0.0000,3.0000,16/02/2010,140.0000000000000000,500.000000000,500.000000000,500.000000000,58.125000000,58.312500000,58.500000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,298128.0388802740000000,3.0000,7.0000,16/02/2010,140.0000000000000000,1024.038461538,1031.2499999995,1038.461538461,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,174856.4438146530000000,7.0000,10.0000,16/02/2010,140.0000000000000000,364.130434782,370.704768583,377.279102384,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,66602.3539061289000000,10.0000,15.0000,16/02/2010,140.0000000000000000,113.000000000,117.500000000,122.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,15719.3248141851000000,15.0000,30.0000,16/02/2010,140.0000000000000000,29.000000000,31.000000000,33.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,150516.7332665670000000,0.0000,3.0000,16/02/2010,144.0000000000000000,500.000000000,500.000000000,500.000000000,70.875000000,71.062500000,71.250000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,411584.2228606950000000,3.0000,7.0000,16/02/2010,144.0000000000000000,1205.144946461,1210.041786367,1214.938626273,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,297285.5864785610000000,7.0000,10.0000,16/02/2010,144.0000000000000000,528.422010004,532.6853115045,536.948613005,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,165957.5757828510000000,10.0000,15.0000,16/02/2010,144.0000000000000000,224.000000000,227.000000000,230.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,48907.6631829910000000,15.0000,30.0000,16/02/2010,144.0000000000000000,63.000000000,64.000000000,65.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,132216.1546075970000000,0.0000,3.0000,16/02/2010,146.0000000000000000,500.000000000,500.000000000,500.000000000,76.250000000,76.437500000,76.625000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,455814.8460516500000000,3.0000,7.0000,16/02/2010,146.0000000000000000,1202.811244979,1206.576305220,1210.341365461,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,405093.2305265020000000,7.0000,10.0000,16/02/2010,146.0000000000000000,664.995822890,668.128654970,671.261487050,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,271343.1882183850000000,10.0000,15.0000,16/02/2010,146.0000000000000000,317.000000000,320.000000000,323.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,83875.0729108994000000,15.0000,30.0000,16/02/2010,146.0000000000000000,86.000000000,87.000000000,88.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,290082.2774084770000000,0.0000,3.0000,16/02/2010,55.0000000000000000,500.000000000,500.000000000,500.000000000,10.500000000,11.000000000,11.500000000
