Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,JPY_EOD        ,08-Jun-10,CLOSE,mm,mm_0_1,09-Jun-10,0.0043371000000000,0
2D,JPY_EOD        ,08-Jun-10,CLOSE,mm,mm_0_20100610,10-Jun-10,0.0043371000000000,1
1W,JPY_EOD        ,08-Jun-10,CLOSE,mm,mm_2_20100617,17-Jun-10,0.0043373000000000,2
1M,JPY_EOD        ,08-Jun-10,CLOSE,mm,mm_2_101,12-Jul-10,0.0043379000000000,3
2M,JPY_EOD        ,08-Jun-10,CLOSE,mm,mm_2_102,10-Aug-10,0.0043387000000000,4
3M,JPY_EOD        ,08-Jun-10,CLOSE,mm,mm_2_103,10-Sep-10,0.0043395000000000,5
6M,JPY_EOD        ,08-Jun-10,CLOSE,mm,mm_2_106,10-Dec-10,0.0044625000000000,6
1Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1001,10-Jun-11,0.0045250000000000,7
18M,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_118,12-Dec-11,0.0046249000000000,8
2Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1002,11-Jun-12,0.0046748000000000,9
3Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1003,10-Jun-13,0.0050750000000000,10
4Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1004,10-Jun-14,0.0056250000000000,11
5Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1005,10-Jun-15,0.0064500000000000,12
6Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1006,10-Jun-16,0.0075000000000000,13
7Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1007,12-Jun-17,0.0087442000000000,14
8Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1008,11-Jun-18,0.0100967000000000,15
9Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1009,10-Jun-19,0.0114750000000000,16
10Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1010,10-Jun-20,0.0127750000000000,17
12Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1012,10-Jun-22,0.0149750000000000,18
15Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1015,10-Jun-25,0.0174000000000000,19
20Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1020,10-Jun-30,0.0197750000000000,20
25Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1025,11-Jun-35,0.0205996000000000,21
30Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1030,11-Jun-40,0.0209249000000000,22
40Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1040,10-Jun-50,0.0209250000000000,23
50Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1050,10-Jun-60,0.0209250000000000,24
52Y,JPY_EOD        ,08-Jun-10,CLOSE,swap,swap_2_1052,12-Jun-62,0.0209250000000000,25
1D,GBP            ,08-Jun-10,CLOSE,mm,mm_0_1,09-Jun-10,0.0088487000000000,0
1W,GBP            ,08-Jun-10,CLOSE,mm,mm_0_20100615,15-Jun-10,0.0088489000000000,1
1W,GBP            ,08-Jun-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0088490000000000,2
FUT1,GBP            ,08-Jun-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0094215000000000,3
FUT2,GBP            ,08-Jun-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0108755000000000,4
FUT3,GBP            ,08-Jun-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0123300000000000,5
FUT4,GBP            ,08-Jun-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0133592000000000,6
FUT5,GBP            ,08-Jun-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0150077000000000,7
FUT6,GBP            ,08-Jun-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0166986000000000,8
FUT7,GBP            ,08-Jun-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0188496000000000,9
FUT8,GBP            ,08-Jun-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0206495000000000,10
FUT9,GBP            ,08-Jun-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0228056000000000,11
FUT10,GBP            ,08-Jun-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0247787000000000,12
FUT11,GBP            ,08-Jun-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0269427000000000,13
FUT12,GBP            ,08-Jun-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0287389000000000,14
4Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1004,09-Jun-14,0.0216676000000000,15
5Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1005,08-Jun-15,0.0247500000000000,16
6Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1006,08-Jun-16,0.0273500000000000,17
7Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1007,08-Jun-17,0.0295500000000000,18
8Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1008,08-Jun-18,0.0313750000000000,19
9Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1009,10-Jun-19,0.0328677000000000,20
10Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1010,08-Jun-20,0.0341000000000000,21
12Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1012,08-Jun-22,0.0360000000000000,22
15Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1015,09-Jun-25,0.0377487000000000,23
20Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1020,10-Jun-30,0.0383995000000000,24
25Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1025,08-Jun-35,0.0384000000000000,25
30Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1030,08-Jun-40,0.0382250000000000,26
40Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1040,08-Jun-50,0.0379000000000000,27
50Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1050,08-Jun-60,0.0378500000000000,28
60Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1060,09-Jun-70,0.0379000000000000,29
70Y,GBP            ,08-Jun-10,CLOSE,swap,swap_0_1070,10-Jun-80,0.0379812000000000,30
1D,EUR_EUR        ,08-Jun-10,CLOSE,mm,mm_0_1,10-Jun-10,0.0078366000000000,0
1W,EUR_EUR        ,08-Jun-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0078368000000000,1
FUT1,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0095030000000000,2
FUT2,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0106163000000000,3
FUT3,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0108716000000000,4
FUT4,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0112242000000000,5
FUT5,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0119132000000000,6
FUT6,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0130553000000000,7
FUT7,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0148006000000000,8
FUT8,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0162831000000000,9
FUT9,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0177603000000000,10
FUT10,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0194046000000000,11
FUT11,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0212450000000000,12
FUT12,EUR_EUR        ,08-Jun-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0227063000000000,13
4Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1004,10-Jun-14,0.0178500000000000,14
5Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1005,10-Jun-15,0.0204700000000000,15
6Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1006,10-Jun-16,0.0227400000000000,16
7Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1007,12-Jun-17,0.0246613000000000,17
8Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1008,11-Jun-18,0.0262763000000000,18
9Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1009,10-Jun-19,0.0276100000000000,19
10Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1010,10-Jun-20,0.0287600000000000,20
11Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1011,10-Jun-21,0.0297800000000000,21
12Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1012,10-Jun-22,0.0306700000000000,22
15Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1015,10-Jun-25,0.0324100000000000,23
20Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1020,10-Jun-30,0.0332300000000000,24
25Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1025,11-Jun-35,0.0327203000000000,25
30Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1030,11-Jun-40,0.0316505000000000,26
40Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1040,10-Jun-50,0.0303000000000000,27
50Y,EUR_EUR        ,08-Jun-10,CLOSE,swap,swap_2_1050,10-Jun-60,0.0300500000000000,28
