COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
05/10/2010,,,0.99,06/20/2010,0.99,-260.446129492575,263.56149069697,-51038.3490150964,94118.8307978386,USD
05/10/2010,,,0.99,06/20/2010,0.99,260.456507909503,-263.571993256677,51040.3828224888,-94122.5813026561,USD
05/10/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.48,03/20/2013,0.61,395801.54565215,-410467.666141077,-945390.629123288,924388.638488684,USD
05/10/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.46,09/20/2013,0.59,441513.359153696,-461465.871761585,-1181955.05266694,1161609.84488844,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.42,12/20/2013,0.53,624847.654140942,-655015.234557613,-1635378.69599981,1613737.56894702,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.42,12/20/2013,0.53,-625387.954609139,655570.693909129,1636318.34642604,-1614655.96468731,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.37,-38514.3605238831,39089.9609180332,-153340.28650621,154855.184251316,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.39,06/20/2013,0.44,5142.0396675849,-4723.92461339842,87539.0438703418,-87999.9724316993,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.37,38531.8489045101,-39107.1793385099,153495.520991828,-155011.414599317,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.39,06/20/2013,0.44,-5142.67435269579,4724.67502591742,-87523.0725253383,87984.0247969011,USD
05/10/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.55,12/20/2016,0.6,4579907.75644875,-4617922.09776443,-2403434.77188347,2297551.34328039,USD
05/10/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.55,12/20/2016,0.6,-4582535.1992509,4620541.42013978,2404510.54870365,-2298571.37458319,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.51,03/20/2013,0.73,-671032.325636614,689849.119299832,918268.376954698,-880917.293210638,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.51,03/20/2013,0.73,472252.657338499,-483340.854223147,-633366.650023889,609345.148730705,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.51,03/20/2013,0.73,-120226.909692613,123597.778841785,164522.079415891,-157829.691087778,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.51,03/20/2013,0.73,440995.468316411,-451348.940036874,-591442.35758583,569009.808511869,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1589.08938703987,1565.92734658594,2519.59118851988,-2482.86646207478,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2118.78585052738,2087.90312990551,3359.45491983544,-3310.48861788225,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-855.663508331602,843.191640508074,1356.70293534986,-1336.92808282815,USD
05/10/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,4563.53874532842,-4497.0221164374,-7235.74904280073,7130.28316189391,USD
