COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
11/02/2009,,,0.58,06/20/2010,0.64,39771.1810047258,-37315.3046523363,-244273.788138554,240885.70213978,USD
11/02/2009,,,0.58,06/20/2010,0.64,-39780.4117002593,37324.3888774714,244328.611659848,-240939.526574625,USD
11/02/2009,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.44,03/20/2013,0.61,423456.120863396,-440273.204518937,-993515.024077543,974749.250970781,USD
11/02/2009,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.42,09/20/2013,0.61,449098.22097632,-471056.444352775,-1245082.40738748,1227108.85756208,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.37,12/20/2013,0.51,747609.907503338,-785818.050396585,-1805772.86361187,1788220.84867281,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.37,12/20/2013,0.51,-748408.639987666,786640.337543737,1806984.38729053,-1789409.82747743,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.33,06/20/2016,0.37,-33851.3678362433,34378.2666477373,-145038.517098603,146597.313948993,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.33,06/20/2013,0.38,6910.5190284449,-6574.71613513645,97756.3252034003,-98691.3023329781,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.33,06/20/2016,0.37,33868.6822296785,-34395.3344944165,145202.776096445,-146762.929656037,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.33,06/20/2013,0.38,-6911.92301051634,6576.28891866571,-97734.8850838165,98669.8085360931,USD
11/02/2009,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.57,12/20/2016,0.6,4227980.22468819,-4251774.01251085,-1914879.74761428,1834013.64283433,USD
11/02/2009,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.57,12/20/2016,0.6,-4230704.18008141,4254490.03361244,1915845.78650658,-1834928.44777517,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.49,03/20/2013,0.79,-645601.273174771,664149.265336004,1097893.08381114,-1059140.99906674,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.49,03/20/2013,0.79,456168.343607976,-468991.528420624,-767863.212325729,740791.425466454,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.49,03/20/2013,0.79,-115674.441191277,118997.269540676,196719.700767764,-189775.690979927,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.49,03/20/2013,0.79,425985.34086511,-437958.952793773,-717071.909865312,691789.690826111,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.26,12/20/2016,0.26,-1539.74477401477,1516.28097758797,2151.40295942564,-2118.6182525548,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.26,12/20/2016,0.26,-2052.99303312515,2021.7079712059,2868.53728077879,-2824.8243382608,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.26,12/20/2016,0.26,-829.093332328489,816.458980521046,1158.4477368679,-1140.79443332845,USD
11/02/2009,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.26,12/20/2016,0.26,4421.83113891567,-4354.44792877061,-6178.38797630004,6084.23702338351,USD
