Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.308217710551591
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.18066128186085
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.217942684020168
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.369277030217204
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.26889877598117
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.861646403840144
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.290949666962381
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.23092343405735
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.373540745916662
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.84638515108602
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.566890627646528
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.69277030217204
