ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,Athilon 4,2591,CDO0000646,,,,,,,,,,,,,,,,,,,0.531874758021232,0.534384858126108,0.712799311213314,0.716262760829324,332262.292854523,326421.200396819,-448184.580810458,-449170.597514969,-27497.2334232256,-27219.8848714605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Athilon 5,2643,CDO0000647,,,,,,,,,,,,,,,,,,,0.529669252434049,0.532117469700565,0.687295009335757,0.690644428794738,165334.832381984,162956.888570465,-210787.44405755,-211309.765437448,-11899.3611984798,-11743.2167404704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Athilon 6,3254,CDO0000649,,,,,,,,,,,,,,,,,,,0.472234596999446,0.472298109492714,0.675857860389673,0.675962313558944,414244.667621366,415796.454783821,-578905.747649885,-582356.467734077,-29891.7546350285,-30250.9841428064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Athilon 7,3930,CDO0000651,,,,,,,,,,,,,,,,,,,0.400957206389949,0.401378461856045,0.54280293095515,0.542870333751664,880742.275594678,884913.157426928,-651861.294351066,-663653.248728464,-68449.8006728068,-69359.9923750944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Athilon 7 offset,8117,CDO0000652,,,,,,,,,,,,,,,,,,,0.400957206389949,0.401378461856045,0.54280293095515,0.542870333751664,-881247.191991231,-885424.612488624,652166.618934748,663965.279414602,68525.6200752594,69437.1561636664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX6 7-10 7y ECD3450,3450,CDO0000653,,,,,,,,,,,,,,,,,,,0.310539064964223,0.310284283428197,0.335131678868854,0.333922513182681,-41747.7401709566,-42308.3450077184,-120844.980011149,-120920.550648313,-2171.36433842219,-2182.92292033695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX6 7-10 7y ECD3449,3449,CDO0000654,,,,,,,,,,,,,,,,,,,0.420650958664377,0.419237029185443,0.462650614238272,0.460693516060608,661.764769027992,580.076533935862,61076.0832335055,61148.3756421284,2284.15915958676,2344.84742731042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX6 7-10 7y ECD3453,3453,CDO0000655,,,,,,,,,,,,,,,,,,,0.310539064964223,0.310284283428197,0.335131678868854,0.333922513182681,41759.6117936219,42320.5364091958,120958.675522514,121034.532966874,2176.44617383368,2188.05796560831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX6 7-10 7y ECD8112,8112,CDO0000656,,,,,,,,,,,,,,,,,,,0.420650958664377,0.419237029185443,0.462650614238272,0.460693516060608,-663.04296664561,-581.397996179858,-61066.3873153091,-61138.6761889425,-2283.55085191363,-2344.22583884746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GNT LSS 1 - CDX7 30-60,3815,CDO0000657,,,,,,,,,,,,,,,,,,,0.658912045359853,0.65468007995995,0.93847809944372,0.936810923622843,4054189.35467585,4038522.78207118,-174.163199984807,225.484059216474,-83497.340419814,-83235.2207433134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.658912045359853,0.65468007995995,0.93847809944372,0.936810923622843,-4056156.73369997,-4040465.8053376,174.74170131964,-225.226538621483,84013.6685570925,83756.062658757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.563903769168304,0.565518851775698,0.85508541435412,0.857758703091747,-595658.716634078,-591291.586502238,232544.14499487,238610.53257465,34161.9147205446,34255.7028551344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.562469569833144,0.564052891603346,0.85289380815214,0.855520269089437,369079.001768904,367401.475154902,-142138.473584625,-144975.230089438,-21023.3656538958,-21151.3647579346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.563903769168304,0.565518851775698,0.85508541435412,0.857758703091747,-106711.226405164,-105928.812781096,41660.3913877512,42747.2276525016,6128.6115364607,6145.65472285519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.562469569833144,0.564052891603346,0.85289380815214,0.855520269089437,336807.559348424,335276.454069249,-129710.973230754,-132299.941921387,-19202.4496369762,-19319.7352573313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.317174046052381,0.317403233797459,0.317174046052381,0.317403233797459,-11200.9217227749,-11111.0220777679,-11200.9217227749,-11111.0220777679,-1027.13053409348,-1027.94113511007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.317174046052381,0.317403233797459,0.317174046052381,0.317403233797459,-14934.5623104358,-14814.6961169858,-14934.5623104358,-14814.6961169858,-1369.50738002037,-1370.58818137675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.317174046052381,0.317403233797459,0.317174046052381,0.317403233797459,-6031.26549045226,-5982.85798971676,-6031.26549045226,-5982.85798971676,-553.070282767134,-553.506760233795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.317174046052381,0.317403233797459,0.317174046052381,0.317403233797459,32166.7495236628,31908.5761844703,32166.7495236628,31908.5761844703,2949.70819688088,2952.03607672063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.02131109121852,0.0218172482268911,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,1953.9,2024.1,2507.7,2596.1,2995.2,3058.9,3508.7,3591.9,4015.7,4032.6,4178.2,4271.8,4414.8,4503.2,,,432254.514410853,417929.55352965,,,,,,,,,,,-22.15407538414,-22.3113158047199,484.251704663038,471.847569942474,747.362895607948,728.579781845212,,,,,,,,,-0.00369876623153687,-0.00381070375442505,-0.535261034965515,-0.526091396808624,-1.22124564647675,-1.20258918404579,,,,,,,,,-111.953284210505,-112.144482486454,-207.515993423865,-207.480644520353,-297.134167501566,-296.788935800261,,,,,,,,,197886.784120455,198951.524943859,-2333563.29154795,-2274176.32634252,-2515237.14654596,-2454875.14512855,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,135505.5,135333.9,108117.1,104858,93302.3,92279.2,84961.5,83326.1,79401.4,79002.3,71022.9,71225.7,63813.1,63194.3,,,-3300.99808120728,-1135.86158016324,,,,,,,,,,,-0.281074240803719,-0.452016890048981,0.0640238523483276,0.044811487197876,0.546565786004066,0.980873018503189,,,,,,,,,-0.00059923529624939,8.33272933959961E-05,0.000181615352630615,0.000336349010467529,-0.00233384966850281,0.000408947467803955,,,,,,,,,-49.7161591430248,-49.8003024332053,-62.7872246559137,-63.605628164717,-74.3256348858772,-75.560215706714,,,,,,,,,5653.57915109887,9076.58925676703,-1019.69553040751,-704.520786774236,-7353.66454445075,-12981.3422226114,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1049.1,1002.3,1281.8,1255.8,1501.5,1462.5,1623.7,1593.8,1770.6,1739.4,1818.7,1787.5,1888.9,1862.9,,,594581.394817978,590876.50640437,,,,,,,,,,,-26.2669381946325,-25.9256851524115,685.052814275026,686.475165143609,1028.42584328353,1028.62969012558,,,,,,,,,-0.00380983948707581,-0.0038200318813324,-0.564991295337677,-0.545529216527939,-1.1893884241581,-1.14038071036339,,,,,,,,,-111.865298742565,-112.168633013857,-207.76394509939,-208.121069628159,-299.468328908509,-299.915695428942,,,,,,,,,234808.635831568,231131.328392035,-3297265.14360954,-3298441.46183808,-3434172.31141571,-3429729.43998289,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,2356.9,2288,3460.6,3321.5,4007.9,4105.4,4465.5,4482.4,4852.9,4802.2,4941.3,4916.6,5037.5,5057,,,346094.58861658,338862.051226139,,,,,,,,,,,-28.3411274701357,-27.9444395005703,372.512277022004,367.290963813663,593.168122202158,589.070415884256,,,,,,,,,-0.00332179665565491,-0.00368112325668335,-0.39519926905632,-0.392533987760544,-0.96866637468338,-0.976188063621521,,,,,,,,,-110.813615460442,-111.1294710249,-202.96790589142,-203.491697639351,-287.42267364575,-287.898947302203,,,,,,,,,255754.921020991,251458.404713444,-1835326.01071069,-1804943.23883726,-2063748.53687862,-2046101.3192449,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,592.311603581711,590.226751673515,715.062416311534,714.92271209112,832,833.3,943.124354647106,945.358615400153,1048.43548025286,1051.09855829158,1241.61804434028,1243.62242654827,1487.79267266124,1485.01818511783,,,684846.753819764,675904.409265667,,,,,,,,,,,-11.1107665598392,-11.2218513339758,738.913593322039,733.370731964707,1082.6438433677,1074.25469236076,,,,,,,,,0.00200450420379639,0.00257411599159241,0.305212914943695,0.338040381669998,0.749993294477463,0.818732112646103,,,,,,,,,-113.06533499116,-113.32019201897,-212.006958136488,-212.206337230352,-308.053309618514,-308.166734467241,,,,,,,,,98268.5503094994,99027.8178499491,-3485327.0846249,-3455932.28522966,-3514469.11805108,-3485952.80479553,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,88.4,89.7,139.1,140.4,205.4,206.7,244.4,245.7,302.9,299,377,379.6,451.1,453.7,,,375317.06580171,370317.941311985,,,,,,,,,,,-1.77592991292477,-1.82604947686195,198.02504992485,191.170448884368,286.845337197185,276.902801394463,,,,,,,,,0.127096801996231,0.133864521980286,5.17680180072784,5.22826334834099,10.6994024813175,10.7939889431,,,,,,,,,-113.468436883545,-113.722054622055,-213.571937864919,-213.766800727558,-311.635008159908,-311.742635914794,,,,,,,,,15651.3120450177,16057.1270272127,-927205.380559398,-894294.381698735,-920452.868536505,-888241.675964229,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,521.680279172031,548.6,635.7,637,724.1,718.9,806,795.6,852.8,852.8,895.7,898.3,917.8,916.5,,,698866.825440228,690334.341023773,,,,,,,,,,,-19.9683691263199,-19.7008866220713,732.705241471529,726.102392405272,1079.57430432737,1068.83477045596,,,,,,,,,0.0071570873260498,0.00654557347297668,0.689490675926209,0.748982429504395,1.58829179406166,1.71486046910286,,,,,,,,,-112.293283040902,-112.538497895646,-209.423455506184,-209.637080762967,-303.433494796232,-303.643550305472,,,,,,,,,177823.362053156,175059.086361179,-3498678.02391359,-3463616.21599884,-3557861.35295428,-3520031.19901834,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,429.642967602885,339.56,504.4,622.57,749.84,802.49,925.21,951.73,1084.33,1120.47,1252.55,1298.18,1411.41,1460.81,,,704368.290701598,683827.743441522,,,,,,,,,,,-9.41739195585251,-10.709027454257,727.141324624419,730.876219317317,1066.99027402699,1071.11195409298,,,,,,,,,0.0130741596221924,0.0245110690593719,0.890844434499741,0.551117748022079,1.973911434412,1.25826650857925,,,,,,,,,-113.199196405246,-113.52744967113,-212.547050998052,-212.72052026907,-309.031462586024,-308.857995760435,,,,,,,,,83193.0990228841,94329.8513732078,-3421084.04332123,-3435851.97325031,-3452691.40267547,-3467975.47350461,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,3166.8,3170.7,4511,4846.4,5670.6,6058,6875.7,7117.5,7690.8,7904,8018.4,8057.4,8070.4,8203,,,255289.822106481,230795.794022262,,,,,,,,,,,-21.933099463582,-21.3013746142387,257.294028565288,231.794550195336,427.376086294651,388.662228211761,,,,,,,,,-0.00243058800697327,-0.00266194343566895,-0.248443990945816,-0.220902532339096,-0.666882157325745,-0.606186300516129,,,,,,,,,-110.975196628722,-111.216263063358,-203.085594833585,-202.820754150883,-285.451213103297,-284.019597034899,,,,,,,,,197639.653993688,191531.112694406,-1266924.07098653,-1142854.19737124,-1497194.85038585,-1368434.54560639,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,279.5,274.3,410.8,406.9,501.8,512.2,631.8,630.5,744.9,739.7,808.6,800.8,887.9,884,,,730242.39241904,720342.852542311,,,,,,,,,,,-16.3996686935425,-16.2694000452757,679.835546672344,672.836851716042,997.276764169335,986.892525717616,,,,,,,,,0.0415079593658447,0.0466119945049286,2.37209451198578,2.40684962272644,5.15692892670631,5.21953663229942,,,,,,,,,-112.490552414787,-112.762919098939,-210.093886178157,-210.364826015989,-304.821405774062,-305.064338298576,,,,,,,,,145787.075816571,144279.699171328,-3235865.44586953,-3198428.48473586,-3271675.6280185,-3235030.78472487,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,237.9,236.6,466.7,391.3,473.2,574.6,661.7,663,838.5,817.7,925.6,906.1,1049.1,1020.5,,,729520.293570697,716289.92737329,,,,,,,,,,,-7.43424391746521,-7.92876981198788,683.635174199939,684.476848989725,991.579832524061,999.30711504817,,,,,,,,,0.0507506728172302,0.0584522783756256,2.30557104945183,2.08923667669296,4.94046175479889,4.46437871456146,,,,,,,,,-113.35726060599,-113.612729177263,-212.895176749429,-213.199248993946,-309.976943758352,-310.096007257783,,,,,,,,,65582.4239022971,69787.6890151729,-3211135.09774135,-3210503.09613972,-3198882.53784793,-3222573.30523268,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1105,1038.7,1293.5,1263.6,1404,1362.4,1621.1,1575.6,1757.6,1716,1770.6,1713.4,1808.3,1762.8,,,602206.378660977,598920.71354425,,,,,,,,,,,-16.5457488745451,-16.3763262033463,693.703410059214,695.232982620597,1028.12930122018,1028.86087667942,,,,,,,,,-0.00459346175193787,-0.00463205575942993,-0.545724809169769,-0.519993633031845,-1.10918891429901,-1.04858100414276,,,,,,,,,-112.644847316792,-112.950666843958,-210.432711206831,-210.767554013559,-304.612592031334,-304.981427471679,,,,,,,,,146884.205258083,144986.538467898,-3296556.91874532,-3298576.88900195,-3375202.89087202,-3373519.77531472,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,364,351,448.5,445.9,555.1,553.8,665.6,661.7,752.7,750.1,808.6,807.3,882.7,877.5,,,723911.814076662,714946.300839275,,,,,,,,,,,-17.1504941880703,-16.8938238024712,696.851592257619,688.113894790411,1023.77213013172,1010.19749382138,,,,,,,,,0.0237290263175964,0.0279667377471924,1.88238367438316,1.97625887393951,4.12617063522339,4.31735360622406,,,,,,,,,-112.421668842138,-112.700104876002,-209.914882537268,-210.195373291153,-304.491925805495,-304.765256011541,,,,,,,,,152555.057798981,149900.692825961,-3319686.45497967,-3273687.160741,-3362230.79618108,-3314674.07749106,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,119.6,118.3,191.1,146.9,230.1,227.5,302.9,304.2,387.4,393.9,432.9,456.3,512.2,565.5,,,759696.589384854,751532.531748444,,,,,,,,,,,-3.76134990155697,-3.52378076314926,463.624295890331,414.887668430805,670.324072420597,601.294098541141,,,,,,,,,0.17524453997612,0.198868989944458,8.41373312473297,9.62526750564575,17.4993542432785,19.9023264348507,,,,,,,,,-113.51686648902,-113.772539670978,-213.450980904591,-213.713149527935,-311.395272385031,-311.638916821755,,,,,,,,,33134.7227763794,30972.1552611886,-2172041.06500482,-1941329.6250008,-2152646.91492092,-1929457.67067037,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1324.7,1381.9,2169.7,2161.9,3008.2,2965.3,3580.2,3650.4,4215.9,4221.1,4382.3,4342,4570.8,4504.5,,,443708.13914156,439390.239660889,,,,,,,,,,,-21.4561088383198,-21.4576685875654,498.659093782306,499.419054016471,775.255374073982,775.021644935012,,,,,,,,,-0.00473803281784058,-0.00493112206459045,-0.550780266523361,-0.556366175413132,-1.28260767459869,-1.28252217173576,,,,,,,,,-112.465309716841,-112.668990972612,-208.911822857376,-209.027236646727,-298.881019228998,-299.008780551549,,,,,,,,,190779.795941885,190448.75082605,-2386935.72705428,-2389253.48690578,-2593859.50996103,-2591969.51843827,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,150.8,231.823201399145,274.3,280.8,354.9,356.2,447.2,449.8,533,531.7,599.3,621.4,768.3,765.7,,,748351.325565279,738425.404879719,,,,,,,,,,,-5.48750844597816,-5.07080495357513,590.892920777202,581.771547406912,857.242936551571,843.292196214199,,,,,,,,,0.117056727409363,0.066242516040802,4.78343322873116,4.42862302064896,10.0409909486771,10.1461347341537,,,,,,,,,-113.418992903249,-113.616687811523,-213.28679477277,-213.423761514336,-310.870279920377,-310.840557003265,,,,,,,,,48382.6236286476,44630.8112940857,-2770414.93078239,-2725898.668822,-2757558.35125551,-2712941.33669096,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,1977.3,2501.79737038607,2717,2535.66968382014,3298.1,3120,3523.71943721534,3450.2,3751.00757413875,3963.7,4208.1,1924.140912176,4412.2,2096.55907234056,,,406829.229431033,417495.892918944,,,,,,,,,,,-22.4569267630577,-22.378551363945,450.954793572426,468.742173343897,701.656978979707,727.639238253236,,,,,,,,,-0.00368773937225342,-0.00304532051086426,-0.495822489261627,-0.519753813743591,-1.15177008509636,-1.20095255970955,,,,,,,,,-111.934303348789,-111.756487794983,-207.200772480074,-206.851221277038,-295.988329686137,-296.146791242737,,,,,,,,,200625.95729105,200243.867765407,-2176414.63482378,-2266083.66365942,-2370556.23011805,-2457022.19227095,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,856.7,839.8,1214.2,1216.8,1380.6,1374.1,1528.8,1532.7,1667.9,1643.2,1745.9,1721.2,1874.6,1827.8,,,608108.275574327,600118.4456954,,,,,,,,,,,-25.7249034792185,-25.5468599796295,699.473217070103,696.438652634621,1045.9069082886,1040.21061274409,,,,,,,,,-0.00285080075263977,-0.00278782844543457,-0.520939290523529,-0.512257874011993,-1.07814189791679,-1.05634421110153,,,,,,,,,-112.021167173814,-112.300915385624,-208.141486084648,-208.416702541314,-300.15398823521,-300.422645018296,,,,,,,,,229643.237329454,227485.767964629,-3360566.07564356,-3341568.32990181,-3484567.7528329,-3462490.69433745,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,789.1,742.492372278063,895.7,871,1023.1,985.4,1131,1107.6,1233.7,1207.7,1300,1267.5,1367.6,1342.9,,,657472.166076928,653505.303512037,,,,,,,,,,,-23.2034776508808,-22.7109040617943,734.172185152769,731.612383618951,1089.41889579594,1083.60819365084,,,,,,,,,-0.00143826007843018,-0.000615954399108887,-0.15436202287674,-0.071391373872757,-0.246336609125137,-0.0629706680774689,,,,,,,,,-112.076002045578,-112.380230028609,-208.670827978886,-209.028521429248,-301.776400696115,-302.222903344168,,,,,,,,,207033.416854436,202089.85206751,-3518326.88959788,-3500060.08087555,-3610020.17812841,-3585460.20721944,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,600.6,618.8,700.7,698.1,868.4,919.1,1102.4,1138.8,1341.6,1387.1,1469,1502.8,1639.3,1661.4,,,682522.818074137,669457.645474344,,,,,,,,,,,-11.2437075376511,-11.6285488903522,738.76056355238,733.220004409552,1084.49905285239,1078.48568460345,,,,,,,,,0.00180244445800781,0.00167399644851685,0.255238652229309,0.20039975643158,0.639909565448761,0.517420291900635,,,,,,,,,-113.058520171976,-113.296599655073,-212.013936062136,-212.185404012915,-308.007310291113,-307.998641281606,,,,,,,,,99450.3335135466,102638.110285347,-3484490.58242977,-3455562.8735185,-3521017.25062102,-3501592.34506942,,,,,,,,
"ConAgra Foods, Inc.",Athilon 4,2591,CDO0000646,188.11,314.910372967772,340.34,381.440822987774,441.74,444.6,565.24,503.858746579887,652.86,559.62784586537,724.49,660.73954451007,805.74,786.5,,,738745.620971322,727062.622690529,,,,,,,,,,,-6.54287920892239,-6.40868963301182,647.670519322157,647.921189755201,941.461475402117,940.561605334282,,,,,,,,,0.0810979902744293,0.0344459116458893,3.25861746072769,3.08440279960632,6.89941000938416,6.5320503115654,,,,,,,,,-113.39835436698,-113.547858478132,-213.146723939458,-213.089159918161,-310.459527576808,-310.2623566552,,,,,,,,,57698.1848232849,56440.4271371272,-3038613.53039665,-3040610.74718227,-3032477.31757628,-3031504.09696509,,,,,,,,
CBS Corporation,Athilon 4,2591,CDO0000646,1107.21045595391,937.24730734791,1220.26608904513,1102.70854518516,1327.99955741656,1259.70440657293,1430.41086106818,1408.2348915112,1527.5,1548.3,1667.91061481998,1744.6,1839.71375328344,2055.67111788818,,,612709.531053215,616580.518536955,,,,,,,,,,,-15.9976096302271,-15.2988062500954,703.323061153293,710.083334356546,1040.89174258709,1050.05797925591,,,,,,,,,-0.00458267331123352,-0.00414484739303589,-0.503789514303207,-0.428414583206177,-1.01181995868683,-0.844945549964905,,,,,,,,,-112.643039000386,-113.034116236633,-210.52904725298,-211.142140279883,-304.952577610217,-305.762853318779,,,,,,,,,142020.401546271,135346.802889739,-3340741.196193,-3363058.33319338,-3413290.52124797,-3434223.50968564,,,,,,,,
"Clear Channel Communications, Inc.",Athilon 4,2591,CDO0000646,10864.1,11271,14756.3,14190.4575414857,17157.4,17278.3,18827.7991094553,18983.1664335599,20530.9,20720.7,19450.6,20038.1796561761,18265,18371.6,,,33532.4672865272,32910.1448690593,,,,,,,,,,,-7.82218785583973,-7.71172396838665,23.1903293579817,22.4893450438976,55.1964243650436,55.3502708822489,,,,,,,,,-0.00112554430961609,-0.00110539793968201,-0.00909790396690369,-0.00865530967712402,-0.069387674331665,-0.0713903605937958,,,,,,,,,-105.032099100783,-104.948394332862,-180.385910049412,-180.691353391248,-235.739170669024,-236.272865071107,,,,,,,,,74474.259991072,73481.104855474,-128559.53855614,-124462.76272668,-234141.929864252,-234264.187999714,,,,,,,,
"Constellation Energy Group, Inc.",Athilon 4,2591,CDO0000646,923,926.9,1335.1,1375.4,1807,1827.8,2299.7,2288,2653.3,2692.3,2813.2,2854.8,3017.3,3038.1,,,566860.433521062,554974.036735266,,,,,,,,,,,-17.768240571022,-18.0414353311062,654.508522763848,647.131007939577,985.133405417204,973.677107453346,,,,,,,,,-0.00412136316299438,-0.00417792797088623,-0.618981748819351,-0.621278882026672,-1.3226193189621,-1.32797086238861,,,,,,,,,-112.793872575629,-113.042632081189,-210.652809748383,-210.785603772035,-303.983691068137,-303.940227895006,,,,,,,,,157528.420341347,159598.507208754,-3107048.62444338,-3070091.10849643,-3240744.27136419,-3203515.09307184,,,,,,,,
Ciba Holding Inc.,Athilon 4,2591,CDO0000646,208,205.4,243.1,241.8,275.6,275.6,306.8,305.5,335.4,334.1,374.4,373.1,418.6,413.4,,,754981.156362176,745321.577089906,,,,,,,,,,,-11.0988452583551,-10.7945386618376,529.158927515149,515.133921220899,771.580012083054,750.627931773663,,,,,,,,,0.0790650546550751,0.0869167149066925,6.46444174647331,6.63880148530006,13.7542922496796,14.0950109362602,,,,,,,,,-112.548883439386,-112.819386113181,-210.430008635904,-210.6941344188,-305.818818522105,-306.07268732382,,,,,,,,,98613.5527886647,95679.8209397138,-2514655.25732466,-2444937.17227533,-2522997.1648304,-2452449.90115537,,,,,,,,
