Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,01-Apr-10,CLOSE,mm,mm_0_1,06-Apr-10,0.0083300000000000,0
1W,GBP            ,01-Apr-10,CLOSE,mm,mm_0_20100408,08-Apr-10,0.0083301000000000,1
1M,GBP            ,01-Apr-10,CLOSE,mm,mm_0_101,04-May-10,0.0083311000000000,2
2M,GBP            ,01-Apr-10,CLOSE,mm,mm_0_102,01-Jun-10,0.0083164000000000,3
STUB,GBP            ,01-Apr-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0083037000000000,4
FUT1,GBP            ,01-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0089562000000000,5
FUT2,GBP            ,01-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0105014000000000,6
FUT3,GBP            ,01-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0128371000000000,7
FUT4,GBP            ,01-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0154777000000000,8
FUT5,GBP            ,01-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0186476000000000,9
FUT6,GBP            ,01-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0219681000000000,10
FUT7,GBP            ,01-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0253363000000000,11
FUT8,GBP            ,01-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0280533000000000,12
FUT9,GBP            ,01-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0305466000000000,13
FUT10,GBP            ,01-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0326816000000000,14
FUT11,GBP            ,01-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0347447000000000,15
FUT12,GBP            ,01-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0363383000000000,16
4Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1004,01-Apr-14,0.0251750000000000,17
5Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1005,01-Apr-15,0.0285000000000000,18
6Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1006,01-Apr-16,0.0312250000000000,19
7Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1007,03-Apr-17,0.0334893000000000,20
8Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1008,03-Apr-18,0.0352913000000000,21
9Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1009,01-Apr-19,0.0367500000000000,22
10Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1010,01-Apr-20,0.0379750000000000,23
12Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1012,01-Apr-22,0.0397500000000000,24
15Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1015,01-Apr-25,0.0414500000000000,25
20Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1020,01-Apr-30,0.0420000000000000,26
25Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1025,02-Apr-35,0.0416252000000000,27
30Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1030,03-Apr-40,0.0410755000000000,28
40Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1040,01-Apr-50,0.0404500000000000,29
50Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1050,01-Apr-60,0.0402250000000000,30
60Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1060,01-Apr-70,0.0402250000000000,31
70Y,GBP            ,01-Apr-10,CLOSE,swap,swap_0_1070,01-Apr-80,0.0403039000000000,32
1D,EUR_EUR        ,01-Apr-10,CLOSE,mm,mm_0_1,07-Apr-10,0.0091361000000000,0
1W,EUR_EUR        ,01-Apr-10,CLOSE,mm,mm_2_20100414,14-Apr-10,0.0091362000000000,1
1M,EUR_EUR        ,01-Apr-10,CLOSE,mm,mm_2_101,07-May-10,0.0091375000000000,2
2M,EUR_EUR        ,01-Apr-10,CLOSE,mm,mm_2_102,07-Jun-10,0.0086527000000000,3
STUB,EUR_EUR        ,01-Apr-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0085169000000000,4
FUT1,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0096526000000000,5
FUT2,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0111830000000000,6
FUT3,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0129363000000000,7
FUT4,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0143877000000000,8
FUT5,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0161947000000000,9
FUT6,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0181916000000000,10
FUT7,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0203938000000000,11
FUT8,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0219423000000000,12
FUT9,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0235494000000000,13
FUT10,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0250893000000000,14
FUT11,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0267600000000000,15
FUT12,EUR_EUR        ,01-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0280076000000000,16
4Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1004,07-Apr-14,0.0211900000000000,17
5Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1005,07-Apr-15,0.0239700000000000,18
6Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1006,07-Apr-16,0.0263900000000000,19
7Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1007,07-Apr-17,0.0284500000000000,20
8Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1008,09-Apr-18,0.0301522000000000,21
9Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1009,08-Apr-19,0.0315667000000000,22
10Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1010,07-Apr-20,0.0327800000000000,23
11Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1011,07-Apr-21,0.0338500000000000,24
12Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1012,07-Apr-22,0.0347700000000000,25
15Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1015,07-Apr-25,0.0366800000000000,26
20Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1020,08-Apr-30,0.0379596000000000,27
25Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1025,09-Apr-35,0.0376704000000000,28
30Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1030,09-Apr-40,0.0368808000000000,29
40Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1040,07-Apr-50,0.0355200000000000,30
50Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1050,07-Apr-60,0.0350000000000000,31
60Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1060,07-Apr-70,0.0344100000000000,32
70Y,EUR_EUR        ,01-Apr-10,CLOSE,swap,swap_2_1070,09-Apr-80,0.0338332000000000,33
1D,JPY_EOD        ,01-Apr-10,CLOSE,mm,mm_0_1,06-Apr-10,0.0043487000000000,0
2D,JPY_EOD        ,01-Apr-10,CLOSE,mm,mm_0_20100407,07-Apr-10,0.0043486000000000,1
1W,JPY_EOD        ,01-Apr-10,CLOSE,mm,mm_2_20100414,12-Apr-10,0.0043487000000000,2
1M,JPY_EOD        ,01-Apr-10,CLOSE,mm,mm_2_101,05-May-10,0.0043494000000000,3
2M,JPY_EOD        ,01-Apr-10,CLOSE,mm,mm_2_102,07-Jun-10,0.0043502000000000,4
3M,JPY_EOD        ,01-Apr-10,CLOSE,mm,mm_2_103,05-Jul-10,0.0043510000000000,5
6M,JPY_EOD        ,01-Apr-10,CLOSE,mm,mm_2_106,05-Oct-10,0.0044875000000000,6
1Y,JPY_EOD        ,01-Apr-10,CLOSE,swap,swap_2_1001,05-Apr-11,0.0045000000000000,7
