Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,127521.0490599980000000,0.0000,3.0000,20/01/2010,200.0000000000000000,500.000000000,500.000000000,500.000000000,43.000000000,43.000000000,43.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,121372.9604293670000000,3.0000,7.0000,20/01/2010,200.0000000000000000,925.000000000,925.000000000,925.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,41110.9250798495000000,7.0000,10.0000,20/01/2010,200.0000000000000000,190.000000000,190.000000000,190.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,15261.2052572909000000,10.0000,15.0000,20/01/2010,200.0000000000000000,58.000000000,58.000000000,58.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,3846.6074433992300000,15.0000,30.0000,20/01/2010,200.0000000000000000,12.000000000,12.000000000,12.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,223015.9253242550000000,0.0000,3.0000,20/01/2010,119.0000000000000000,500.000000000,500.000000000,500.000000000,57.625000000,57.750000000,57.875000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,367268.7903341800000000,3.0000,7.0000,20/01/2010,119.0000000000000000,862.108922363,866.937041328,871.765160293,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,189776.3294423560000000,7.0000,10.0000,20/01/2010,119.0000000000000000,255.238749570,263.826863620,272.414977670,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,79904.6387774904000000,10.0000,15.0000,20/01/2010,119.0000000000000000,83.000000000,87.000000000,91.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,22031.3361628636000000,15.0000,30.0000,20/01/2010,119.0000000000000000,19.000000000,21.000000000,23.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,204164.3333378600000000,0.0000,3.0000,20/01/2010,121.0000000000000000,500.000000000,500.000000000,500.000000000,69.375000000,69.500000000,69.625000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,516687.8297784170000000,3.0000,7.0000,20/01/2010,121.0000000000000000,1065.885206143,1069.2535704655,1072.621934788,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,322549.6046508940000000,7.0000,10.0000,20/01/2010,121.0000000000000000,388.520466498,391.378916075,394.237365652,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,173788.4726743210000000,10.0000,15.0000,20/01/2010,121.0000000000000000,160.000000000,163.000000000,166.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,61974.5797072291000000,15.0000,30.0000,20/01/2010,121.0000000000000000,46.000000000,47.000000000,48.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,162756.3447055130000000,0.0000,3.0000,20/01/2010,127.0000000000000000,500.000000000,500.000000000,500.000000000,74.375000000,74.500000000,74.625000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,556329.3973979810000000,3.0000,7.0000,20/01/2010,127.0000000000000000,1129.834831695,1132.448254233,1135.061676771,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,461294.3206096470000000,7.0000,10.0000,20/01/2010,127.0000000000000000,571.942446043,574.511819116,577.081192189,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,260206.0258531050000000,10.0000,15.0000,20/01/2010,127.0000000000000000,233.000000000,235.000000000,237.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,92227.9170402736000000,15.0000,30.0000,20/01/2010,127.0000000000000000,68.000000000,69.000000000,70.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,341750.4368605250000000,0.0000,3.0000,20/01/2010,40.0000000000000000,500.000000000,500.000000000,500.000000000,6.750000000,7.250000000,7.750000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,115670.2787216760000000,3.0000,6.0000,20/01/2010,40.0000000000000000,170.148433205,190.7641561295,211.379879054,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,111471.4552370720000000,6.0000,9.0000,20/01/2010,40.0000000000000000,133.947939262,147.505422993,161.062906724,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,-285324.4341593900000000,9.0000,12.0000,20/01/2010,40.0000000000000000,23.000000000,28.000000000,33.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,759.0902673776380000,12.0000,22.0000,20/01/2010,40.0000000000000000,11.000000000,15.000000000,19.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,454327.1571314730000000,0.0000,3.0000,20/01/2010,70.0000000000000000,500.000000000,500.000000000,500.000000000,27.000000000,27.250000000,27.500000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,245288.0490563250000000,3.0000,6.0000,20/01/2010,70.0000000000000000,354.777810049,362.0389195465,369.300029044,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,172142.3032633670000000,6.0000,9.0000,20/01/2010,70.0000000000000000,208.899362350,215.8303299135,222.761297477,NULL,NULL,NULL
