Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,23-Dec-09,CLOSE,mm,mm_0_1,24-Dec-09,0.0080925000000000,0
1W,GBP            ,23-Dec-09,CLOSE,mm,mm_0_20091230,30-Dec-09,0.0080927000000000,1
1M,GBP            ,23-Dec-09,CLOSE,mm,mm_0_101,25-Jan-10,0.0080936000000000,2
2M,GBP            ,23-Dec-09,CLOSE,mm,mm_0_102,23-Feb-10,0.0079285000000000,3
STUB,GBP            ,23-Dec-09,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0077730000000000,4
FUT1,GBP            ,23-Dec-09,CLOSE,fut,fut_1_103,17-Jun-10,0.0086935000000000,5
FUT2,GBP            ,23-Dec-09,CLOSE,fut,fut_2_103,16-Sep-10,0.0111153000000000,6
FUT3,GBP            ,23-Dec-09,CLOSE,fut,fut_3_103,15-Dec-10,0.0151881000000000,7
FUT4,GBP            ,23-Dec-09,CLOSE,fut,fut_4_103,16-Mar-11,0.0201057000000000,8
FUT5,GBP            ,23-Dec-09,CLOSE,fut,fut_5_103,16-Jun-11,0.0245788000000000,9
FUT6,GBP            ,23-Dec-09,CLOSE,fut,fut_6_103,21-Sep-11,0.0287368000000000,10
FUT7,GBP            ,23-Dec-09,CLOSE,fut,fut_7_103,21-Dec-11,0.0323769000000000,11
FUT8,GBP            ,23-Dec-09,CLOSE,fut,fut_8_103,21-Mar-12,0.0357823000000000,12
FUT9,GBP            ,23-Dec-09,CLOSE,fut,fut_9_103,21-Jun-12,0.0383000000000000,13
FUT10,GBP            ,23-Dec-09,CLOSE,fut,fut_10_103,20-Sep-12,0.0403177000000000,14
FUT11,GBP            ,23-Dec-09,CLOSE,fut,fut_11_103,19-Dec-12,0.0418361000000000,15
FUT12,GBP            ,23-Dec-09,CLOSE,fut,fut_12_103,19-Mar-13,0.0427889000000000,16
4Y,GBP            ,23-Dec-09,CLOSE,swap,swap_0_1004,23-Dec-13,0.0298750000000000,17
5Y,GBP            ,23-Dec-09,CLOSE,swap,swap_0_1005,23-Dec-14,0.0329000000000000,18
6Y,GBP            ,23-Dec-09,CLOSE,swap,swap_0_1006,23-Dec-15,0.0351500000000000,19
7Y,GBP            ,23-Dec-09,CLOSE,swap,swap_0_1007,23-Dec-16,0.0369000000000000,20
8Y,GBP            ,23-Dec-09,CLOSE,swap,swap_0_1008,27-Dec-17,0.0382618000000000,21
