Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,06-Apr-10,CLOSE,mm,mm_0_1,07-Apr-10,0.0082652000000000,0
1W,GBP            ,06-Apr-10,CLOSE,mm,mm_0_20100413,13-Apr-10,0.0082655000000000,1
1M,GBP            ,06-Apr-10,CLOSE,mm,mm_0_101,06-May-10,0.0082663000000000,2
2M,GBP            ,06-Apr-10,CLOSE,mm,mm_0_102,07-Jun-10,0.0082308000000000,3
STUB,GBP            ,06-Apr-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0082574000000000,4
FUT1,GBP            ,06-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0089163000000000,5
FUT2,GBP            ,06-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0103687000000000,6
FUT3,GBP            ,06-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0128529000000000,7
FUT4,GBP            ,06-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0158314000000000,8
FUT5,GBP            ,06-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0192608000000000,9
FUT6,GBP            ,06-Apr-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0226840000000000,10
FUT7,GBP            ,06-Apr-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0260565000000000,11
FUT8,GBP            ,06-Apr-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0287578000000000,12
FUT9,GBP            ,06-Apr-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0312209000000000,13
FUT10,GBP            ,06-Apr-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0334281000000000,14
FUT11,GBP            ,06-Apr-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0355197000000000,15
FUT12,GBP            ,06-Apr-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0371676000000000,16
4Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1004,07-Apr-14,0.0257907000000000,17
5Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1005,07-Apr-15,0.0291675000000000,18
6Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1006,06-Apr-16,0.0319000000000000,19
7Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1007,06-Apr-17,0.0341000000000000,20
8Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1008,06-Apr-18,0.0359250000000000,21
9Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1009,08-Apr-19,0.0373430000000000,22
10Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1010,06-Apr-20,0.0385250000000000,23
12Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1012,06-Apr-22,0.0403000000000000,24
15Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1015,07-Apr-25,0.0419488000000000,25
20Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1020,08-Apr-30,0.0423996000000000,26
25Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1025,06-Apr-35,0.0420000000000000,27
30Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1030,06-Apr-40,0.0414250000000000,28
40Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1040,06-Apr-50,0.0407750000000000,29
50Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1050,06-Apr-60,0.0405500000000000,30
60Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1060,07-Apr-70,0.0405500000000000,31
70Y,GBP            ,06-Apr-10,CLOSE,swap,swap_0_1070,09-Apr-80,0.0406285000000000,32
1D,EUR_EUR        ,06-Apr-10,CLOSE,mm,mm_0_1,08-Apr-10,0.0090780000000000,0
1W,EUR_EUR        ,06-Apr-10,CLOSE,mm,mm_2_20100415,15-Apr-10,0.0090783000000000,1
