COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
10/14/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.48,03/20/2013,0.63,255885.043240303,-261732.191019571,-634527.594985953,617457.689794564,USD
10/14/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.46,09/20/2013,0.63,329023.107192463,-340681.527123622,-848820.772005188,831443.604924756,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.42,12/20/2013,0.55,568541.439367067,-590017.559971926,-1208371.01907759,1187875.10394673,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.42,12/20/2013,0.55,-568887.217375128,590370.550072609,1208945.06972689,-1188433.87718659,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.35,06/20/2016,0.38,-30423.4689883728,30744.6682227285,-139918.973885347,141309.112426697,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.39,06/20/2013,0.43,-1337.14906107017,1738.44583984112,61796.358097034,-61964.140714123,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.35,06/20/2016,0.38,30432.5364782063,-30753.3460115587,140039.180370361,-141429.92894037,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.39,06/20/2013,0.43,1336.09985039496,-1737.32411934871,-61787.935024763,61955.7759074001,USD
10/14/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.57,12/20/2016,0.59,4218084.26425891,-4227884.35922445,-1604927.96327537,1527431.21326321,USD
10/14/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.57,12/20/2016,0.59,-4220194.18282697,4229977.03256749,1605545.04261528,-1528012.46379574,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.52,03/20/2013,0.78,-312046.762330543,322417.726777171,625511.128094825,-598309.89500986,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.51,03/20/2013,0.78,221173.962061894,-228381.696297774,-434478.387793203,415581.540172888,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.52,03/20/2013,0.78,-55902.7370276663,57760.5697847413,112063.594240737,-107190.128312029,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.51,03/20/2013,0.78,206521.579249895,-213251.533680664,-405704.229878154,388058.344700428,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.29,12/20/2016,0.29,-1858.24381496635,1844.96582479215,2946.35077201797,-2925.29776687129,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.29,12/20/2016,0.29,-2477.65842128925,2459.95443438079,3928.46769813929,-3900.39702459526,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.29,12/20/2016,0.29,-1000.59281436111,993.443127409135,1586.49655514763,-1575.16032171001,USD
10/14/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.29,12/20/2016,0.29,5336.49504994965,-5298.36338591978,-8461.31502424723,8400.85511212648,USD
