COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
11/09/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.47,03/20/2013,0.62,232886.1278208,-237753.512714896,-527753.467512261,511976.488081071,USD
11/09/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.45,09/20/2013,0.62,294588.733100855,-303906.225009022,-750360.629056021,733199.094217316,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.42,12/20/2013,0.56,500166.163836773,-518036.661237755,-1054542.16095286,1034282.43022243,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.42,12/20/2013,0.56,-500441.054151947,518316.757299759,1055019.97201367,-1034746.54450656,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.37,-25400.1309126298,25565.0755438861,-137382.463611005,138714.070874233,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.37,06/20/2013,0.41,-4150.10909974971,4632.8337459397,53950.4186799927,-53857.0506767735,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.37,25404.7985912721,-25569.2821659487,137492.615222696,-138824.63884145,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.37,06/20/2013,0.41,4148.96799858256,-4631.63027869632,-53943.7052225392,53850.4160172794,USD
11/09/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.54,12/20/2016,0.54,3987713.19761381,-3977825.43657771,-1097744.12126007,1036004.45256174,USD
11/09/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.54,12/20/2016,0.54,-3989545.55890368,3979633.01200596,1098129.05230009,-1036363.47350104,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.5,03/20/2013,0.78,-249904.467851066,256779.713822999,544229.488784262,-519620.491540321,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.5,03/20/2013,0.77,178638.078412918,-183265.095664425,-376560.231568101,359553.785784628,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.5,03/20/2013,0.78,-44768.8401027984,46000.5202050606,97500.2974833966,-93091.3141209894,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.5,03/20/2013,0.77,166800.831173826,-171121.286483846,-351618.891614242,335738.366299997,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.29,12/20/2016,0.29,-2124.86114472866,2116.03503682243,3369.08764274081,-3355.09334897051,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.29,12/20/2016,0.29,-2833.14819449708,2821.38005061577,4492.11685940658,-4473.45780103612,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.29,12/20/2016,0.29,-1144.15599062232,1139.40347102364,1814.1240988553,-1806.58870997048,USD
11/09/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.29,12/20/2016,0.29,6102.16532908529,-6076.81855770224,-9675.32859979329,9635.13985877278,USD
