Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,16-Oct-09,CLOSE,mm,mm_0_1,19-Oct-09,0.0069692000000000,0
1W,GBP            ,16-Oct-09,CLOSE,mm,mm_0_20091023,23-Oct-09,0.0069693000000000,1
1M,GBP            ,16-Oct-09,CLOSE,mm,mm_0_101,16-Nov-09,0.0069699000000000,2
STUB,GBP            ,16-Oct-09,CLOSE,mm,mm_0_20091216,16-Dec-09,0.0070158000000000,3
FUT1,GBP            ,16-Oct-09,CLOSE,fut,fut_1_103,17-Mar-10,0.0073152000000000,4
FUT2,GBP            ,16-Oct-09,CLOSE,fut,fut_2_103,17-Jun-10,0.0095865000000000,5
FUT3,GBP            ,16-Oct-09,CLOSE,fut,fut_3_103,16-Sep-10,0.0137072000000000,6
FUT4,GBP            ,16-Oct-09,CLOSE,fut,fut_4_103,15-Dec-10,0.0183679000000000,7
FUT5,GBP            ,16-Oct-09,CLOSE,fut,fut_5_103,16-Mar-11,0.0231418000000000,8
FUT6,GBP            ,16-Oct-09,CLOSE,fut,fut_6_103,16-Jun-11,0.0272724000000000,9
FUT7,GBP            ,16-Oct-09,CLOSE,fut,fut_7_103,21-Sep-11,0.0311952000000000,10
FUT8,GBP            ,16-Oct-09,CLOSE,fut,fut_8_103,21-Dec-11,0.0342647000000000,11
FUT9,GBP            ,16-Oct-09,CLOSE,fut,fut_9_103,21-Mar-12,0.0371744000000000,12
FUT10,GBP            ,16-Oct-09,CLOSE,fut,fut_10_103,21-Jun-12,0.0392906000000000,13
FUT11,GBP            ,16-Oct-09,CLOSE,fut,fut_11_103,20-Sep-12,0.0408870000000000,14
FUT12,GBP            ,16-Oct-09,CLOSE,fut,fut_12_103,19-Dec-12,0.0418154000000000,15
4Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1004,16-Oct-13,0.0291500000000000,16
5Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1005,16-Oct-14,0.0320000000000000,17
6Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1006,16-Oct-15,0.0340250000000000,18
7Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1007,17-Oct-16,0.0356000000000000,19
8Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1008,16-Oct-17,0.0368000000000000,20
9Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1009,16-Oct-18,0.0378250000000000,21
10Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1010,16-Oct-19,0.0386750000000000,22
12Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1012,18-Oct-21,0.0401250000000000,23
15Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1015,16-Oct-24,0.0415000000000000,24
20Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1020,16-Oct-29,0.0415250000000000,25
25Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1025,16-Oct-34,0.0408500000000000,26
30Y,GBP            ,16-Oct-09,CLOSE,swap,swap_0_1030,17-Oct-39,0.0402500000000000,27
