Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.328045603921988
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.06892681873817
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.167908649952384
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.42981242908935
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.211887104394467
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,1.00289566787515
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.208545026257305
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.4327080969645
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.238556620714811
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,2.14906214544675
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.219521491633417
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,4.2981242908935
