Ccy Code, Business Date, Bid, Mid, Ask
ADP,01/09/2010,137.384200000,137.384200000,137.384200000
AED,01/09/2010,3.672800000,3.673000000,3.673200000
AFA,01/09/2010,42.785000000,42.785000000,42.785000000
ALL,01/09/2010,106.400000000,106.650000000,106.900000000
ANG,01/09/2010,1.790000000,1.790000000,1.790000000
AON,01/09/2010,80.835700000,80.956950000,81.078200000
ARS,01/09/2010,2.850000000,2.851250000,2.852500000
ATS,01/09/2010,11.361820000,11.361820000,11.361820000
AUD,01/09/2010,1.1213276519398968378560215295,1.1212647866793743342490329091,1.1212019284673169637851777105
AWG,01/09/2010,1.790000000,1.790000000,1.790000000
BBD,01/09/2010,2.000000000,2.000000000,2.000000000
BDT,01/09/2010,58.920000000,58.945000000,58.970000000
BEF,01/09/2010,33.308480000,33.308480000,33.308480000
BGL,01/09/2010,1.601300000,1.601700000,1.602100000
BHD,01/09/2010,0.376440000,0.377065000,0.377690000
BIF,01/09/2010,1020.000000000,1060.000000000,1100.000000000
BMD,01/09/2010,1.000000000,1.000000000,1.000000000
BND,01/09/2010,1.676300000,1.676800000,1.677300000
BOB,01/09/2010,7.892000000,7.901000000,7.910000000
BRL,01/09/2010,1.755600000,1.755950000,1.756300000
BSD,01/09/2010,1.000000000,1.000000000,1.000000000
BTN,01/09/2010,43.730000000,43.735000000,43.740000000
BWP,01/09/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,01/09/2010,1.980000000,1.980000000,1.980000000
CAD,01/09/2010,1.064600000,1.064750000,1.064900000
CHF,01/09/2010,1.015600000,1.015700000,1.015800000
CLP,01/09/2010,502.500000000,502.750000000,503.000000000
CNY,01/09/2010,6.807600000,6.807800000,6.808000000
COP,01/09/2010,2665.100000000,2666.100000000,2667.100000000
CRC,01/09/2010,428.260000000,428.460000000,428.660000000
CUP,01/09/2010,1.000000000,1.000000000,1.000000000
CVE,01/09/2010,108.950000000,108.950000000,108.950000000
CZK,01/09/2010,19.511000000,19.538000000,19.565000000
DEM,01/09/2010,1.470328000,1.470383000,1.470438000
DJF,01/09/2010,175.000000000,175.000000000,175.000000000
DKK,01/09/2010,5.872800000,5.873250000,5.873700000
DOP,01/09/2010,43.100000000,43.100000000,43.100000000
DZD,01/09/2010,68.920200000,68.920200000,68.920200000
ECS,01/09/2010,25000.000000000,25000.000000000,25000.000000000
EEK,01/09/2010,12.872300000,12.875150000,12.878000000
EGP,01/09/2010,6.180000000,6.189950000,6.199900000
ESP,01/09/2010,137.384200000,137.384200000,137.384200000
ETB,01/09/2010,8.350000000,8.550000000,8.750000000
EUR,01/09/2010,0.7890168849613381726368944295,0.7889546351084812623274161736,0.7888923950773114547175765226
FIM,01/09/2010,4.909364000,4.909364000,4.909364000
FJD,01/09/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,01/09/2010,1.829800000,1.829900000,1.830000000
FRF,01/09/2010,5.174400000,5.175200000,5.176000000
GBP,01/09/2010,0.6517630189663038519194420909,0.6517205422314911366006256517,0.651678071032909742587161942
GHC,01/09/2010,8890.000000000,8975.000000000,9060.000000000
GIP,01/09/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,01/09/2010,28.000000000,29.000000000,30.000000000
GNF,01/09/2010,2005.000000000,2012.500000000,2020.000000000
GRD,01/09/2010,281.355800000,281.355800000,281.355800000
GTQ,01/09/2010,8.080000000,8.100000000,8.120000000
GWP,01/09/2010,761.550000000,761.550000000,761.550000000
GYD,01/09/2010,179.000000000,179.000000000,179.000000000
HKD,01/09/2010,7.779500000,7.779750000,7.780000000
HNL,01/09/2010,17.980000000,17.980000000,17.980000000
HRK,01/09/2010,6.218100000,6.221950000,6.225800000
HTG,01/09/2010,29.000000000,29.000000000,29.000000000
HUF,01/09/2010,226.100000000,226.515000000,226.930000000
IDR,01/09/2010,9040.000000000,9045.000000000,9050.000000000
IEP,01/09/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,01/09/2010,3.808200000,3.814750000,3.821300000
INR,01/09/2010,47.070000000,47.075000000,47.080000000
IQD,01/09/2010,1424.500000000,1424.500000000,1424.500000000
IRR,01/09/2010,8481.000000000,8482.000000000,8483.000000000
ISK,01/09/2010,120.400000000,120.790000000,121.180000000
ITL,01/09/2010,1598.770000000,1598.770000000,1598.770000000
JMD,01/09/2010,60.370000000,60.370000000,60.370000000
JOD,01/09/2010,0.708000000,0.709000000,0.710000000
JPY,01/09/2010,84.120000000,84.125000000,84.130000000
KES,01/09/2010,77.450000000,77.450000000,77.450000000
KHR,01/09/2010,3850.000000000,3850.000000000,3850.000000000
KMF,01/09/2010,404.778500000,404.828400000,404.878400000
KPW,01/09/2010,2.200000000,2.200000000,2.200000000
KRW,01/09/2010,1196.600000000,1197.150000000,1197.700000000
KWD,01/09/2010,0.287100000,0.288600000,0.290100000
KYD,01/09/2010,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,01/09/2010,147.270000000,147.310000000,147.310000000
LAK,01/09/2010,7842.590000000,7842.590000000,7842.590000000
LBP,01/09/2010,1514.000000000,1515.000000000,1516.000000000
LKR,01/09/2010,97.500000000,97.550000000,97.600000000
LRD,01/09/2010,1.000000000,1.000000000,1.000000000
