Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,01-Sep-10,CLOSE,mm,mm_0_1,02-Sep-10,0.0095570000000000,0
1W,GBP            ,01-Sep-10,CLOSE,mm,mm_0_20100908,08-Sep-10,0.0095573000000000,1
STUB,GBP            ,01-Sep-10,CLOSE,mm,mm_0_20100915,15-Sep-10,0.0095578000000000,2
FUT1,GBP            ,01-Sep-10,CLOSE,fut,fut_1_103,15-Dec-10,0.0100545000000000,3
FUT2,GBP            ,01-Sep-10,CLOSE,fut,fut_2_103,16-Mar-11,0.0105076000000000,4
FUT3,GBP            ,01-Sep-10,CLOSE,fut,fut_3_103,16-Jun-11,0.0106796000000000,5
FUT4,GBP            ,01-Sep-10,CLOSE,fut,fut_4_103,21-Sep-11,0.0114326000000000,6
FUT5,GBP            ,01-Sep-10,CLOSE,fut,fut_5_103,21-Dec-11,0.0122633000000000,7
FUT6,GBP            ,01-Sep-10,CLOSE,fut,fut_6_103,21-Mar-12,0.0138147000000000,8
FUT7,GBP            ,01-Sep-10,CLOSE,fut,fut_7_103,21-Jun-12,0.0154759000000000,9
FUT8,GBP            ,01-Sep-10,CLOSE,fut,fut_8_103,20-Sep-12,0.0172122000000000,10
FUT9,GBP            ,01-Sep-10,CLOSE,fut,fut_9_103,19-Dec-12,0.0188983000000000,11
FUT10,GBP            ,01-Sep-10,CLOSE,fut,fut_10_103,20-Mar-13,0.0208494000000000,12
FUT11,GBP            ,01-Sep-10,CLOSE,fut,fut_11_103,20-Jun-13,0.0224959000000000,13
FUT12,GBP            ,01-Sep-10,CLOSE,fut,fut_12_103,19-Sep-13,0.0241253000000000,14
4Y,GBP            ,01-Sep-10,CLOSE,swap,swap_0_1004,01-Sep-14,0.0182500000000000,15
5Y,GBP            ,01-Sep-10,CLOSE,swap,swap_0_1005,01-Sep-15,0.0209000000000000,16
6Y,GBP            ,01-Sep-10,CLOSE,swap,swap_0_1006,01-Sep-16,0.0232750000000000,17
7Y,GBP            ,01-Sep-10,CLOSE,swap,swap_0_1007,01-Sep-17,0.0253500000000000,18
