Name, Series, Version (hardcoded), Term (years), Deal Spread, Delta, TrancheFrom, TrancheTo, EffectiveDate, Reference Spread, Bid, Mid, Ask, BidUpFront, MidUpFront, AskUpFront
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,127949.2757943370000000,0.0000,3.0000,01/06/2010,211.0000000000000000,500.000000000,500.000000000,500.000000000,30.000000000,30.000000000,30.000000000
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,64968.0292310828000000,3.0000,7.0000,01/06/2010,211.0000000000000000,830.000000000,830.000000000,830.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,-169646.4490380520000000,7.0000,10.0000,01/06/2010,211.0000000000000000,160.000000000,160.000000000,160.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,16275.3881795941000000,10.0000,15.0000,01/06/2010,211.0000000000000000,40.000000000,40.000000000,40.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,3.00000,45.0000000000000000,10743.2590554968000000,15.0000,30.0000,01/06/2010,211.0000000000000000,18.000000000,18.000000000,18.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,198569.3950498150000000,0.0000,3.0000,01/06/2010,134.0000000000000000,500.000000000,500.000000000,500.000000000,47.125000000,47.375000000,47.625000000
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,238222.9451505070000000,3.0000,7.0000,01/06/2010,134.0000000000000000,921.302711877,932.2456394585,943.188567040,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,140390.4165248860000000,7.0000,10.0000,01/06/2010,134.0000000000000000,358.294289429,368.4161258985,378.537962368,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,53375.8229718995000000,10.0000,15.0000,01/06/2010,134.0000000000000000,120.000000000,125.000000000,130.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,5.00000,60.0000000000000000,16618.5617088092000000,15.0000,30.0000,01/06/2010,134.0000000000000000,39.000000000,41.000000000,43.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,198805.7962468040000000,0.0000,3.0000,01/06/2010,143.0000000000000000,500.000000000,500.000000000,500.000000000,63.625000000,63.875000000,64.125000000
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,368077.7020341860000000,3.0000,7.0000,01/06/2010,143.0000000000000000,1126.069456298,1132.987350843,1139.905245388,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,243658.9740487440000000,7.0000,10.0000,01/06/2010,143.0000000000000000,487.848187878,493.924093939,500.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,132947.5853545680000000,10.0000,15.0000,01/06/2010,143.0000000000000000,205.000000000,209.500000000,214.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,7.00000,70.0000000000000000,50980.7252933688000000,15.0000,30.0000,01/06/2010,143.0000000000000000,80.000000000,81.500000000,83.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,171557.9204504860000000,0.0000,3.0000,01/06/2010,148.0000000000000000,500.000000000,500.000000000,500.000000000,70.750000000,71.000000000,71.250000000
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,418034.1620067080000000,3.0000,7.0000,01/06/2010,148.0000000000000000,1115.629197154,1120.634312578,1125.639428002,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,357618.6328751190000000,7.0000,10.0000,01/06/2010,148.0000000000000000,634.955568308,639.2398720635,643.524175819,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,225349.3446882260000000,10.0000,15.0000,01/06/2010,148.0000000000000000,283.000000000,286.000000000,289.000000000,NULL,NULL,NULL
DJ CDX.NA.IG,9,1,10.00000,80.0000000000000000,89991.0162238922000000,15.0000,30.0000,01/06/2010,148.0000000000000000,101.000000000,102.500000000,104.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,183083.8622282430000000,0.0000,3.0000,01/06/2010,90.0000000000000000,500.000000000,500.000000000,500.000000000,14.500000000,15.250000000,16.000000000
iTraxx Europe,9,1,3.00000,140.0000000000000000,62202.2203524549000000,3.0000,6.0000,01/06/2010,90.0000000000000000,322.543435733,352.1195297775,381.695623822,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,26776.1477457736000000,6.0000,9.0000,01/06/2010,90.0000000000000000,112.406211882,141.7177412755,171.029270669,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,9075.4640692710300000,9.0000,12.0000,01/06/2010,90.0000000000000000,65.000000000,75.000000000,85.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,3.00000,140.0000000000000000,10539.0663947003000000,12.0000,22.0000,01/06/2010,90.0000000000000000,22.000000000,29.500000000,37.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,254558.9720977630000000,0.0000,3.0000,01/06/2010,120.0000000000000000,500.000000000,500.000000000,500.000000000,38.875000000,39.125000000,39.375000000
iTraxx Europe,9,1,5.00000,165.0000000000000000,208187.1451765270000000,3.0000,6.0000,01/06/2010,120.0000000000000000,716.224849639,727.4865605575,738.748271476,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,142413.5850196890000000,6.0000,9.0000,01/06/2010,120.0000000000000000,390.728532700,399.369345338,408.010157976,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,74854.5118737602000000,9.0000,12.0000,01/06/2010,120.0000000000000000,193.000000000,195.000000000,197.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,5.00000,165.0000000000000000,19624.8468375915000000,12.0000,22.0000,01/06/2010,120.0000000000000000,76.000000000,78.000000000,80.000000000,NULL,NULL,NULL
iTraxx Europe,9,1,7.00000,170.0000000000000000,257000.5397840060000000,0.0000,3.0000,01/06/2010,130.0000000000000000,500.000000000,500.000000000,500.000000000,50.000000000,50.250000000,50.500000000
iTraxx Europe,9,1,7.00000,170.0000000000000000,303723.8883291920000000,3.0000,6.0000,01/06/2010,130.0000000000000000,848.608247306,856.186687465,863.765127624,NULL,NULL,NULL
