Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.312326602783085
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.16153008777708
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.214422498852571
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.357727072046623
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.277868547612424
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.834696501442121
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.298925426674121
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.19242357348874
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.37756507470801
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.78863536023312
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.572549120315092
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.57727072046623
