FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.4 Years.Mid,0.0213092
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.5 Years.Mid,0.0243683
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.6 Years.Mid,0.027
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.7 Years.Mid,0.029225
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.8 Years.Mid,0.0311
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.9 Years.Mid,0.032625
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.10 Years.Mid,0.033847
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.12 Years.Mid,0.035825
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.15 Years.Mid,0.0376973
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.20 Years.Mid,0.0386
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.25 Years.Mid,0.03875
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.30 Years.Mid,0.0387
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.40 Years.Mid,0.0386
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.50 Years.Mid,0.03865
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.60 Years.Mid,0.0387
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Optex,GBPLIBOR.70 Years.Mid,0.0387443
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.4 Years.Mid,0.01862
12-Jul-2010,13-Jul-2010,Insert,True,Closing,Swap Rate,Markit,EURLIBOR.5 Years.Mid,0.02096
