COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
09/01/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.44,03/20/2013,0.6,366461.313857021,-375539.782425548,-823017.261779608,803230.007676999,USD
09/01/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.42,09/20/2013,0.59,434240.507770973,-451131.842045189,-1072041.55830896,1052465.5207672,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.38,12/20/2013,0.51,717605.372710467,-749026.553499386,-1548570.96396379,1526603.39050185,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.38,12/20/2013,0.51,-718117.097421541,749550.484004774,1549367.90331984,-1527381.25183397,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.33,-42289.7753367672,43108.9278000295,-160020.64213355,161838.134936098,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.34,06/20/2013,0.38,134.101677972481,417.605007354536,82904.4358720711,-83289.1534216192,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.33,42305.6275292181,-43124.5287367514,160172.370104312,-161990.923692667,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.34,06/20/2013,0.38,-135.531275230989,-416.060844849122,-82891.916616205,83276.6898639378,USD
09/01/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.54,12/20/2016,0.58,4746451.29990573,-4768320.52185561,-1946824.29669115,1860848.84556641,USD
09/01/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.54,12/20/2016,0.58,-4749005.72413004,4770859.53292201,1947629.94986913,-1861610.8973049,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.47,03/20/2013,0.75,-489997.568897558,501039.038745256,811452.937009476,-780129.739030898,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.47,03/20/2013,0.75,346098.863807816,-353735.351159285,-563872.545858334,542224.339895591,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.47,03/20/2013,0.75,-87784.7031163268,89762.4025254411,145379.33027171,-139767.125367851,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.47,03/20/2013,0.75,323175.989579537,-330306.237749677,-526536.77223482,506321.110262085,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.28,12/20/2016,0.28,-1708.10610634948,1682.52833715888,2708.29893504737,-2667.74393392538,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.28,12/20/2016,0.28,-2277.47480969231,2243.37111741981,3611.06524867424,-3556.99191381579,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.28,12/20/2016,0.28,-919.749433531996,905.976788708225,1458.31479794234,-1436.4774898441,USD
09/01/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.28,12/20/2016,0.28,4905.33034896063,-4831.87624268294,-7777.67898069171,7661.21333662765,USD
