Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.308362384284346
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.16960245553398
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.1.corr,0.215932082214567
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.1.strike,0.349743574147136
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.2.corr,0.267790329449256
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.2.strike,0.816068339676651
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.3.corr,0.289678613658139
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.3.strike,1.16581191382379
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.4.corr,0.37469565036208
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.4.strike,1.74871787073568
Model,Base Correlation,Dow Jones CDX.NA.IG.7-V5.20161220.5.corr,0.573774121823248
Model,Base Correlation Strike,Dow Jones CDX.NA.IG.7-V5.20161220.5.strike,3.49743574147136
