FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,AGASNV.EUR.Subordinated.ModifiedModified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,ALYD.EUR.SeniorUnsecured.ModifiedModified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,FixRec,ALYD.EUR.SeniorUnsecured.ModifiedModified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,ALYON.EUR.SeniorUnsecured.ModifiedModified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,AOC.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,FixRec,AOC.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,ASD-AmStdInc.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,ASH.USD.SeniorUnsecured.Modified.Recovery,0.393478261
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,FixRec,ASH.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,AV.USD.SeniorUnsecured.Modified.Recovery,0.15
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,FixRec,AV.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,BA.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,FixRec,BA.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,FixRec,BASPA.EUR.SeniorUnsecured.ModifiedModified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,Next,BLL.USD.SeniorUnsecured.Modified.Recovery,0.4
02-Jun-2010,03-Jun-2010,Insert,True,Closing,Recovery Rate,FixRec,BLL.USD.SeniorUnsecured.Modified.Recovery,0.4
