TradeId,ProductDescription,AccrualDays,Accrued,APCorrelation,BaseCorrelationLevelDelta,BaseCorrelationSkewDelta,BenchmarkQuote,BenchmarkQuoteType,BreakEvenFee,BreakEvenPremium,Carry,CashflowEffect,CDS Spread Quote 10Y,CDS Spread Quote 15Y,CDS Spread Quote 1Y,CDS Spread Quote 20Y,CDS Spread Quote 2Y,CDS Spread Quote 30Y,CDS Spread Quote 3Y,CDS Spread Quote 4Y,CDS Spread Quote 5Y,CDS Spread Quote 6M,CDS Spread Quote 7Y,Convexity,CorrEffect,Correlation,Coupon,CSDeltaEffect_1 Years,CSDeltaEffect_10 Years,CSDeltaEffect_15 Years,CSDeltaEffect_2 Years,CSDeltaEffect_20 Years,CSDeltaEffect_3 Years,CSDeltaEffect_30 Years,CSDeltaEffect_4 Years,CSDeltaEffect_5 Years,CSDeltaEffect_6 Months,CSDeltaEffect_7 Years,CSGammaEffect_1 Years,CSGammaEffect_10 Years,CSGammaEffect_15 Years,CSGammaEffect_2 Years,CSGammaEffect_20 Years,CSGammaEffect_3 Years,CSGammaEffect_30 Years,CSGammaEffect_4 Years,CSGammaEffect_5 Years,CSGammaEffect_6 Months,CSGammaEffect_7 Years,CurrentAttachment,CurrentDetachment,CurrentDraw,CurrentNotional,Daily Funding,DefaultEffect,Delta,DiscountMargin,DPCorrelation,Duration,DurationWeightedAvgImpliedSpread,EffectiveNotional,EstimatedPL,ExercisePrice,ExpectedLoss,ExpectedSurvival,ExpectedWAL,FairValue,FeePv,FlatteningSpreadDelta,ForwardValue,Funding PL,FX,Gamma,ImpliedAttachmentPoint,ImpliedCDSLevel,ImpliedCDSSpread,ImpliedCorrelation,ImpliedDetachmentPoint,ImpliedIndexBasis,ImpliedIndexFactor,ImpliedQuotedSpr,IntrinsicValue,IRDelta_1 Days,IRDelta_1 Months,IRDelta_1 Weeks,IRDelta_1 Years,IRDelta_10 Years,IRDelta_15 Years,IRDelta_2 Days,IRDelta_2 Months,IRDelta_2 Weeks,IRDelta_2 Years,IRDelta_20 Years,IRDelta_3 Months,IRDelta_3 Years,IRDelta_4 Months,IRDelta_4 Years,IRDelta_5 Months,IRDelta_5 Years,IRDelta_6 Months,IRDelta_6 Years,IRDelta_7 Years,IRDelta_8 Years,IRDelta_9 Months,IRDelta_9 Years,IRDelta_DEC09,IRDelta_DEC10,IRDelta_DEC11,IRDelta_JUN09,IRDelta_JUN10,IRDelta_JUN11,IRDelta_MAR10,IRDelta_MAR11,IRDelta_MAR12,IRDelta_SEP09,IRDelta_SEP10,IRDelta_SEP11,IREffect_1 Days,IREffect_1 Months,IREffect_1 Weeks,IREffect_1 Years,IREffect_10 Years,IREffect_15 Years,IREffect_2 Days,IREffect_2 Months,IREffect_2 Weeks,IREffect_2 Years,IREffect_20 Years,IREffect_3 Months,IREffect_3 Years,IREffect_4 Months,IREffect_4 Years,IREffect_5 Months,IREffect_5 Years,IREffect_6 Months,IREffect_6 Years,IREffect_7 Years,IREffect_8 Years,IREffect_9 Months,IREffect_9 Years,IREffect_DEC09,IREffect_DEC10,IREffect_DEC11,IREffect_JUN09,IREffect_JUN10,IREffect_JUN11,IREffect_MAR10,IREffect_MAR11,IREffect_MAR12,IREffect_SEP09,IREffect_SEP10,IREffect_SEP11,IRGamma,Irr,JTD,LCDS Spread Quote 10Y,LCDS Spread Quote 15Y,LCDS Spread Quote 1Y,LCDS Spread Quote 20Y,LCDS Spread Quote 2Y,LCDS Spread Quote 30Y,LCDS Spread Quote 3Y,LCDS Spread Quote 4Y,LCDS Spread Quote 5Y,LCDS Spread Quote 6M,LCDS Spread Quote 7Y,LTD CF PL,LTD FX PL,LTD MTM PL,LTD PL,LTDPLChange,Market01,MarketPrice,MarketSpread01,MarketTrancheDelta,MarketValue,MarketWAL,MarkingQuote,MarkingQuoteType,MixedCorrelationWeights,ModDuration,MTM,MTMCarry,NewBusinessEffect,NotionalWeightedAvgImpliedSpread,OAS,OptionPrice,OptionPv,OptionSpreadValue,ParCoupon,Payment,PercentResidualPL,PerformanceLevel,Premium01,Price,ProtectionPv,Pv,PV01,Quote5Y,RateConvexity,RateDuration,Rating,Recovery,Recovery Rate Quote,RecoveryEffect,RecoveryRate,ResidualPL,Rho,RiskyDuration,RiskyWAL,ShortRateVol,Size,SizeByCredit,Slide,Spread+10%,Spread+100%,Spread+20%,Spread+200%,Spread+5%,Spread+50%,Spread-10%,Spread-20%,Spread-5%,Spread-50%,Spread-80%,SpreadConvexity,SpreadDelta_1 Years,SpreadDelta_10 Years,SpreadDelta_15 Years,SpreadDelta_2 Years,SpreadDelta_20 Years,SpreadDelta_3 Years,SpreadDelta_30 Years,SpreadDelta_4 Years,SpreadDelta_5 Years,SpreadDelta_6 Months,SpreadDelta_7 Years,SpreadDuration,SpreadGamma_1 Years,SpreadGamma_10 Years,SpreadGamma_15 Years,SpreadGamma_2 Years,SpreadGamma_20 Years,SpreadGamma_3 Years,SpreadGamma_30 Years,SpreadGamma_4 Years,SpreadGamma_5 Years,SpreadGamma_6 Months,SpreadGamma_7 Years,SpreadHdgeDelta_1 Years,SpreadHdgeDelta_10 Years,SpreadHdgeDelta_15 Years,SpreadHdgeDelta_2 Years,SpreadHdgeDelta_20 Years,SpreadHdgeDelta_3 Years,SpreadHdgeDelta_30 Years,SpreadHdgeDelta_4 Years,SpreadHdgeDelta_5 Years,SpreadHdgeDelta_6 Months,SpreadHdgeDelta_7 Years,SpreadHdgeNotnl_1 Years,SpreadHdgeNotnl_10 Years,SpreadHdgeNotnl_15 Years,SpreadHdgeNotnl_2 Years,SpreadHdgeNotnl_20 Years,SpreadHdgeNotnl_3 Years,SpreadHdgeNotnl_30 Years,SpreadHdgeNotnl_4 Years,SpreadHdgeNotnl_5 Years,SpreadHdgeNotnl_6 Months,SpreadHdgeNotnl_7 Years,SpreadQuote,SpreadQuoteType,SpreadToMaturity,SteepeningSpreadDelta,SystematicSpreadDelta,SystematicSpreadGamma,SystematicSpreadHdgeDelta,SystematicSpreadHdgeNotnl,TerminatedEffect,TestSpreadDeltaByTenor_1 Years,TestSpreadDeltaByTenor_10 Years,TestSpreadDeltaByTenor_15 Years,TestSpreadDeltaByTenor_2 Years,TestSpreadDeltaByTenor_20 Years,TestSpreadDeltaByTenor_3 Years,TestSpreadDeltaByTenor_30 Years,TestSpreadDeltaByTenor_4 Years,TestSpreadDeltaByTenor_5 Years,TestSpreadDeltaByTenor_6 Months,TestSpreadDeltaByTenor_7 Years,TestSpreadDeltaByTenorMkt_1 Years,TestSpreadDeltaByTenorMkt_10 Years,TestSpreadDeltaByTenorMkt_15 Years,TestSpreadDeltaByTenorMkt_2 Years,TestSpreadDeltaByTenorMkt_20 Years,TestSpreadDeltaByTenorMkt_3 Years,TestSpreadDeltaByTenorMkt_30 Years,TestSpreadDeltaByTenorMkt_4 Years,TestSpreadDeltaByTenorMkt_5 Years,TestSpreadDeltaByTenorMkt_6 Months,TestSpreadDeltaByTenorMkt_7 Years,TestSpreadDeltaParallel,TestSpreadDeltaParallelMkt,TestSpreadDeltaUniform,TestSpreadDeltaUniformMkt,TestSpreadGammaByTenor_1 Years,TestSpreadGammaByTenor_10 Years,TestSpreadGammaByTenor_15 Years,TestSpreadGammaByTenor_2 Years,TestSpreadGammaByTenor_20 Years,TestSpreadGammaByTenor_3 Years,TestSpreadGammaByTenor_30 Years,TestSpreadGammaByTenor_4 Years,TestSpreadGammaByTenor_5 Years,TestSpreadGammaByTenor_6 Months,TestSpreadGammaByTenor_7 Years,TestSpreadGammaByTenorMkt_1 Years,TestSpreadGammaByTenorMkt_10 Years,TestSpreadGammaByTenorMkt_15 Years,TestSpreadGammaByTenorMkt_2 Years,TestSpreadGammaByTenorMkt_20 Years,TestSpreadGammaByTenorMkt_3 Years,TestSpreadGammaByTenorMkt_30 Years,TestSpreadGammaByTenorMkt_4 Years,TestSpreadGammaByTenorMkt_5 Years,TestSpreadGammaByTenorMkt_6 Months,TestSpreadGammaByTenorMkt_7 Years,TestSpreadGammaParallel,TestSpreadGammaParallelMkt,TestSpreadGammaUniform,TestSpreadGammaUniformMkt,TestSpreadHdgeDeltaByTenor_1 Years,TestSpreadHdgeDeltaByTenor_10 Years,TestSpreadHdgeDeltaByTenor_15 Years,TestSpreadHdgeDeltaByTenor_2 Years,TestSpreadHdgeDeltaByTenor_20 Years,TestSpreadHdgeDeltaByTenor_3 Years,TestSpreadHdgeDeltaByTenor_30 Years,TestSpreadHdgeDeltaByTenor_4 Years,TestSpreadHdgeDeltaByTenor_5 Years,TestSpreadHdgeDeltaByTenor_6 Months,TestSpreadHdgeDeltaByTenor_7 Years,TestSpreadHdgeDeltaByTenorMkt_1 Years,TestSpreadHdgeDeltaByTenorMkt_10 Years,TestSpreadHdgeDeltaByTenorMkt_15 Years,TestSpreadHdgeDeltaByTenorMkt_2 Years,TestSpreadHdgeDeltaByTenorMkt_20 Years,TestSpreadHdgeDeltaByTenorMkt_3 Years,TestSpreadHdgeDeltaByTenorMkt_30 Years,TestSpreadHdgeDeltaByTenorMkt_4 Years,TestSpreadHdgeDeltaByTenorMkt_5 Years,TestSpreadHdgeDeltaByTenorMkt_6 Months,TestSpreadHdgeDeltaByTenorMkt_7 Years,TestSpreadHdgeDeltaParallel,TestSpreadHdgeDeltaParallelMkt,TestSpreadHdgeDeltaUniform,TestSpreadHdgeDeltaUniformMkt,TestSpreadHdgeNotnlByTenor_1 Years,TestSpreadHdgeNotnlByTenor_10 Years,TestSpreadHdgeNotnlByTenor_15 Years,TestSpreadHdgeNotnlByTenor_2 Years,TestSpreadHdgeNotnlByTenor_20 Years,TestSpreadHdgeNotnlByTenor_3 Years,TestSpreadHdgeNotnlByTenor_30 Years,TestSpreadHdgeNotnlByTenor_4 Years,TestSpreadHdgeNotnlByTenor_5 Years,TestSpreadHdgeNotnlByTenor_6 Months,TestSpreadHdgeNotnlByTenor_7 Years,TestSpreadHdgeNotnlByTenorMkt_1 Years,TestSpreadHdgeNotnlByTenorMkt_10 Years,TestSpreadHdgeNotnlByTenorMkt_15 Years,TestSpreadHdgeNotnlByTenorMkt_2 Years,TestSpreadHdgeNotnlByTenorMkt_20 Years,TestSpreadHdgeNotnlByTenorMkt_3 Years,TestSpreadHdgeNotnlByTenorMkt_30 Years,TestSpreadHdgeNotnlByTenorMkt_4 Years,TestSpreadHdgeNotnlByTenorMkt_5 Years,TestSpreadHdgeNotnlByTenorMkt_6 Months,TestSpreadHdgeNotnlByTenorMkt_7 Years,TestSpreadHdgeNotnlParallel,TestSpreadHdgeNotnlParallelMkt,TestSpreadHdgeNotnlUniform,TestSpreadHdgeNotnlUniformMkt,Theta,ThetaEffect,Total_CSDeltaEffect,Total_CSGammaEffect,Total_IRDelta,Total_IREffect,Total_SpreadDelta,Total_SpreadGamma,Total_SpreadHdgeDelta,Total_SpreadHdgeNotnl,Total_TestSpreadDeltaByTenor,Total_TestSpreadDeltaByTenorMkt,Total_TestSpreadGammaByTenor,Total_TestSpreadGammaByTenorMkt,Total_TestSpreadHdgeDeltaByTenor,Total_TestSpreadHdgeDeltaByTenorMkt,Total_TestSpreadHdgeNotnlByTenor,Total_TestSpreadHdgeNotnlByTenorMkt,TR_MAT_DELTA,TR_MAT_HDGE_DELTA,TR_MAT_HDGE_NOTNL,TrancheVolatility,UnderlyingQuote,UnexplainedPL,UniformBaseCorrelationDelta,UpFrontValue,Vega,VOD,Vol,WAL,World1,World2,World3,World4,World5,World6,World7,World8,Yield,YieldToCall,YieldToWorst,ZSpread,ZSpread01
CDO0000639,ACA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,-113581.076527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2253835.625,,0,-2367416.70152778,113581.076527778,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,113581.076527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDO0000640,ACA 3 BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,137464.804722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2745381.25,,0,2882846.05472222,-137464.804722223,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,-137464.804722223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDO0000646,Athilon 4,38,-109777.77778656,0.550780758722619,317209.60067914,-487546.408993729,,,0.0108181757158015,54.0146848158073,-2888.88888912,0,4843.6,,9412.1,,7763.2,,6934.1,6387.4,5956.8,,5361.7,,92428.9986885786,,,6245.00214191928,,,-181446.065600121,,-371387.42176323,,,,,,5.85929267580084,,,-719.211897373342,,-1049.53109165696,,,,,,0.164315352697519,0.319917012448405,,-800000000.064,-260.160493847973,,,,0.737259929432072,,0.0156688930060281,-800000000.064,-485464.682430027,,-11587406.2656848,0.985515742169053,,,-2852914.48645307,92202.6583258515,,-208984.148164867,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,72115277.1710045,,,,,,,,,,,,-4682888.88926352,,8544766.20751302,3652893.17008463,-464251.462383999,,,,,,,0,None,1,,8544766.20751302,-12003.2632933619,,0.0206175821796905,,,,,,0,-4.56933833597325,,-219454.96049639,,11397680.6939661,8544766.20751302,,5956.8,,,,314185.485737473,0.4,0,,21213.2200460285,,2.63763473116637,,,-800000000.064,,,,,,,,,,,,,,,-2146.17523242533,,,73185.4209098071,,108902.329674155,,,,,,,3.38039776682854,,,127.121681123972,,267.275098443031,,,,,,-13877.7843090177,,,-25542.1979067021,,-36645.4013368244,,,,,,18828490.3422624,,,-345622968.352528,,-357460339.867011,,,,,,,,,-76249.3842518652,179924.808058538,666.253582630306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28235.8007273823,-29542.3122008201,-546588.485221431,-1762.8836963545,-1622.51293820702,,179941.575351536,397.777177333832,-76065.3835525443,-684254817.877278,,,,,,,,,179934.604816243,-31123.2862056839,-696278973.92644,,,,428949.629533357,-767029285.476949,,-902.598599331453,,,,,,,,,,,,,,,
CDO0000647,Athilon 5,38,-61222.2222222222,0.566346195270457,150916.116827435,-255965.662068615,,,0.00886115409990944,48.0781815084858,-1611.11111111111,0,1686.6,,2233.9,,1767.5,,1603.3,1611.2,1729.8,,1726.9,,52349.2290954793,,,4706.4320210147,,,-109885.47549974,,-181159.436681983,,,,,,-2.58869353651461,,,-405.513408328662,,-635.160544212979,,,,,,0.191836734903165,0.344897959314478,,-400000000,-143.657407407407,,,,0.734606305117862,,0.0153213879008776,-400000000,-248151.127994064,,-5159749.27687344,0.987100626807816,,,-1591818.20976878,50116.7390603678,,-114268.950617284,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,27257223.9410274,,,,,,,,,,,,-2585833.33333333,,3483241.32056873,783139.036618114,-238444.809860471,,,,,,,0,None,1,,3483241.32056873,-5342.02016760953,,0.0163525635162028,,,,,,0,-4.07067704231978,,-109780.566190951,,5075059.53033751,3483241.32056873,,1729.8,,,,140408.117090747,0.4,0,,9706.31813359325,,2.63896187995472,,,-400000000,,,,,,,,,,,,,,,-987.948109194636,,,31369.7990508899,,46773.2061497346,,,,,,,0.742640227079391,,,22.2717837840319,,47.0386094897985,,,,,,-11170.9379153839,,,-20548.4833327061,,-29451.4683826666,,,,,,8664757.6386122,,,-148417919.963691,,-153909344.642236,,,,,,,,,-40888.6791326135,77137.9439576808,301.822254823521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12588.4516733475,-13118.614282757,-286338.480160709,-1043.26264607816,-686.209833644703,,77155.0570914298,70.0530335009098,-61170.8896307565,-293662506.967315,,,,,,,,,77153.2223740965,-25026.031860066,-299214464.931862,,,,224194.675765472,-384131402.481342,,6792.90317224525,,,,,,,,,,,,,,,
CDO0000649,Athilon 6,38,-92888.8888888889,0.490618090867265,393517.449163944,-635089.942156805,,,0.016814180894934,64.835208437666,-2444.44444444445,0,1686.6,,832.1,,1061.4,,1331.9,1611.2,1729.8,,1726.9,,10014.2148626188,,,11517.5407262881,,,15080.9558983697,,-884425.898947175,,0,,,,31.7649048328471,,,-33.8418499960001,,-4943.07763885598,,0,,,,0.139534883721099,0.293023255814066,,-800000000,-195.148148148148,,,,0.700472532138142,,0.0144872404151167,-800000000,-885598.904460476,,-16563317.0426862,0.979295853696642,,,-2841362.25315393,155404.092229803,,-138826.518518519,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,124345809.45783,,,,,,,,,,,,-3512666.66666667,,13358458.7141065,9706965.52892129,-846762.920235602,,,,,,,0,None,1,,13358458.7141065,-14407.8240972591,,0.0154964598189709,,,,,,0,-4.58640586364699,,-258305.65937763,,16199820.9672604,13358458.7141065,,1729.8,,,,462286.407964081,0.4,0,,38835.9842248742,,3.12326846740133,,,-800000000,,,,,,,,,,,,,,,-2826.68775583804,,,-3719.92321203649,,263376.320546895,,0,,,,,2.94702610373497,,,6.10844740271568,,915.090992808342,,0,,,,-12448.9308767517,,,-22934.2994765576,,-32924.4931804242,,-42368.6478527128,,,,24811838.5284405,,,17833547.844519,,-864477531.998104,,0,,,,,,,-130889.141547068,256866.844076452,1060.30235519819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31251.3369515836,-32840.5624165591,-857827.402322517,-4945.15458401913,-2932.29991884548,,256829.709579021,924.146466314793,-110676.371386446,-821832145.625144,,,,,,,,,256830.563187808,-32924.5439779225,-842552949.714434,,,,495967.907973988,-753698331.869562,,62840.8649728913,,,,,,,,,,,,,,,
CDO0000651,Athilon 7,38,-92888.8888886567,0.431139765267088,830924.879504334,-754058.189375825,,,0.0443408219371019,143.990680131684,-2444.44444443833,0,1686.6,,1254.4,,1241.2,,1331.9,1611.2,1729.8,,1726.9,,20033.8695141068,,,32490.036879104,,,61161.3547244675,,-1157279.46606669,,-584859.610645295,,,,-56.1331335282345,,,-429.261657139978,,56751.3196462337,,63785.6806144267,,,,0.137019230769236,0.291346153846157,,-799999999.998,-176.543209876102,,,,0.581732575437354,,0.0199996300739017,-799999999.998,-1582461.74989417,,-39384548.1734549,0.950769314783058,,,-3026920.42184015,219960.795729566,,-113495.82716021,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,240987521.161971,,,,,,,,,,,,-3177777.77776983,,35379771.5477523,32088497.9428222,-1647200.85543571,,,,,,,0,None,1,,35379771.5477523,-31997.928918072,,0.0214082665360988,,,,,,0,3.93024963093664,,-275174.58380365,,38406691.9695924,35379771.5477523,,1729.8,,,,1062068.00378156,0.4,0,,-64739.1055415473,,3.33413002273518,,,-799999999.998,,,,,,,,,,,,,,,-5133.13193771243,,,-8247.55270320177,,295336.164717942,,132149.043288589,,,,,-0.538668811321259,,,-1.25527584552765,,121.371434628963,,71.1256611347198,,,,-12066.5646985743,,,-22161.2660310542,,-31703.4433839218,,-40640.0086791886,,,,45322542.5611732,,,39963267.164252,,-976753892.486296,,-340493978.196373,,,,,,,-192370.271449997,414096.028692447,607.447719246149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71371.6530988812,-74059.5397698507,-1648487.68510842,120051.605469992,-8015.19331536591,,414104.523365617,190.703151106834,-106571.282792739,-1231962060.95724,,,,,,,,,414126.226769954,-33993.0098153738,-1275565122.06074,,,,762477.590898312,-727128512.700363,,202447.549697995,,,,,,,,,,,,,,,
CDO0000652,Athilon 7 offset,38,126666.66666635,0.431139765267088,-831434.80875901,754431.569090937,,,0.0430071699280078,143.990680131684,3333.333333325,0,1686.6,,1254.4,,1241.2,,1331.9,1611.2,1729.8,,1726.9,,-20077.142783986,,,-32474.1338043219,,,-60958.6158423259,,1157678.9889262,,584903.435428972,,,,63.8299597371926,,,437.429705079074,,-56747.4627624676,,-63788.9950585113,,,,0.137019230769236,0.291346153846157,,799999999.998,153.703703703319,,,,0.581732575437354,,0.0199996300739017,799999999.998,1583184.22414872,,39384548.1734549,0.950769314783058,,,4127618.75705475,-220107.595471824,,62652.4074072508,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-241102685.351109,,,,,,,,,,,,2766666.66665975,,-34279073.2125377,-31449754.1384707,1649122.75741766,,,,,,,0,None,1,,-34279073.2125377,31997.928918072,,0.0214082665360988,,,,,,0,3.9984005418856,,275174.58380365,,-38406691.9695924,-34279073.2125377,,1729.8,,,,-1062527.1509183,0.4,0,,65938.5332689467,,3.33413002273518,,,799999999.998,,,,,,,,,,,,,,,5111.60298502445,,,8173.1367662251,,-295438.357598215,,-132158.966438085,,,,,0.585743069648743,,,1.29154998064041,,-121.385001480579,,-71.1310599446297,,,,-12066.5646985743,,,-22161.2660310542,,-31703.4433839218,,-40640.0086791886,,,,-45134674.6015186,,,-39610669.6551442,,977091812.209403,,340519544.948753,,,,,,,192488.313947473,-414304.069564093,-607.88434433192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71455.0372740552,74146.8903803378,1649149.67470853,-120035.198156163,7821.62308667824,,-414312.584285051,-190.63876837492,-106571.282792739,1232866012.90149,,,,,,,,,-414334.284097314,-33993.0098153738,1276205189.55623,,,,-763046.013580956,727128512.700363,,-202642.174298018,,,,,,,,,,,,,,,
CDO0000653,CDX6 7-10 7y ECD3450,38,-12112.500014535,0.309955350007661,-42898.9113466137,-121374.838000638,,,0.435101052702337,1067.35351062983,-318.7500003825,0,1359.9,,2000,,1900,,1800,1700,1600,,1450.5,,-23834.3103664143,,,-1049.53116054259,,,-392.69829138734,,1544.45947380416,,1444.48957306194,-46694.2549074998,,-42677.85288192,7.17288497311908,,,-4.89792190328998,,12.8490281546555,,13.4428026510874,244.51958079747,,392.795117723487,0.0456066945678372,0.0769874477055068,,-10000000.012,-24.8447916964804,,,,0.332354090071766,,0.015366695968381,-10000000.012,-113125.294314774,,-5156064.91841057,0.484393508777671,,,-536232.02548588,-16079.204726041,,-17254.9291873726,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,41155169.9198403,,,,,,,,,,,,-447206.250536647,,4338898.40869456,3874437.22897054,-103740.050573591,,,,,,,0,None,1,,4338898.40869456,-2964.8708664185,,0.0173827104433488,,,,,,0,-9.04688564280673,,-4673.04597373318,,4875130.43418044,4338898.40869456,,1600,,,,76269.4610050973,0.4,0,,9385.24374118265,,4.56749369330646,,,-10000000.012,,,,,,,,,,,,,,,-106.761250480078,,,-88.2360562598333,,-60.8292270805687,,-127.457533414476,14254.1198757412,,12246.9420881225,,-0.242240084335208,,,0.187032213434577,,1.21036217361689,,2.56725707836449,37.8028548713773,,31.6908339876682,-13864.3822780573,,,-25626.735071759,,-36897.2997196185,,-47570.0051584318,-57553.542112956,,-75586.1253836987,962420.026892355,,,481238.772766861,,308605.605306788,,484815.419954296,-30291247.7125821,,-20076859.442335,,,,17258.6452524538,26117.9876698144,-142.467874551192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2133.01732358709,-2131.47724627238,-87825.3881944837,665.881492396528,-1427.31201357506,,26117.7778966287,73.2161002401263,-257098.089724521,-48131027.3299968,,,,,,,,,26117.6489900704,-64603.3696414601,-49252493.3221221,,,,-32970.198799084,-4243002.01671024,,64782.1466511413,,,,,,,,,,,,,,,
