ReferenceEntityLongName,ProductDescription,TradeTag_ECD Id,Quantifi Trade Id,Today_CDS Spread Quote 1Y,Yesterday_CDS Spread Quote 1Y,Today_CDS Spread Quote 2Y,Yesterday_CDS Spread Quote 2Y,Today_CDS Spread Quote 3Y,Yesterday_CDS Spread Quote 3Y,Today_CDS Spread Quote 4Y,Yesterday_CDS Spread Quote 4Y,Today_CDS Spread Quote 5Y,Yesterday_CDS Spread Quote 5Y,Today_CDS Spread Quote 7Y,Yesterday_CDS Spread Quote 7Y,Today_CDS Spread Quote 10Y,Yesterday_CDS Spread Quote 10Y,Today_RecoveryRate,Yesterday_RecoveryRate,Today_JTD,Yesterday_JTD,Today_APCorrelation,Yesterday_APCorrelation,Today_DPCorrelation,Yesterday_DPCorrelation,Today_BaseCorrelationLevelDelta,Yesterday_BaseCorrelationLevelDelta,Today_BaseCorrelationSkewDelta,Yesterday_BaseCorrelationSkewDelta,Today_Theta,Yesterday_Theta,Today_SpreadDelta_1 Years,Yesterday_SpreadDelta_1 Years,Today_SpreadDelta_2 Years,Yesterday_SpreadDelta_2 Years,Today_SpreadDelta_3 Years,Yesterday_SpreadDelta_3 Years,Today_SpreadDelta_4 Years,Yesterday_SpreadDelta_4 Years,Today_SpreadDelta_5 Years,Yesterday_SpreadDelta_5 Years,Today_SpreadDelta_7 Years,Yesterday_SpreadDelta_7 Years,Today_SpreadDelta_10 Years,Yesterday_SpreadDelta_10 Years,Today_SpreadGamma_1 Years,Yesterday_SpreadGamma_1 Years,Today_SpreadGamma_2 Years,Yesterday_SpreadGamma_2 Years,Today_SpreadGamma_3 Years,Yesterday_SpreadGamma_3 Years,Today_SpreadGamma_4 Years,Yesterday_SpreadGamma_4 Years,Today_SpreadGamma_5 Years,Yesterday_SpreadGamma_5 Years,Today_SpreadGamma_7 Years,Yesterday_SpreadGamma_7 Years,Today_SpreadGamma_10 Years,Yesterday_SpreadGamma_10 Years,Today_SpreadHdgeDelta_1 Years,Yesterday_SpreadHdgeDelta_1 Years,Today_SpreadHdgeDelta_2 Years,Yesterday_SpreadHdgeDelta_2 Years,Today_SpreadHdgeDelta_3 Years,Yesterday_SpreadHdgeDelta_3 Years,Today_SpreadHdgeDelta_4 Years,Yesterday_SpreadHdgeDelta_4 Years,Today_SpreadHdgeDelta_5 Years,Yesterday_SpreadHdgeDelta_5 Years,Today_SpreadHdgeDelta_7 Years,Yesterday_SpreadHdgeDelta_7 Years,Today_SpreadHdgeDelta_10 Years,Yesterday_SpreadHdgeDelta_10 Years,Today_SpreadHdgeNotnl_1 Years,Yesterday_SpreadHdgeNotnl_1 Years,Today_SpreadHdgeNotnl_2 Years,Yesterday_SpreadHdgeNotnl_2 Years,Today_SpreadHdgeNotnl_3 Years,Yesterday_SpreadHdgeNotnl_3 Years,Today_SpreadHdgeNotnl_4 Years,Yesterday_SpreadHdgeNotnl_4 Years,Today_SpreadHdgeNotnl_5 Years,Yesterday_SpreadHdgeNotnl_5 Years,Today_SpreadHdgeNotnl_7 Years,Yesterday_SpreadHdgeNotnl_7 Years,Today_SpreadHdgeNotnl_10 Years,Yesterday_SpreadHdgeNotnl_10 Years
,GNT LSS 1 - GS,3816,CDO0000658,,,,,,,,,,,,,,,,,,,0.649169699788771,0.64177793305848,0.934642480026084,0.931737769218913,-4057736.17364579,-4076793.45384975,1753.67283979003,3036.60755312851,82980.044607684,84051.8377313018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 BNP,2743,CDO0000659,,,,,,,,,,,,,,,,,,,0.582694451698115,0.575417304663146,0.885935340333057,0.875240243887346,-586096.960549593,-623205.090584902,304975.5383957,287153.333676422,37073.7650556322,38280.1116935257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus 2 Mav1,8271,CDO0000660,,,,,,,,,,,,,,,,,,,0.58145332515973,0.574115096315922,0.884021918273674,0.873225228657344,365020.134787293,387740.871442911,-185432.623238825,-174628.500840746,-22910.3083146047,-23647.2255189465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Dresdner,2602,CDO0000661,,,,,,,,,,,,,,,,,,,0.582694451698115,0.575417304663146,0.885935340333057,0.875240243887346,-104998.836104616,-111647.005817204,54637.0839799164,51443.9601885716,6651.22942731925,6867.93569215434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nereus Mav1,8269,CDO0000662,,,,,,,,,,,,,,,,,,,0.58145332515973,0.574115096315922,0.884021918273674,0.873225228657344,333104.56281176,353839.369575899,-169221.275795442,-159361.105862812,-20926.3468968635,-21600.0274506938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4272,4272,CDO0000671,,,,,,,,,,,,,,,,,,,0.31770547269561,0.318117730237254,0.31770547269561,0.318117730237254,-11140.4426225166,-11068.2575150615,-11140.4426225166,-11068.2575150615,-1031.74520647261,-1032.5973007881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4273,4273,CDO0000672,,,,,,,,,,,,,,,,,,,0.31770547269561,0.318117730237254,0.31770547269561,0.318117730237254,-14853.9235100193,-14757.6766999927,-14853.9235100193,-14757.6766999927,-1375.66027653136,-1376.79640228633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD4280,4280,CDO0000673,,,,,,,,,,,,,,,,,,,0.31770547269561,0.318117730237254,0.31770547269561,0.318117730237254,-5998.69982136642,-5959.83091769092,-5998.69982136642,-5959.83091769092,-555.555106334257,-556.013926346262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CDX7 0-3 10y Zero ECD8268,8268,CDO0000674,,,,,,,,,,,,,,,,,,,0.31770547269561,0.318117730237254,0.31770547269561,0.318117730237254,31993.0659539023,31785.7651327452,31993.0659539023,31785.7651327452,2962.96058933821,2965.40762942069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dow Jones CDX.NA.IG.5-V5 (for CIBC) 5Y,*,*,,,,,,,,,,,,,,,,,,,,,0.0221124322380199,0.0221505572854478,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc.,Athilon 4,2591,CDO0000646,1968.2,2018.9,2415.4,2459.6,2930.2,2983.5,3408.6,3443.7,3902.6,3909.1,4057.3,4062.5,4286.1,4336.8,,,452252.557570845,469245.918342203,,,,,,,,,,,-24.1523185521364,-25.121959194541,526.468979611993,531.284031674266,810.018900126219,818.758265182376,,,,,,,,,-0.00475767254829407,-0.00503286719322205,-0.581056326627731,-0.571701377630234,-1.31723576784134,-1.29884275794029,,,,,,,,,-114.023954449257,-114.214548179365,-209.481174915239,-209.478063198638,-298.982887056325,-298.635803438143,,,,,,,,,211817.934826009,219954.109130554,-2513204.25248242,-2536227.53409971,-2709248.37237798,-2741661.43428267,,,,,,,,
"Ambac Financial Group, Inc.",Athilon 4,2591,CDO0000646,122357.3,121997.2,100921.6,99430.5,90143.3,89940.5,83036.2,83140.2,77438.4,77503.4,69702.1,68322.8,62966.8,62779.6,,,-622.493747740984,-4049.71342611313,,,,,,,,,,,-0.38314588367939,-0.399812132120132,0.021466001868248,0.0074465423822403,0.785360753536224,0.864488422870636,,,,,,,,,0.000183671712875366,0.000173568725585938,0.000300139188766479,0.000354140996932983,0.000855863094329834,0.000890970230102539,,,,,,,,,-53.5140624773993,-53.6612291176407,-67.5129719058118,-68.0015308938832,-78.0863467713451,-78.6135098939386,,,,,,,,,7159.72336880992,7450.67041315119,-317.953739293176,-109.505510895934,-10057.5937536935,-10996.6903148958,,,,,,,,
Adecco S.A.,Athilon 4,2591,CDO0000646,1029.6,1098.5,1236.3,1315.6,1475.5,1541.8,1580.8,1669.2,1716,1799.2,1783.6,1857.7,1836.9,1916.2,,,620883.19907707,636041.923535287,,,,,,,,,,,-28.5464147627354,-29.629551038146,724.50102108717,728.506951212883,1084.33269375563,1090.33722871542,,,,,,,,,-0.00297600030899048,-0.00450941920280457,-0.455399334430695,-0.514201283454895,-0.933510005474091,-1.06247717142105,,,,,,,,,-113.922038266133,-114.112487772246,-209.612577172755,-209.598388676591,-301.030934951135,-300.721206203546,,,,,,,,,250578.511385551,259652.134631249,-3456381.43883925,-3475727.82316072,-3602064.00027174,-3625741.07253817,,,,,,,,
SOCIETE AIR FRANCE,Athilon 4,2591,CDO0000646,3334.5,3503.5,4236.7,4331.6,4725.5,4919.2,4982.9,5183.1,5210.4,5437.9,5363.8,5517.2,5487.3,5657.6,,,299852.542752296,307560.012714595,,,,,,,,,,,-29.8477041870356,-30.6271052956581,326.670597195625,324.318259015679,526.513278856874,525.859978348017,,,,,,,,,-0.00328925251960754,-0.00325000286102295,-0.342133760452271,-0.326532512903214,-0.864626318216324,-0.835025668144226,,,,,,,,,-112.008309331364,-112.109756000685,-202.206302066367,-202.022975896876,-284.136424260321,-283.440373739679,,,,,,,,,266477.588718303,273188.582227144,-1615531.23645181,-1605353.33951931,-1853029.8613686,-1855275.49025526,,,,,,,,
AGRIUM INC.,Athilon 4,2591,CDO0000646,539.5,574.84715618759,695.5,702.050914380392,834.6,822.9,1011.51499155953,1009.96843758197,1198.6,1202.5,1344.03372638109,1421.15477255951,1491.1,1695.98617338518,,,710108.638146639,738037.549618155,,,,,,,,,,,-11.7549660354853,-12.2497262954712,747.333438768983,764.398388266563,1092.52623622119,1116.87123373151,,,,,,,,,0.0124737322330475,0.00770044326782227,0.781056314706802,0.712449669837952,1.75384160876274,1.61550134420395,,,,,,,,,-115.2356344929,-115.443557657225,-214.058774134927,-214.134701315912,-309.798811943748,-309.693199940748,,,,,,,,,102008.08185084,106110.090022027,-3491253.4736741,-3569708.14897885,-3526566.90116543,-3606379.58452169,,,,,,,,
ALLTEL Corporation,Athilon 4,2591,CDO0000646,110.252871123661,111.484340208492,132.6,136.5,163.8,167.7,232.7,253.5,301.6,300.3,367.9,379.6,423.8,432.9,,,386000.647305071,400793.937837571,,,,,,,,,,,-1.28737995028496,-1.41788065433502,116.538285940886,143.148421615362,168.124716043472,206.320642903447,,,,,,,,,0.144568562507629,0.139248192310333,6.80835938453674,6.51008534431458,13.9607949256897,13.3579953610897,,,,,,,,,-115.664164635735,-115.828011242065,-215.515522175177,-215.650676486338,-313.342093555719,-313.270006161252,,,,,,,,,11130.3267899729,12241.2587346583,-540741.960322282,-663797.693323864,-536553.241652406,-658603.245908087,,,,,,,,
Atlas Copco Aktiebolag,Athilon 4,2591,CDO0000646,514.8,578.5,603.2,646.1,705.9,722.8,777.4,812.5,851.5,889.2,893.1,930.8,925.6,959.4,,,726752.453952551,750414.871524513,,,,,,,,,,,-20.5720084011555,-21.6113136261702,727.536374762654,753.208683907986,1068.66121411324,1104.81087327003,,,,,,,,,0.0179182887077332,0.0101817548274994,1.40506276488304,1.12400674819946,3.11063146591187,2.51537317037582,,,,,,,,,-114.355551984414,-114.551915193976,-211.264267547775,-211.308665633195,-304.96874176591,-304.856689419473,,,,,,,,,179895.143210531,188659.557455453,-3443726.58569974,-3564495.00852682,-3504166.38743102,-3624033.55942061,,,,,,,,
AT&T Inc.,Athilon 4,2591,CDO0000646,338.52,459.16,681.72,659.23,828.62,820.56,988.78,957.84,1116.7,1116.05,1272.83,1283.88,1457.17,1475.24,,,711277.755100727,740775.29200083,,,,,,,,,,,-12.000968798995,-12.0609727650881,747.371018216014,762.484703764319,1092.28860400617,1114.94219644368,,,,,,,,,0.04096719622612,0.0178446471691132,0.822112053632736,0.797599285840988,1.83038929104805,1.78694918751717,,,,,,,,,-115.407490008285,-115.54279475458,-214.396064769145,-214.37756943327,-310.160992471319,-309.994429054687,,,,,,,,,103987.781019529,104385.330047679,-3485936.26949617,-3556737.32928323,-3521682.70839918,-3596652.36515262,,,,,,,,
"Avis Budget Group, Inc.",Athilon 4,2591,CDO0000646,3550.3,3542.5,4782.7,4830.8,6134.7,6210.1,7371,7404.8,8169.2,8227.7,8440.9,8247.2,8508.5,8344.7,,,236268.205024362,248378.262568325,,,,,,,,,,,-23.0541281849146,-24.0738372951746,244.511349201202,250.138721689582,411.694297596812,422.350230515003,,,,,,,,,-0.00303813815116882,-0.00318381190299988,-0.238565862178802,-0.235847800970078,-0.661039680242538,-0.657087206840515,,,,,,,,,-112.702345186007,-112.937089020885,-203.95220776425,-204.027633235809,-284.815282769223,-284.517116980354,,,,,,,,,204557.661571864,213161.482236564,-1198865.91021283,-1226004.13347186,-1445478.25381406,-1484445.76901911,,,,,,,,
SAFEWAY LIMITED,Athilon 4,2591,CDO0000646,299,308.1,426.4,443.3,539.5,552.5,653.9,666.9,759.2,769.6,825.5,825.5,898.3,908.7,,,750217.576455653,776591.400541335,,,,,,,,,,,-17.4030412882566,-18.3093624413013,665.25343246758,697.583657547832,974.324498787522,1020.52386151254,,,,,,,,,0.0623989999294281,0.0545976161956787,2.9571621119976,2.60148468613625,6.36453172564507,5.60831889510155,,,,,,,,,-114.537945847416,-114.781328659308,-211.840543598973,-212.006234804197,-306.09382730976,-306.141959760133,,,,,,,,,151941.272907412,159515.16379155,-3140349.91208739,-3290392.18206059,-3183090.97361028,-3333498.81967221,,,,,,,,
"AutoZone, Inc.",Athilon 4,2591,CDO0000646,273,297.7,395.2,486.2,434.2,595.4,639.6,682.5,787.8,828.1,869.7,903.5,986.7,1023.1,,,759839.646161675,770696.945369095,,,,,,,,,,,-6.65483570098877,-9.36700265109539,618.229778110981,715.247377082706,894.362470030785,1039.96914891899,,,,,,,,,0.0708961486816406,0.053737074136734,4.0429904460907,2.16180154681206,8.51181465387344,4.62580314278603,,,,,,,,,-115.463590722889,-115.681490220562,-214.898565553123,-214.874791731954,-311.83454443633,-311.168024247215,,,,,,,,,57635.7937538966,80972.354637168,-2876844.60117141,-3328670.48441375,-2868067.33246129,-3342146.58281455,,,,,,,,
Bank of America Corporation,Athilon 4,2591,CDO0000646,1053,1146.6,1267.5,1339,1383.2,1454.7,1586,1649.7,1722.5,1810.9,1708.2,1818.7,1738.1,1816.1,,,627258.698359877,642487.640564322,,,,,,,,,,,-17.8131535947323,-19.1062906086445,730.80418767035,734.62420232594,1079.74791011214,1087.24870862067,,,,,,,,,-0.00407552719116211,-0.00550472736358643,-0.426165550947189,-0.492060333490372,-0.836525321006775,-0.982616096735001,,,,,,,,,-114.79812581118,-114.954804564455,-212.461951618373,-212.355783704033,-306.380007953148,-305.849172288074,,,,,,,,,155169.376406296,166206.977438091,-3439694.41165178,-3459402.84513188,-3524211.37830004,-3554852.54541283,,,,,,,,
BRITISH AMERICAN TOBACCO p.l.c.,Athilon 4,2591,CDO0000646,378.3,390,461.5,483.6,573.3,596.7,683.8,700.7,774.8,787.8,830.7,837.2,902.2,907.4,,,745730.878834993,770734.738793164,,,,,,,,,,,-17.9428365975618,-19.0328220576048,681.663277804852,714.974001199007,998.948210269213,1046.99064007401,,,,,,,,,0.0398882329463959,0.0335631668567657,2.56215912103653,2.16484612226486,5.5452715754509,4.70082575082779,,,,,,,,,-114.470875588673,-114.711776846274,-211.669326195735,-211.823489341907,-305.813331252048,-305.822847544545,,,,,,,,,156745.86662581,165918.640447099,-3220415.96699989,-3375329.16401428,-3266529.31113029,-3423520.01650731,,,,,,,,
The Black & Decker Corporation,Athilon 4,2591,CDO0000646,115.7,123.5,145.6,148.2,204.1,201.5,282.1,287.3,383.5,392.6,439.4,447.2,569.4,601.9,,,782816.593280613,813145.617517352,,,,,,,,,,,-3.28318850696087,-3.32764327526093,305.213947877288,346.3523157686,441.25033120811,500.073042392731,,,,,,,,,0.268015414476395,0.245747566223145,11.7624182403088,11.4403053820133,24.1532157361507,23.5057265162468,,,,,,,,,-115.585028750698,-115.81757665116,-215.488541283046,-215.614982253954,-313.23085452073,-313.160473918969,,,,,,,,,28404.9633628788,28731.7639643222,-1416381.33545294,-1606346.2387816,-1408706.4694928,-1596858.74827909,,,,,,,,
Belo Corp.,Athilon 4,2591,CDO0000646,1127.1,1375.4,2103.4,2160.6,2908.1,2984.8,3542.5,3577.6,4188.6,4178.2,4325.1,4267.9,4477.2,4525.3,,,465536.5306364,480818.964215964,,,,,,,,,,,-23.2743217945099,-24.3411083519459,544.551536977291,545.993178501725,841.73682975769,846.345190510154,,,,,,,,,-0.00507748126983643,-0.0061078667640686,-0.598038256168365,-0.585195511579514,-1.36753886938095,-1.3441096842289,,,,,,,,,-114.735178436879,-114.760008062113,-211.200533471285,-210.875334477673,-301.080182277174,-300.358969711664,,,,,,,,,202852.534955652,212104.449650888,-2578362.50707828,-2589175.16291852,-2795723.13060043,-2817778.97734375,,,,,,,,
BellSouth Corporation,Athilon 4,2591,CDO0000646,159.9,222.968680416984,271.7,273,349.7,345.8,447.2,440.7,516.1,516.1,586.3,634.4,741,742.3,,,771186.290266693,800731.704974324,,,,,,,,,,,-5.63664352893829,-5.31755934655666,524.954282522202,555.742641344666,759.685813337564,803.733984574676,,,,,,,,,0.166221261024475,0.101439446210861,6.21105360984802,5.9513238966465,12.9146926999092,12.4050253927708,,,,,,,,,-115.559875427691,-115.745761732298,-215.241001901835,-215.280677827387,-312.521015989813,-312.369742347686,,,,,,,,,48776.822474729,45941.7197396422,-2438913.95172755,-2581479.42933486,-2430831.1264492,-2573021.24890212,,,,,,,,
BROOKFIELD ASSET MANAGEMENT INC.,Athilon 4,2591,CDO0000646,2845.54201455982,3197.91583796522,2860,3244.49000704378,3285.1,3289,3669.9,3707.19466555788,4087.2,4158.7,4248.4,4247.1,4274.4,4396.6,,,414173.110446721,421364.772302866,,,,,,,,,,,-25.0371813327074,-26.4636180698872,474.809449449182,470.067421838641,735.420074224472,722.062029540539,,,,,,,,,-0.00330612063407898,-0.00292509794235229,-0.525233179330826,-0.506592780351639,-1.21049058437347,-1.14831882715225,,,,,,,,,-113.288472963457,-113.224294228997,-207.549732105021,-206.636831618729,-295.887602597891,-294.338908846657,,,,,,,,,221003.785096332,233727.38377476,-2287690.01353818,-2274848.18730659,-2485471.06322634,-2453165.40843982,,,,,,,,
BRITISH TELECOMMUNICATIONS public limited company,Athilon 4,2591,CDO0000646,921.7,945.1,1267.5,1301.3,1456,1492.4,1599,1613.3,1706.9,1734.2,1761.5,1786.2,1830.4,1853.8,,,620514.899113238,640884.688222945,,,,,,,,,,,-28.583076313138,-29.3991728872061,725.34457321465,733.934109419584,1083.5668887347,1096.09445463121,,,,,,,,,-0.0020051896572113,-0.00350186228752136,-0.458920925855637,-0.496752917766571,-0.936966627836227,-1.01754310727119,,,,,,,,,-114.012715311491,-114.241879700234,-209.735603144854,-209.853039180365,-301.146108212376,-301.080646434419,,,,,,,,,250700.776970771,257341.466757623,-3458375.98547201,-3497371.83834054,-3598143.4233596,-3640534.41365903,,,,,,,,
BRITISH SKY BROADCASTING GROUP PLC,Athilon 4,2591,CDO0000646,720.2,755.3,789.1,846.3,904.8,956.8,1011.4,1047.8,1103.7,1149.2,1162.2,1205.1,1232.4,1263.6,,,698370.197811723,717088.984080315,,,,,,,,,,,-23.5678051561117,-24.8588480949402,753.583670824766,771.953002467752,1111.84666997194,1138.72430112958,,,,,,,,,0.00433513522148132,0.00125563144683838,0.466013193130493,0.231445580720901,1.1070391535759,0.603362560272217,,,,,,,,,-114.182315411667,-114.402251628234,-210.693825072735,-210.762412094144,-303.777367351086,-303.601849258286,,,,,,,,,206405.038040625,217293.346425754,-3576676.58539407,-3662669.23403275,-3660070.79351288,-3750715.95878463,,,,,,,,
BorgWarner Inc.,Athilon 4,2591,CDO0000646,714.378966693603,458.9,851.5,822.9,965.9,971.1,1244.1,1259.7,1457.3,1478.1,1608.1,1644.5,1769.3,1816.1,,,689102.866746247,716920.862293214,,,,,,,,,,,-13.5207172632217,-14.1169404685497,756.330172076821,772.913339555264,1108.04134880006,1132.86464731395,,,,,,,,,0.0024116039276123,0.0160638689994812,0.265747100114822,0.229075849056244,0.666977971792221,0.584771305322647,,,,,,,,,-115.086380882712,-115.543017914749,-213.566797093151,-214.150873461981,-308.843881110103,-309.25113422394,,,,,,,,,117483.20834766,122179.08726398,-3541422.08606956,-3609200.03295005,-3587706.98262611,-3663251.39002919,,,,,,,,
