Ccy Code, Business Date, Bid, Mid, Ask
ADP,29/10/2009,137.384200000,137.384200000,137.384200000
AED,29/10/2009,3.672800000,3.673000000,3.673200000
AFA,29/10/2009,42.785000000,42.785000000,42.785000000
ALL,29/10/2009,106.400000000,106.650000000,106.900000000
ANG,29/10/2009,1.790000000,1.790000000,1.790000000
AON,29/10/2009,80.835700000,80.956950000,81.078200000
ARS,29/10/2009,2.850000000,2.851250000,2.852500000
ATS,29/10/2009,11.361820000,11.361820000,11.361820000
AUD,29/10/2009,1.1129474744439436180809446698,1.112798856042775988026284309,1.1126502773280816240243447881
AWG,29/10/2009,1.790000000,1.790000000,1.790000000
BBD,29/10/2009,2.000000000,2.000000000,2.000000000
BDT,29/10/2009,58.920000000,58.945000000,58.970000000
BEF,29/10/2009,33.308480000,33.308480000,33.308480000
BGL,29/10/2009,1.601300000,1.601700000,1.602100000
BHD,29/10/2009,0.376440000,0.377065000,0.377690000
BIF,29/10/2009,1020.000000000,1060.000000000,1100.000000000
BMD,29/10/2009,1.000000000,1.000000000,1.000000000
BND,29/10/2009,1.676300000,1.676800000,1.677300000
BOB,29/10/2009,7.892000000,7.901000000,7.910000000
BRL,29/10/2009,1.778850000,1.779350000,1.779850000
BSD,29/10/2009,1.000000000,1.000000000,1.000000000
BTN,29/10/2009,43.730000000,43.735000000,43.740000000
BWP,29/10/2009,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,29/10/2009,1.980000000,1.980000000,1.980000000
CAD,29/10/2009,1.080500000,1.080699000,1.080899000
CHF,29/10/2009,1.026159000,1.026322000,1.026484000
CLP,29/10/2009,530.700000000,530.874900000,531.049800000
CNY,29/10/2009,6.828000000,6.828100000,6.828199000
COP,29/10/2009,2665.100000000,2666.100000000,2667.100000000
CRC,29/10/2009,428.260000000,428.460000000,428.660000000
CUP,29/10/2009,1.000000000,1.000000000,1.000000000
CVE,29/10/2009,108.950000000,108.950000000,108.950000000
CZK,29/10/2009,18.056990000,18.075990000,18.094990000
DEM,29/10/2009,1.470328000,1.470383000,1.470438000
DJF,29/10/2009,175.000000000,175.000000000,175.000000000
DKK,29/10/2009,5.056050000,5.056887000,5.057724000
DOP,29/10/2009,43.100000000,43.100000000,43.100000000
DZD,29/10/2009,68.920200000,68.920200000,68.920200000
ECS,29/10/2009,25000.000000000,25000.000000000,25000.000000000
EEK,29/10/2009,12.872300000,12.875150000,12.878000000
EGP,29/10/2009,6.180000000,6.189950000,6.199900000
ESP,29/10/2009,137.384200000,137.384200000,137.384200000
ETB,29/10/2009,8.350000000,8.550000000,8.750000000
EUR,29/10/2009,0.6794770744435082760307667219,0.6794355249658583648704656172,0.6793939805693321557171003465
FIM,29/10/2009,4.909364000,4.909364000,4.909364000
FJD,29/10/2009,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,29/10/2009,1.829800000,1.829900000,1.830000000
FRF,29/10/2009,4.456835000,4.456835000,4.456835000
GBP,29/10/2009,0.610612817129399236367610898,0.610519619353227725649577612,0.6104260774020266145769747284
GHC,29/10/2009,8890.000000000,8975.000000000,9060.000000000
GIP,29/10/2009,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,29/10/2009,28.000000000,29.000000000,30.000000000
GNF,29/10/2009,2005.000000000,2012.500000000,2020.000000000
GRD,29/10/2009,281.355800000,281.355800000,281.355800000
GTQ,29/10/2009,8.080000000,8.100000000,8.120000000
GWP,29/10/2009,761.550000000,761.550000000,761.550000000
