Ccy Code, Business Date, Bid, Mid, Ask
ADP,18/10/2010,137.384200000,137.384200000,137.384200000
AED,18/10/2010,3.672800000,3.673000000,3.673200000
AFA,18/10/2010,42.785000000,42.785000000,42.785000000
ALL,18/10/2010,106.400000000,106.650000000,106.900000000
ANG,18/10/2010,1.790000000,1.790000000,1.790000000
AON,18/10/2010,80.835700000,80.956950000,81.078200000
ARS,18/10/2010,2.850000000,2.851250000,2.852500000
ATS,18/10/2010,11.361820000,11.361820000,11.361820000
AUD,18/10/2010,1.0122482032594392144953942707,1.012145748987854251012145749,1.01204331545390142698107479
AWG,18/10/2010,1.790000000,1.790000000,1.790000000
BBD,18/10/2010,2.000000000,2.000000000,2.000000000
BDT,18/10/2010,58.920000000,58.945000000,58.970000000
BEF,18/10/2010,33.308480000,33.308480000,33.308480000
BGL,18/10/2010,1.601300000,1.601700000,1.602100000
BHD,18/10/2010,0.376440000,0.377065000,0.377690000
BIF,18/10/2010,1020.000000000,1060.000000000,1100.000000000
BMD,18/10/2010,1.000000000,1.000000000,1.000000000
BND,18/10/2010,1.676300000,1.676800000,1.677300000
BOB,18/10/2010,7.892000000,7.901000000,7.910000000
BRL,18/10/2010,1.664600000,1.665100000,1.665600000
BSD,18/10/2010,1.000000000,1.000000000,1.000000000
BTN,18/10/2010,43.730000000,43.735000000,43.740000000
BWP,18/10/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,18/10/2010,1.980000000,1.980000000,1.980000000
CAD,18/10/2010,1.013600000,1.013750000,1.013900000
CHF,18/10/2010,0.958800000,0.958900000,0.959000000
CLP,18/10/2010,479.010000000,479.255000000,479.500000000
CNY,18/10/2010,6.640900000,6.641100000,6.641300000
COP,18/10/2010,2665.100000000,2666.100000000,2667.100000000
CRC,18/10/2010,428.260000000,428.460000000,428.660000000
CUP,18/10/2010,1.000000000,1.000000000,1.000000000
CVE,18/10/2010,108.950000000,108.950000000,108.950000000
CZK,18/10/2010,17.539000000,17.571500000,17.604000000
DEM,18/10/2010,1.470328000,1.470383000,1.470438000
DJF,18/10/2010,175.000000000,175.000000000,175.000000000
DKK,18/10/2010,5.342900000,5.343700000,5.344500000
DOP,18/10/2010,43.100000000,43.100000000,43.100000000
DZD,18/10/2010,68.920200000,68.920200000,68.920200000
ECS,18/10/2010,25000.000000000,25000.000000000,25000.000000000
EEK,18/10/2010,12.872300000,12.875150000,12.878000000
EGP,18/10/2010,6.180000000,6.189950000,6.199900000
ESP,18/10/2010,137.384200000,137.384200000,137.384200000
ETB,18/10/2010,8.350000000,8.550000000,8.750000000
EUR,18/10/2010,0.7166917508779473948254855587,0.7166660694449421292148923209,0.7166403898523720796904113516
FIM,18/10/2010,4.909364000,4.909364000,4.909364000
FJD,18/10/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,18/10/2010,1.829800000,1.829900000,1.830000000
FRF,18/10/2010,4.701500000,4.701650000,4.701800000
GBP,18/10/2010,0.6252735571812668042268492465,0.6251953735542356986558299469,0.6251172094767768956679377383
GHC,18/10/2010,8890.000000000,8975.000000000,9060.000000000
GIP,18/10/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,18/10/2010,28.000000000,29.000000000,30.000000000
GNF,18/10/2010,2005.000000000,2012.500000000,2020.000000000
GRD,18/10/2010,281.355800000,281.355800000,281.355800000
GTQ,18/10/2010,8.080000000,8.100000000,8.120000000
GWP,18/10/2010,761.550000000,761.550000000,761.550000000
GYD,18/10/2010,179.000000000,179.000000000,179.000000000
HKD,18/10/2010,7.757100000,7.757500000,7.757900000
HNL,18/10/2010,17.980000000,17.980000000,17.980000000
HRK,18/10/2010,6.218100000,6.221950000,6.225800000
HTG,18/10/2010,29.000000000,29.000000000,29.000000000
HUF,18/10/2010,195.680000000,196.680000000,197.680000000
IDR,18/10/2010,8913.000000000,8919.500000000,8926.000000000
IEP,18/10/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,18/10/2010,3.569800000,3.577400000,3.585000000
INR,18/10/2010,44.100000000,44.105000000,44.110000000
IQD,18/10/2010,1424.500000000,1424.500000000,1424.500000000
IRR,18/10/2010,8481.000000000,8482.000000000,8483.000000000
ISK,18/10/2010,110.910000000,111.270000000,111.630000000
ITL,18/10/2010,1598.770000000,1598.770000000,1598.770000000
JMD,18/10/2010,60.370000000,60.370000000,60.370000000
JOD,18/10/2010,0.708000000,0.709000000,0.710000000
JPY,18/10/2010,81.290000000,81.295000000,81.300000000
KES,18/10/2010,77.450000000,77.450000000,77.450000000
KHR,18/10/2010,3850.000000000,3850.000000000,3850.000000000
KMF,18/10/2010,404.778500000,404.828400000,404.878400000
KPW,18/10/2010,2.200000000,2.200000000,2.200000000
KRW,18/10/2010,1114.600000000,1114.825000000,1115.050000000
KWD,18/10/2010,0.280500000,0.281500000,0.282500000
