Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,19-May-10,CLOSE,mm,mm_0_1,20-May-10,0.0074753000000000,0
1W,GBP            ,19-May-10,CLOSE,mm,mm_0_20100526,26-May-10,0.0074755000000000,1
STUB,GBP            ,19-May-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0074762000000000,2
FUT1,GBP            ,19-May-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0094070000000000,3
FUT2,GBP            ,19-May-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0108723000000000,4
FUT3,GBP            ,19-May-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0123451000000000,5
FUT4,GBP            ,19-May-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0133489000000000,6
FUT5,GBP            ,19-May-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0148928000000000,7
FUT6,GBP            ,19-May-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0169545000000000,8
FUT7,GBP            ,19-May-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0196673000000000,9
FUT8,GBP            ,19-May-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0217784000000000,10
FUT9,GBP            ,19-May-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0242295000000000,11
FUT10,GBP            ,19-May-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0263653000000000,12
FUT11,GBP            ,19-May-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0286767000000000,13
FUT12,GBP            ,19-May-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0304998000000000,14
4Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1004,19-May-14,0.0222000000000000,15
5Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1005,19-May-15,0.0255000000000000,16
6Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1006,19-May-16,0.0283750000000000,17
7Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1007,19-May-17,0.0308000000000000,18
8Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1008,21-May-18,0.0327904000000000,19
9Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1009,20-May-19,0.0343961000000000,20
10Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1010,19-May-20,0.0357000000000000,21
12Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1012,19-May-22,0.0376250000000000,22
15Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1015,19-May-25,0.0394000000000000,23
20Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1020,20-May-30,0.0400247000000000,24
25Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1025,21-May-35,0.0399001000000000,25
30Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1030,21-May-40,0.0395503000000000,26
40Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1040,19-May-50,0.0391750000000000,27
50Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1050,19-May-60,0.0390750000000000,28
60Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1060,19-May-70,0.0391000000000000,29
70Y,GBP            ,19-May-10,CLOSE,swap,swap_0_1070,20-May-80,0.0391677000000000,30
1D,EUR_EUR        ,19-May-10,CLOSE,mm,mm_0_1,21-May-10,0.0066856000000000,0
1W,EUR_EUR        ,19-May-10,CLOSE,mm,mm_2_20100528,28-May-10,0.0066858000000000,1
STUB,EUR_EUR        ,19-May-10,CLOSE,mm,mm_2_20100616,16-Jun-10,0.0066864000000000,2
FUT1,EUR_EUR        ,19-May-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0098856000000000,3
FUT2,EUR_EUR        ,19-May-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0109424000000000,4
FUT3,EUR_EUR        ,19-May-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0115016000000000,5
FUT4,EUR_EUR        ,19-May-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0117488000000000,6
FUT5,EUR_EUR        ,19-May-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0123105000000000,7
FUT6,EUR_EUR        ,19-May-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0134287000000000,8
FUT7,EUR_EUR        ,19-May-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0151798000000000,9
FUT8,EUR_EUR        ,19-May-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0167088000000000,10
FUT9,EUR_EUR        ,19-May-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0184968000000000,11
FUT10,EUR_EUR        ,19-May-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0203708000000000,12
FUT11,EUR_EUR        ,19-May-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0225410000000000,13
FUT12,EUR_EUR        ,19-May-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0242519000000000,14
4Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1004,21-May-14,0.0184400000000000,15
5Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1005,21-May-15,0.0213000000000000,16
6Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1006,23-May-16,0.0237991000000000,17
7Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1007,22-May-17,0.0259152000000000,18
8Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1008,21-May-18,0.0277000000000000,19
9Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1009,21-May-19,0.0291600000000000,20
10Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1010,21-May-20,0.0304000000000000,21
11Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1011,21-May-21,0.0314900000000000,22
12Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1012,23-May-22,0.0324057000000000,23
15Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1015,21-May-25,0.0341800000000000,24
20Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1020,21-May-30,0.0350200000000000,25
25Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1025,21-May-35,0.0345500000000000,26
30Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1030,21-May-40,0.0335600000000000,27
40Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1040,23-May-50,0.0321206000000000,28
50Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1050,21-May-60,0.0314600000000000,29
60Y,EUR_EUR        ,19-May-10,CLOSE,swap,swap_2_1060,21-May-70,0.0308400000000000,30
