Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1W,CAD_EOD        ,04-Dec-09,CLOSE,mm,mm_0_20091214,14-Dec-09,0.0043000000000000,0
FUT1,CAD_EOD        ,04-Dec-09,CLOSE,fut,fut_1_103,15-Mar-10,0.0043000000000000,1
FUT2,CAD_EOD        ,04-Dec-09,CLOSE,fut,fut_2_103,15-Jun-10,0.0047000000000000,2
FUT3,CAD_EOD        ,04-Dec-09,CLOSE,fut,fut_3_103,14-Sep-10,0.0062000000000000,3
FUT4,CAD_EOD        ,04-Dec-09,CLOSE,fut,fut_4_103,13-Dec-10,0.0099000000000000,4
FUT5,CAD_EOD        ,04-Dec-09,CLOSE,fut,fut_5_103,14-Mar-11,0.0140000000000000,5
FUT6,CAD_EOD        ,04-Dec-09,CLOSE,fut,fut_6_103,14-Jun-11,0.0173000000000000,6
FUT7,CAD_EOD        ,04-Dec-09,CLOSE,fut,fut_7_103,13-Sep-11,0.0204000000000000,7
2Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1002,05-Dec-11,0.0122200000000000,8
3Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1003,04-Dec-12,0.0177100000000000,9
4Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1004,04-Dec-13,0.0216600000000000,10
5Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1005,04-Dec-14,0.0248500000000000,11
6Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1006,04-Dec-15,0.0271900000000000,12
7Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1007,05-Dec-16,0.0292900000000000,13
8Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1008,04-Dec-17,0.0309900000000000,14
9Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1009,04-Dec-18,0.0326800000000000,15
10Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1010,04-Dec-19,0.0343800000000000,16
12Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1012,06-Dec-21,0.0373100000000000,17
15Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1015,04-Dec-24,0.0401600000000000,18
20Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1020,04-Dec-29,0.0418400000000000,19
25Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1025,04-Dec-34,0.0414300000000000,20
30Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1030,05-Dec-39,0.0410100000000000,21
35Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1035,05-Dec-44,0.0408100000000000,22
40Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1040,06-Dec-49,0.0408100000000000,23
50Y,CAD_EOD        ,04-Dec-09,CLOSE,swap,swap_0_1050,04-Dec-59,0.0405100000000000,24
1D,GBP            ,04-Dec-09,CLOSE,mm,mm_0_1,07-Dec-09,0.0074992000000000,0
1W,GBP            ,04-Dec-09,CLOSE,mm,mm_0_20091211,11-Dec-09,0.0074993000000000,1
1W,GBP            ,04-Dec-09,CLOSE,mm,mm_0_20091216,16-Dec-09,0.0074995000000000,2
FUT1,GBP            ,04-Dec-09,CLOSE,fut,fut_1_103,17-Mar-10,0.0076396000000000,3
FUT2,GBP            ,04-Dec-09,CLOSE,fut,fut_2_103,17-Jun-10,0.0094093000000000,4
FUT3,GBP            ,04-Dec-09,CLOSE,fut,fut_3_103,16-Sep-10,0.0121134000000000,5
FUT4,GBP            ,04-Dec-09,CLOSE,fut,fut_4_103,15-Dec-10,0.0160871000000000,6
FUT5,GBP            ,04-Dec-09,CLOSE,fut,fut_5_103,16-Mar-11,0.0204693000000000,7
FUT6,GBP            ,04-Dec-09,CLOSE,fut,fut_6_103,16-Jun-11,0.0244577000000000,8
FUT7,GBP            ,04-Dec-09,CLOSE,fut,fut_7_103,21-Sep-11,0.0281277000000000,9
FUT8,GBP            ,04-Dec-09,CLOSE,fut,fut_8_103,21-Dec-11,0.0312972000000000,10
FUT9,GBP            ,04-Dec-09,CLOSE,fut,fut_9_103,21-Mar-12,0.0340883000000000,11
FUT10,GBP            ,04-Dec-09,CLOSE,fut,fut_10_103,21-Jun-12,0.0362835000000000,12
FUT11,GBP            ,04-Dec-09,CLOSE,fut,fut_11_103,20-Sep-12,0.0380784000000000,13
FUT12,GBP            ,04-Dec-09,CLOSE,fut,fut_12_103,19-Dec-12,0.0393044000000000,14
4Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1004,04-Dec-13,0.0283250000000000,15
5Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1005,04-Dec-14,0.0311750000000000,16
6Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1006,04-Dec-15,0.0332250000000000,17
7Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1007,05-Dec-16,0.0348462000000000,18
8Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1008,04-Dec-17,0.0361500000000000,19
9Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1009,04-Dec-18,0.0372250000000000,20
10Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1010,04-Dec-19,0.0381500000000000,21
12Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1012,06-Dec-21,0.0396712000000000,22
15Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1015,04-Dec-24,0.0411000000000000,23
20Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1020,04-Dec-29,0.0413500000000000,24
25Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1025,04-Dec-34,0.0409500000000000,25
30Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1030,05-Dec-39,0.0405002000000000,26
40Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1040,06-Dec-49,0.0398003000000000,27
50Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1050,04-Dec-59,0.0397500000000000,28
60Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1060,04-Dec-69,0.0399750000000000,29
70Y,GBP            ,04-Dec-09,CLOSE,swap,swap_0_1070,04-Dec-79,0.0402391000000000,30
1D,EUR_EUR        ,04-Dec-09,CLOSE,mm,mm_0_1,08-Dec-09,0.0081993000000000,0
1W,EUR_EUR        ,04-Dec-09,CLOSE,mm,mm_2_20091215,15-Dec-09,0.0081994000000000,1
1W,EUR_EUR        ,04-Dec-09,CLOSE,mm,mm_2_20091216,16-Dec-09,0.0081995000000000,2
FUT1,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_1_103,17-Mar-10,0.0095072000000000,3
FUT2,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_2_103,17-Jun-10,0.0105309000000000,4
FUT3,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_3_103,16-Sep-10,0.0135194000000000,5
FUT4,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_4_103,15-Dec-10,0.0170486000000000,6
FUT5,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_5_103,16-Mar-11,0.0200283000000000,7
FUT6,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_6_103,16-Jun-11,0.0225205000000000,8
FUT7,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_7_103,21-Sep-11,0.0247644000000000,9
FUT8,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_8_103,21-Dec-11,0.0264857000000000,10
FUT9,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_9_103,21-Mar-12,0.0279011000000000,11
FUT10,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_10_103,21-Jun-12,0.0290910000000000,12
FUT11,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_11_103,20-Sep-12,0.0301548000000000,13
FUT12,EUR_EUR        ,04-Dec-09,CLOSE,fut,fut_12_103,19-Dec-12,0.0310609000000000,14
4Y,EUR_EUR        ,04-Dec-09,CLOSE,swap,swap_2_1004,09-Dec-13,0.0249644000000000,15
5Y,EUR_EUR        ,04-Dec-09,CLOSE,swap,swap_2_1005,08-Dec-14,0.0273200000000000,16
