Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,09-Mar-10,CLOSE,mm,mm_0_1,10-Mar-10,0.0073685000000000,0
1W,GBP            ,09-Mar-10,CLOSE,mm,mm_0_20100316,16-Mar-10,0.0073687000000000,1
1W,GBP            ,09-Mar-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0073688000000000,2
FUT1,GBP            ,09-Mar-10,CLOSE,fut,fut_1_103,17-Jun-10,0.0083583000000000,3
FUT2,GBP            ,09-Mar-10,CLOSE,fut,fut_2_103,16-Sep-10,0.0091710000000000,4
FUT3,GBP            ,09-Mar-10,CLOSE,fut,fut_3_103,15-Dec-10,0.0109140000000000,5
FUT4,GBP            ,09-Mar-10,CLOSE,fut,fut_4_103,16-Mar-11,0.0138288000000000,6
FUT5,GBP            ,09-Mar-10,CLOSE,fut,fut_5_103,16-Jun-11,0.0172310000000000,7
FUT6,GBP            ,09-Mar-10,CLOSE,fut,fut_6_103,21-Sep-11,0.0208206000000000,8
FUT7,GBP            ,09-Mar-10,CLOSE,fut,fut_7_103,21-Dec-11,0.0242536000000000,9
FUT8,GBP            ,09-Mar-10,CLOSE,fut,fut_8_103,21-Mar-12,0.0275236000000000,10
FUT9,GBP            ,09-Mar-10,CLOSE,fut,fut_9_103,21-Jun-12,0.0302251000000000,11
FUT10,GBP            ,09-Mar-10,CLOSE,fut,fut_10_103,20-Sep-12,0.0326518000000000,12
FUT11,GBP            ,09-Mar-10,CLOSE,fut,fut_11_103,19-Dec-12,0.0346993000000000,13
FUT12,GBP            ,09-Mar-10,CLOSE,fut,fut_12_103,19-Mar-13,0.0366742000000000,14
4Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1004,10-Mar-14,0.0261909000000000,15
5Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1005,09-Mar-15,0.0295250000000000,16
6Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1006,09-Mar-16,0.0322500000000000,17
7Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1007,09-Mar-17,0.0344750000000000,18
8Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1008,09-Mar-18,0.0362750000000000,19
9Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1009,11-Mar-19,0.0377179000000000,20
10Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1010,09-Mar-20,0.0389000000000000,21
12Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1012,09-Mar-22,0.0407000000000000,22
15Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1015,10-Mar-25,0.0423738000000000,23
20Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1020,11-Mar-30,0.0429495000000000,24
25Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1025,09-Mar-35,0.0425750000000000,25
30Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1030,09-Mar-40,0.0420000000000000,26
40Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1040,09-Mar-50,0.0412250000000000,27
50Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1050,09-Mar-60,0.0409500000000000,28
60Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1060,10-Mar-70,0.0409500000000000,29
70Y,GBP            ,09-Mar-10,CLOSE,swap,swap_0_1070,11-Mar-80,0.0410434000000000,30
1D,EUR_EUR        ,09-Mar-10,CLOSE,mm,mm_0_1,10-Mar-10,0.0094027000000000,0
1W,EUR_EUR        ,09-Mar-10,CLOSE,mm,mm_0_20100317,17-Mar-10,0.0094030000000000,1
FUT1,EUR_EUR        ,09-Mar-10,CLOSE,fut,fut_1_103,17-Jun-10,0.0090788000000000,2
