Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,GBP            ,03-Jun-10,CLOSE,mm,mm_0_1,04-Jun-10,0.0066557000000000,0
1W,GBP            ,03-Jun-10,CLOSE,mm,mm_0_20100610,10-Jun-10,0.0066559000000000,1
1W,GBP            ,03-Jun-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0066560000000000,2
FUT1,GBP            ,03-Jun-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0093575000000000,3
FUT2,GBP            ,03-Jun-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0112700000000000,4
FUT3,GBP            ,03-Jun-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0133098000000000,5
FUT4,GBP            ,03-Jun-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0143021000000000,6
FUT5,GBP            ,03-Jun-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0158316000000000,7
FUT6,GBP            ,03-Jun-10,CLOSE,fut,fut_6_103,21-Dec-11,0.0177293000000000,8
FUT7,GBP            ,03-Jun-10,CLOSE,fut,fut_7_103,21-Mar-12,0.0201767000000000,9
FUT8,GBP            ,03-Jun-10,CLOSE,fut,fut_8_103,21-Jun-12,0.0221490000000000,10
FUT9,GBP            ,03-Jun-10,CLOSE,fut,fut_9_103,20-Sep-12,0.0244625000000000,11
FUT10,GBP            ,03-Jun-10,CLOSE,fut,fut_10_103,19-Dec-12,0.0265939000000000,12
FUT11,GBP            ,03-Jun-10,CLOSE,fut,fut_11_103,20-Mar-13,0.0288145000000000,13
FUT12,GBP            ,03-Jun-10,CLOSE,fut,fut_12_103,20-Jun-13,0.0304617000000000,14
4Y,GBP            ,03-Jun-10,CLOSE,swap,swap_0_1004,03-Jun-14,0.0228000000000000,15
5Y,GBP            ,03-Jun-10,CLOSE,swap,swap_0_1005,03-Jun-15,0.0259000000000000,16
6Y,GBP            ,03-Jun-10,CLOSE,swap,swap_0_1006,03-Jun-16,0.0285000000000000,17
7Y,GBP            ,03-Jun-10,CLOSE,swap,swap_0_1007,05-Jun-17,0.0306897000000000,18
