Date,Deal Type,TradeId,Trade Name,Currency code,MTM,MTM Difference,Shifted MTM
3/3/2011 12:00:00 AM,CDO,CDO0000646,Athilon 4,USD,2457134.20466035,147451.520788499,2604585.72544885
3/3/2011 12:00:00 AM,CDO,CDO0000649,Athilon 6,USD,9094818.42810361,85647.4011728817,9180465.82927649
3/3/2011 12:00:00 AM,CDO,CDO0000651,Athilon 7,USD,17880835.9484329,154540.703540645,18035376.6519735
3/3/2011 12:00:00 AM,CDO,CDO0000653,CDX6 7-10 7y ECD3450,USD,2223753.11147906,88002.2798849582,2311755.39136402
3/3/2011 12:00:00 AM,CDO,CDO0000654,CDX6 7-10 7y ECD3449,USD,-440175.711326379,-4285.7178243465,-444461.429150726
3/3/2011 12:00:00 AM,CDO,CDO0000655,CDX6 7-10 7y ECD3453,USD,-2208073.61237015,-88045.4601264711,-2296119.07249662
3/3/2011 12:00:00 AM,CDO,CDO0000656,CDX6 7-10 7y ECD8112,USD,443269.682223938,4285.47417870387,447555.156402642
3/3/2011 12:00:00 AM,CDO,CDO0000657,GNT LSS 1 - CDX7 30-60,CAD,127526965.721877,-1421593.28273018,126105372.439147
3/3/2011 12:00:00 AM,CDO,CDO0000658,GNT LSS 1 - GS,CAD,-121545431.988111,1422387.92578368,-120123044.062327
3/3/2011 12:00:00 AM,CDO,CDO0000659,Nereus 2 BNP,USD,118266.353243419,-24037.5052836921,94228.847959727
3/3/2011 12:00:00 AM,CDO,CDO0000660,Nereus 2 Mav1,CAD,526000.8026618,24117.09490419,550117.89756599
3/3/2011 12:00:00 AM,CDO,CDO0000661,Nereus Dresdner,USD,271468.974261917,-4305.89652245776,267163.077739459
3/3/2011 12:00:00 AM,CDO,CDO0000662,Nereus Mav1,CAD,-52776.4633996516,22518.2748541785,-30258.1885454732
3/3/2011 12:00:00 AM,CDO,CDO0000671,CDX7 0-3 10y Zero ECD4272,USD,-54157.0240935187,3538.69100204511,-50618.3330914736
3/3/2011 12:00:00 AM,CDO,CDO0000672,CDX7 0-3 10y Zero ECD4273,USD,-72209.3654969069,4718.25467193408,-67491.1108249728
3/3/2011 12:00:00 AM,CDO,CDO0000673,CDX7 0-3 10y Zero ECD4280,USD,-29161.4742471982,1905.4489838056,-27256.0252633926
3/3/2011 12:00:00 AM,CDO,CDO0000674,CDX7 0-3 10y Zero ECD8268,USD,155527.863818183,-10162.3946565145,145365.469161668
