FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,A.USD.SeniorUnsecured.Excluded.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,A.USD.SeniorUnsecured.Modified.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Next,A.USD.SeniorUnsecured.Modified.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,FixRec,A.USD.SeniorUnsecured.Modified.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,AA.USD.SeniorUnsecured.Excluded.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,AA.USD.SeniorUnsecured.Modified.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABC.USD.SeniorUnsecured.Excluded.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABC.USD.SeniorUnsecured.Modified.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Next,ABC.USD.SeniorUnsecured.Modified.Recovery,0.39286
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,FixRec,ABC.USD.SeniorUnsecured.Modified.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABHLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery,0.38
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABHLTD.USD.SeniorUnsecured.Excluded.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABK.USD.SeniorUnsecured.Excluded.Recovery,0.24
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABK.USD.SeniorUnsecured.Modified.Recovery,0.24
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABK-AssurCorp.USD.SeniorUnsecured.Excluded.Recovery,0.2
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABK-AssurCorp.USD.SeniorUnsecured.Modified.Recovery,0.2
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Next,ABK-AssurCorp.USD.SeniorUnsecured.Modified.Recovery,0.394117647
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,FixRec,ABK-AssurCorp.USD.SeniorUnsecured.Modified.Recovery,0.4
11-Oct-2010,12-Oct-2010,Insert,True,Closing,Recovery Rate,Markit,ABX.USD.SeniorUnsecured.Excluded.Recovery,0.4
