Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,02-Nov-10,CLOSE,mm,mm_0_1,04-Nov-10,0.0109878000000000,0
1W,EUR_EUR        ,02-Nov-10,CLOSE,mm,mm_2_20101111,11-Nov-10,0.0109881000000000,1
1M,EUR_EUR        ,02-Nov-10,CLOSE,mm,mm_2_101,06-Dec-10,0.0109891000000000,2
STUB,EUR_EUR        ,02-Nov-10,CLOSE,mm,mm_2_20101215,15-Dec-10,0.0108677000000000,3
FUT1,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0127900000000000,4
FUT2,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0139904000000000,5
FUT3,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0149435000000000,6
FUT4,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0157770000000000,7
FUT5,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0168005000000000,8
FUT6,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0176422000000000,9
FUT7,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0185323000000000,10
FUT8,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0192703000000000,11
FUT9,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0201987000000000,12
FUT10,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0211230000000000,13
FUT11,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0221604000000000,14
FUT12,EUR_EUR        ,02-Nov-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0231505000000000,15
4Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1004,04-Nov-14,0.0196800000000000,16
5Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1005,04-Nov-15,0.0214300000000000,17
6Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1006,04-Nov-16,0.0229900000000000,18
7Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1007,06-Nov-17,0.0243700000000000,19
8Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1008,05-Nov-18,0.0255400000000000,20
9Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1009,04-Nov-19,0.0265300000000000,21
10Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1010,04-Nov-20,0.0274100000000000,22
11Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1011,04-Nov-21,0.0282100000000000,23
12Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1012,04-Nov-22,0.0289100000000000,24
15Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1015,04-Nov-25,0.0302700000000000,25
20Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1020,04-Nov-30,0.0307100000000000,26
25Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1025,05-Nov-35,0.0299900000000000,27
30Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1030,05-Nov-40,0.0287900000000000,28
40Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1040,04-Nov-50,0.0272600000000000,29
50Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1050,04-Nov-60,0.0268000000000000,30
60Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1060,04-Nov-70,0.0262900000000000,31
70Y,EUR_EUR        ,02-Nov-10,CLOSE,swap,swap_2_1070,04-Nov-80,0.0257785000000000,32
1D,GBP            ,02-Nov-10,CLOSE,mm,mm_0_1,03-Nov-10,0.0100141000000000,0
1W,GBP            ,02-Nov-10,CLOSE,mm,mm_0_20101109,09-Nov-10,0.0100145000000000,1
1M,GBP            ,02-Nov-10,CLOSE,mm,mm_0_101,02-Dec-10,0.0100160000000000,2
STUB,GBP            ,02-Nov-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0100125000000000,3
FUT1,GBP            ,02-Nov-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0101681000000000,4
FUT2,GBP            ,02-Nov-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0106218000000000,5
FUT3,GBP            ,02-Nov-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0113665000000000,6
FUT4,GBP            ,02-Nov-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0123354000000000,7
FUT5,GBP            ,02-Nov-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0135881000000000,8
FUT6,GBP            ,02-Nov-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0148736000000000,9
FUT7,GBP            ,02-Nov-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0163192000000000,10
FUT8,GBP            ,02-Nov-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0178418000000000,11
FUT9,GBP            ,02-Nov-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0195509000000000,12
FUT10,GBP            ,02-Nov-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0211901000000000,13
FUT11,GBP            ,02-Nov-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0227695000000000,14
FUT12,GBP            ,02-Nov-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0243372000000000,15
4Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1004,03-Nov-14,0.0183500000000000,16
5Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1005,02-Nov-15,0.0210500000000000,17
6Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1006,02-Nov-16,0.0236750000000000,18
7Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1007,02-Nov-17,0.0261000000000000,19
8Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1008,02-Nov-18,0.0282250000000000,20
9Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1009,04-Nov-19,0.0300750000000000,21
10Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1010,02-Nov-20,0.0316000000000000,22
12Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1012,02-Nov-22,0.0339500000000000,23
15Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1015,03-Nov-25,0.0362000000000000,24
20Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1020,04-Nov-30,0.0378000000000000,25
25Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1025,02-Nov-35,0.0384500000000000,26
30Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1030,02-Nov-40,0.0386750000000000,27
40Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1040,02-Nov-50,0.0386250000000000,28
50Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1050,02-Nov-60,0.0386500000000000,29
60Y,GBP            ,02-Nov-10,CLOSE,swap,swap_0_1060,03-Nov-70,0.0387000000000000,30
