COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
02/26/2010,,,0.91,06/20/2010,0.97,10074.8102064737,-8111.98276916332,-138743.749435135,142042.173248682,USD
02/26/2010,,,0.91,06/20/2010,0.97,-10075.9388552296,8112.90005220904,138759.347480659,-142058.129848796,USD
02/26/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.48,03/20/2013,0.66,287294.774220152,-300367.676590466,-921973.620550054,903904.119118876,USD
02/26/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.43,09/20/2013,0.62,391515.007883785,-408051.591791143,-1069523.90193046,1051513.1295137,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.38,12/20/2013,0.52,719410.002799996,-750609.577965146,-1497257.43649953,1478350.86641716,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.38,12/20/2013,0.52,-720012.120597721,751226.298999236,1498143.23272424,-1479217.04550898,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.31,06/20/2016,0.34,-34190.0272803338,34730.516174935,-146382.258016245,148062.80201466,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.35,06/20/2013,0.4,1489.66569953762,-1018.82034137562,81884.1141905371,-82398.3699383123,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.31,06/20/2016,0.34,34202.3360362323,-34742.4559475019,146527.830533933,-148209.39522565,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.35,06/20/2013,0.4,-1491.09184140195,1020.37295283667,-81869.0648807705,82383.3495543643,USD
02/26/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.52,12/20/2016,0.54,4306173.75238082,-4310967.1181045,-1418222.18229279,1344543.69150524,USD
02/26/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.52,12/20/2016,0.54,-4308548.5330857,4313319.90194978,1418823.10507466,-1345106.73132801,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.53,03/20/2013,0.82,-463998.454773925,480549.349896306,1079360.57943929,-1040957.09722671,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.53,03/20/2013,0.82,332252.474812267,-343579.3309166,-750454.091240757,723919.474618733,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.53,03/20/2013,0.82,-83132.5368394091,86097.7679047868,193391.807279203,-186510.377794856,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.53,03/20/2013,0.82,310260.23417915,-320837.097237534,-700797.49293155,676017.249082622,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.26,12/20/2016,0.26,-1531.55452640874,1511.20149801698,2428.36640968667,-2396.09554255542,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.26,12/20/2016,0.26,-2042.0727029779,2014.93533177427,3237.82188132567,-3194.79405846083,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.26,12/20/2016,0.26,-824.683199042198,813.723876161494,1307.58190103939,-1290.20528043413,USD
02/26/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.26,12/20/2016,0.26,4398.31042787905,-4339.86070541026,-6973.77019118002,6881.09488059024,USD
