FromDate,ToDate,Status,Saved,MarketSet,QuoteType,Source,Name,Value
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.1y.Mid,0.01042
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.2y.Mid,0.017
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.3y.Mid,0.02305
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.4y.Mid,0.02787
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.5y.Mid,0.03209
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.6y.Mid,0.032684193467104
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.7y.Mid,0.03323
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.8y.Mid,0.0338217201359886
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.9y.Mid,0.0343684293499814
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,BLC.USD.SeniorUnsecured.Excluded.10y.Mid,0.03487
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,CVRD-CVRDIncoLtd.USD.SeniorUnsecured.Modified.1y.Mid,0.00464
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,CNP.USD.SeniorUnsecured.Modified.1y.Mid,0.00375
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Next,AF-AirFrance.EUR.SeniorUnsecured.ModifiedModified.1y.Mid,0.02218
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Markit,CONWAY.USD.SeniorUnsecured.Modified.1y.Mid,0.0135354226978289
03-Aug-2010,04-Aug-2010,Insert,True,Closing,CDS Spread,Markit,CONWAY.USD.SeniorUnsecured.Modified.5y.Mid,0.0219332678308235
