Source,Type,Name,Value
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.1.corr,0.283487632294592
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.1.strike,0.583733726164913
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.2.corr,0.322934061958129
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.2.strike,1.36204536105146
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.3.corr,0.371565454963802
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.3.strike,1.94577908721638
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.4.corr,0.456859349611093
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.4.strike,2.91866863082456
Model,Base Correlation,CDX.NA.IG.9-V4.20141220.5.corr,0.66531719408346
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20141220.5.strike,5.83733726164913
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.1.corr,0.282994723294966
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.1.strike,0.336631163610771
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.2.corr,0.345572970703784
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.2.strike,0.785472715091799
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.3.corr,0.364730298809514
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.3.strike,1.12210387870257
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.4.corr,0.440963888173137
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.4.strike,1.68315581805385
Model,Base Correlation,CDX.NA.IG.9-V4.20171220.5.corr,0.650158198050349
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20171220.5.strike,3.36631163610771
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.0.corr,0.326988284314203
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.0.strike,1.1331512228211
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.1.corr,0.379250702138485
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.1.strike,2.6440195199159
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.2.corr,0.421503913482596
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.2.strike,3.777170742737
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.3.corr,0.523518773355971
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.3.strike,5.6657561141055
Model,Base Correlation,CDX.NA.IG.9-V4.20121220.4.corr,0.743991156159297
Model,Base Correlation Strike,CDX.NA.IG.9-V4.20121220.4.strike,11.331512228211
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.1.corr,0.299062040767185
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.1.strike,8.46311613621862
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.2.corr,0.262256032536732
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.2.strike,16.9262322724372
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.3.corr,-999
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.3.strike,-999
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.4.corr,-999
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.4.strike,-999
Model,Base Correlation,iTraxx Europe Series 9 Version 1.20110620.5.corr,-999
Model,Base Correlation Strike,iTraxx Europe Series 9 Version 1.20110620.5.strike,-999
