COB Date,Aggregation Level,Portfolio Name,AttPointCorrelation,Index Maturity Date,DetPointCorrelation,CorrParallelShiftUp1pct,CorrParallelShiftDn1pct,CorrSkewShiftUp1pct,CorrSkewShiftDn1pct,RptCurrency
06/04/2010,,,1,06/20/2010,1,0,0,0,41093.4937046902,USD
06/04/2010,,,1,06/20/2010,1,0,0,0,-41094.1328747822,USD
06/04/2010,2.5.1.9.2.3.1.1,L_USD_2591_ATHILON4,0.51,03/20/2013,0.68,272877.528254693,-285283.43559396,-991922.400931076,972273.082970544,USD
06/04/2010,2.5.1.9.2.3.1.1,L_USD_3254_ATHILON 6,0.47,09/20/2013,0.64,346088.71893443,-364135.496276789,-1183224.34596094,1164376.18462819,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_3930_ATHILON_7,0.42,12/20/2013,0.55,594451.054821878,-623494.039205888,-1670475.79292669,1650214.28008822,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_8117_ATHILON_7_offset,0.42,12/20/2013,0.55,-594951.575475561,624008.995720954,1671435.1568969,-1651153.5719403,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,0.34,06/20/2016,0.37,-38366.3911108495,38965.3182289192,-151306.634232344,152834.3015406,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,0.4,06/20/2013,0.44,4028.35260569382,-3636.29763061838,83410.7281599912,-83854.3781399158,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,0.34,06/20/2016,0.37,38383.4842630224,-38982.1735541639,151456.699719617,-152985.341367633,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_8112_CDX6_7-10_7y_ECD8112.,0.4,06/20/2013,0.44,-4029.10751156136,3637.15922936422,-83396.0717202762,83839.7471086562,USD
06/04/2010,2.5.1.9.2.3.1.2,L_CAD_3815_GNT_LSS_1_-_CDX7_30-60.,0.6,12/20/2016,0.6,4791686.48095972,-4819090.09093656,-2176396.68570348,2083822.46853197,USD
06/04/2010,2.5.1.9.2.3.1.2,L_CAD_3816_GNT_LSS_1_-_GS.,0.6,12/20/2016,0.6,-4794476.39278213,4821869.23099699,2177347.3682916,-2084723.39394435,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_2743_NEREUS2_BNP,0.54,03/20/2013,0.83,-363622.693325301,390943.854747028,1183387.21591362,-1140660.20533281,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_8271_Nereus_2_MAV1,0.54,03/20/2013,0.83,262915.74319227,-281447.026475304,-818124.085187166,788775.279947429,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_2602_NEREUS1_DRES,0.54,03/20/2013,0.83,-65147.1006625342,70041.9262440773,212025.210710211,-204369.433719534,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_8269_NEREUS_MAV1,0.54,03/20/2013,0.83,245509.31664024,-262813.530656934,-763977.39105768,736569.948322165,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_4272_CDX7_0-3_10y_ZERO_ECD4272.,0.31,12/20/2016,0.31,-1699.23409061739,1681.1308973531,2694.23185182014,-2665.5282139979,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_4273_CDX7_0-3_10y_ZERO_ECD4273.,0.31,12/20/2016,0.31,-2265.64545537649,2241.50786434444,3592.3091376945,-3554.03762057756,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_4280_CDX7_0-3_10y_ZERO_ECD4280.,0.31,12/20/2016,0.31,-914.972194335002,905.224321127327,1450.7402147349,-1435.28440989398,USD
06/04/2010,2.5.1.9.2.3.1.2,L_USD_8268_CDX7_0-3_10y_ZERO_ECD8268.,0.31,12/20/2016,0.31,4879.8517397189,-4827.86308222138,-7737.28120328241,7654.85024351259,USD
