Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,JPY_EOD        ,27-Apr-10,CLOSE,mm,mm_0_1,28-Apr-10,0.0043465000000000,0
2D,JPY_EOD        ,27-Apr-10,CLOSE,mm,mm_0_20100429,30-Apr-10,0.0043465000000000,1
1W,JPY_EOD        ,27-Apr-10,CLOSE,mm,mm_2_20100506,07-May-10,0.0043467000000000,2
1M,JPY_EOD        ,27-Apr-10,CLOSE,mm,mm_2_101,28-May-10,0.0043472000000000,3
2M,JPY_EOD        ,27-Apr-10,CLOSE,mm,mm_2_102,30-Jun-10,0.0043481000000000,4
3M,JPY_EOD        ,27-Apr-10,CLOSE,mm,mm_2_103,30-Jul-10,0.0043489000000000,5
6M,JPY_EOD        ,27-Apr-10,CLOSE,mm,mm_2_106,29-Oct-10,0.0044438000000000,6
1Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1001,28-Apr-11,0.0043994000000000,7
18M,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_118,31-Oct-11,0.0045792000000000,8
2Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1002,30-Apr-12,0.0046762000000000,9
3Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1003,30-Apr-13,0.0051750000000000,10
4Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1004,30-Apr-14,0.0059500000000000,11
5Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1005,30-Apr-15,0.0069500000000000,12
6Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1006,28-Apr-16,0.0081302000000000,13
7Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1007,28-Apr-17,0.0094813000000000,14
8Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1008,27-Apr-18,0.0108849000000000,15
9Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1009,30-Apr-19,0.0123249000000000,16
10Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1010,30-Apr-20,0.0136498000000000,17
12Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1012,28-Apr-22,0.0159799000000000,18
15Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1015,30-Apr-25,0.0184748000000000,19
20Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1020,30-Apr-30,0.0209498000000000,20
25Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1025,27-Apr-35,0.0218498000000000,21
30Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1030,27-Apr-40,0.0222498000000000,22
40Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1040,29-Apr-50,0.0222498000000000,23
50Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1050,30-Apr-60,0.0222498000000000,24
52Y,JPY_EOD        ,27-Apr-10,CLOSE,swap,swap_2_1052,28-Apr-62,0.0222498000000000,25
1D,GBP            ,27-Apr-10,CLOSE,mm,mm_0_1,28-Apr-10,0.0077799000000000,0
1W,GBP            ,27-Apr-10,CLOSE,mm,mm_0_20100504,04-May-10,0.0077801000000000,1
1M,GBP            ,27-Apr-10,CLOSE,mm,mm_0_101,27-May-10,0.0077809000000000,2
STUB,GBP            ,27-Apr-10,CLOSE,mm,mm_0_20100616,16-Jun-10,0.0077420000000000,3
FUT1,GBP            ,27-Apr-10,CLOSE,fut,fut_1_103,16-Sep-10,0.0091784000000000,4
FUT2,GBP            ,27-Apr-10,CLOSE,fut,fut_2_103,15-Dec-10,0.0107646000000000,5
FUT3,GBP            ,27-Apr-10,CLOSE,fut,fut_3_103,16-Mar-11,0.0134708000000000,6
FUT4,GBP            ,27-Apr-10,CLOSE,fut,fut_4_103,16-Jun-11,0.0167401000000000,7
FUT5,GBP            ,27-Apr-10,CLOSE,fut,fut_5_103,21-Sep-11,0.0203231000000000,8
