Ccy Code, Business Date, Bid, Mid, Ask
ADP,31/08/2010,137.384200000,137.384200000,137.384200000
AED,31/08/2010,3.672800000,3.673000000,3.673200000
AFA,31/08/2010,42.785000000,42.785000000,42.785000000
ALL,31/08/2010,106.400000000,106.650000000,106.900000000
ANG,31/08/2010,1.790000000,1.790000000,1.790000000
AON,31/08/2010,80.835700000,80.956950000,81.078200000
ARS,31/08/2010,2.850000000,2.851250000,2.852500000
ATS,31/08/2010,11.361820000,11.361820000,11.361820000
AUD,31/08/2010,1.1217049915872125630959057768,1.1216420840109920924233077225,1.121579183490354419021982952
AWG,31/08/2010,1.790000000,1.790000000,1.790000000
BBD,31/08/2010,2.000000000,2.000000000,2.000000000
BDT,31/08/2010,58.920000000,58.945000000,58.970000000
BEF,31/08/2010,33.308480000,33.308480000,33.308480000
BGL,31/08/2010,1.601300000,1.601700000,1.602100000
BHD,31/08/2010,0.376440000,0.377065000,0.377690000
BIF,31/08/2010,1020.000000000,1060.000000000,1100.000000000
BMD,31/08/2010,1.000000000,1.000000000,1.000000000
BND,31/08/2010,1.676300000,1.676800000,1.677300000
BOB,31/08/2010,7.892000000,7.901000000,7.910000000
BRL,31/08/2010,1.758900000,1.759400000,1.759900000
BSD,31/08/2010,1.000000000,1.000000000,1.000000000
BTN,31/08/2010,43.730000000,43.735000000,43.740000000
BWP,31/08/2010,4.6794571829667758540009358914,4.6728971962616822429906542056,4.6663555762949136724218385441
BZD,31/08/2010,1.980000000,1.980000000,1.980000000
CAD,31/08/2010,1.060100000,1.060200000,1.060300000
CHF,31/08/2010,1.025400000,1.025500000,1.025600000
CLP,31/08/2010,500.230000000,500.480000000,500.730000000
CNY,31/08/2010,6.802800000,6.803250000,6.803700000
COP,31/08/2010,2665.100000000,2666.100000000,2667.100000000
CRC,31/08/2010,428.260000000,428.460000000,428.660000000
CUP,31/08/2010,1.000000000,1.000000000,1.000000000
CVE,31/08/2010,108.950000000,108.950000000,108.950000000
CZK,31/08/2010,19.578500000,19.602500000,19.626500000
DEM,31/08/2010,1.470328000,1.470383000,1.470438000
DJF,31/08/2010,175.000000000,175.000000000,175.000000000
DKK,31/08/2010,5.879500000,5.880050000,5.880600000
DOP,31/08/2010,43.100000000,43.100000000,43.100000000
DZD,31/08/2010,68.920200000,68.920200000,68.920200000
ECS,31/08/2010,25000.000000000,25000.000000000,25000.000000000
EEK,31/08/2010,12.872300000,12.875150000,12.878000000
EGP,31/08/2010,6.180000000,6.189950000,6.199900000
ESP,31/08/2010,137.384200000,137.384200000,137.384200000
ETB,31/08/2010,8.350000000,8.550000000,8.750000000
EUR,31/08/2010,0.7897646501342599905228241984,0.789733464955577492596248766,0.789702282239595672431493327
FIM,31/08/2010,4.909364000,4.909364000,4.909364000
FJD,31/08/2010,1.6969285593076531478024775157,1.6897600540723217303142953701,1.6826518593303045599865387851
FKP,31/08/2010,1.829800000,1.829900000,1.830000000
FRF,31/08/2010,5.179400000,5.179550000,5.179700000
GBP,31/08/2010,0.6464959917248513059219032842,0.6464333042438346423607744271,0.646370628918621937819145498
GHC,31/08/2010,8890.000000000,8975.000000000,9060.000000000
GIP,31/08/2010,0.5465078150617553831019783583,0.5464779496147330455216132029,0.5464480874316939890710382514
GMD,31/08/2010,28.000000000,29.000000000,30.000000000
GNF,31/08/2010,2005.000000000,2012.500000000,2020.000000000
GRD,31/08/2010,281.355800000,281.355800000,281.355800000
GTQ,31/08/2010,8.080000000,8.100000000,8.120000000
GWP,31/08/2010,761.550000000,761.550000000,761.550000000
GYD,31/08/2010,179.000000000,179.000000000,179.000000000
HKD,31/08/2010,7.779300000,7.779550000,7.779800000
HNL,31/08/2010,17.980000000,17.980000000,17.980000000
HRK,31/08/2010,6.218100000,6.221950000,6.225800000
HTG,31/08/2010,29.000000000,29.000000000,29.000000000
HUF,31/08/2010,225.080000000,225.580000000,226.080000000
IDR,31/08/2010,9012.000000000,9014.500000000,9017.000000000
IEP,31/08/2010,0.6502846946393130912713586008,0.6502846946393130912713586008,0.6502846946393130912713586008
ILS,31/08/2010,3.810300000,3.816850000,3.823400000
INR,31/08/2010,46.910000000,46.915000000,46.920000000
IQD,31/08/2010,1424.500000000,1424.500000000,1424.500000000
IRR,31/08/2010,8481.000000000,8482.000000000,8483.000000000
ISK,31/08/2010,120.650000000,121.040000000,121.430000000
ITL,31/08/2010,1598.770000000,1598.770000000,1598.770000000
JMD,31/08/2010,60.370000000,60.370000000,60.370000000
JOD,31/08/2010,0.708000000,0.709000000,0.710000000
JPY,31/08/2010,84.620000000,84.625000000,84.630000000
KES,31/08/2010,77.450000000,77.450000000,77.450000000
KHR,31/08/2010,3850.000000000,3850.000000000,3850.000000000
KMF,31/08/2010,404.778500000,404.828400000,404.878400000
KPW,31/08/2010,2.200000000,2.200000000,2.200000000
KRW,31/08/2010,1197.450000000,1197.750000000,1198.050000000
KWD,31/08/2010,0.286900000,0.288400000,0.289900000
KYD,31/08/2010,0.8333333333333333333333333333,0.8247422680412371134020618557,0.8163265306122448979591836735
KZT,31/08/2010,147.225000000,147.237500000,147.250000000
LAK,31/08/2010,7842.590000000,7842.590000000,7842.590000000
LBP,31/08/2010,1514.000000000,1515.000000000,1516.000000000
LKR,31/08/2010,97.500000000,97.550000000,97.600000000
LRD,31/08/2010,1.000000000,1.000000000,1.000000000
LSL,31/08/2010,6.404900000,6.420000000,6.435100000
LTL,31/08/2010,2.850000000,2.851000000,2.852000000
LUF,31/08/2010,33.308480000,33.308480000,33.308480000
LVL,31/08/2010,0.536800000,0.537300000,0.537800000
LYD,31/08/2010,1.205900000,1.205900000,1.205900000
MAD,31/08/2010,9.044100000,9.058800000,9.073500000
MGF,31/08/2010,6800.000000000,6800.000000000,6800.000000000
MMK,31/08/2010,6.387900000,6.387900000,6.387900000
MNT,31/08/2010,1176.000000000,1176.000000000,1176.000000000
