Tenor, CurveName, CurveDate, MarketSet, Type, Label, Maturity Date, Calculated Yield, SortOrder
1D,EUR_EUR        ,15-Oct-10,CLOSE,mm,mm_0_1,19-Oct-10,0.0110039000000000,0
1W,EUR_EUR        ,15-Oct-10,CLOSE,mm,mm_2_20101026,26-Oct-10,0.0110040000000000,1
1M,EUR_EUR        ,15-Oct-10,CLOSE,mm,mm_2_101,19-Nov-10,0.0110052000000000,2
STUB,EUR_EUR        ,15-Oct-10,CLOSE,mm,mm_2_20101215,15-Dec-10,0.0110700000000000,3
FUT1,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0124460000000000,4
FUT2,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0130867000000000,5
FUT3,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0135604000000000,6
FUT4,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0139212000000000,7
FUT5,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0146157000000000,8
FUT6,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0152998000000000,9
FUT7,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0160981000000000,10
FUT8,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0167683000000000,11
FUT9,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0177559000000000,12
FUT10,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0186789000000000,13
FUT11,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0198554000000000,14
FUT12,EUR_EUR        ,15-Oct-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0210096000000000,15
4Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1004,20-Oct-14,0.0177460000000000,16
5Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1005,19-Oct-15,0.0196700000000000,17
6Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1006,19-Oct-16,0.0214700000000000,18
7Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1007,19-Oct-17,0.0230900000000000,19
8Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1008,19-Oct-18,0.0244800000000000,20
9Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1009,21-Oct-19,0.0256446000000000,21
10Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1010,19-Oct-20,0.0266500000000000,22
11Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1011,19-Oct-21,0.0275300000000000,23
12Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1012,19-Oct-22,0.0283100000000000,24
15Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1015,20-Oct-25,0.0298290000000000,25
20Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1020,21-Oct-30,0.0306994000000000,26
25Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1025,19-Oct-35,0.0302300000000000,27
30Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1030,19-Oct-40,0.0291100000000000,28
40Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1040,19-Oct-50,0.0276000000000000,29
50Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1050,19-Oct-60,0.0271500000000000,30
60Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1060,20-Oct-70,0.0266601000000000,31
70Y,EUR_EUR        ,15-Oct-10,CLOSE,swap,swap_2_1070,21-Oct-80,0.0261738000000000,32
1D,GBP            ,15-Oct-10,CLOSE,mm,mm_0_1,18-Oct-10,0.0098335000000000,0
1W,GBP            ,15-Oct-10,CLOSE,mm,mm_0_20101022,22-Oct-10,0.0098338000000000,1
1M,GBP            ,15-Oct-10,CLOSE,mm,mm_0_101,15-Nov-10,0.0098353000000000,2
STUB,GBP            ,15-Oct-10,CLOSE,mm,mm_0_20101215,15-Dec-10,0.0099484000000000,3
FUT1,GBP            ,15-Oct-10,CLOSE,fut,fut_1_103,16-Mar-11,0.0103115000000000,4
FUT2,GBP            ,15-Oct-10,CLOSE,fut,fut_2_103,16-Jun-11,0.0105692000000000,5
FUT3,GBP            ,15-Oct-10,CLOSE,fut,fut_3_103,21-Sep-11,0.0111166000000000,6
FUT4,GBP            ,15-Oct-10,CLOSE,fut,fut_4_103,21-Dec-11,0.0117483000000000,7
FUT5,GBP            ,15-Oct-10,CLOSE,fut,fut_5_103,21-Mar-12,0.0127672000000000,8
FUT6,GBP            ,15-Oct-10,CLOSE,fut,fut_6_103,21-Jun-12,0.0141141000000000,9
FUT7,GBP            ,15-Oct-10,CLOSE,fut,fut_7_103,20-Sep-12,0.0155899000000000,10
FUT8,GBP            ,15-Oct-10,CLOSE,fut,fut_8_103,19-Dec-12,0.0173473000000000,11
FUT9,GBP            ,15-Oct-10,CLOSE,fut,fut_9_103,20-Mar-13,0.0191603000000000,12
FUT10,GBP            ,15-Oct-10,CLOSE,fut,fut_10_103,20-Jun-13,0.0207922000000000,13
FUT11,GBP            ,15-Oct-10,CLOSE,fut,fut_11_103,19-Sep-13,0.0224312000000000,14
FUT12,GBP            ,15-Oct-10,CLOSE,fut,fut_12_103,18-Dec-13,0.0239692000000000,15
4Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1004,15-Oct-14,0.0177750000000000,16
5Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1005,15-Oct-15,0.0204250000000000,17
6Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1006,17-Oct-16,0.0229385000000000,18
7Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1007,16-Oct-17,0.0252944000000000,19
8Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1008,15-Oct-18,0.0273500000000000,20
9Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1009,15-Oct-19,0.0291000000000000,21
10Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1010,15-Oct-20,0.0305250000000000,22
12Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1012,17-Oct-22,0.0327444000000000,23
15Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1015,15-Oct-25,0.0348750000000000,24
20Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1020,15-Oct-30,0.0365250000000000,25
25Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1025,15-Oct-35,0.0372250000000000,26
30Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1030,15-Oct-40,0.0375750000000000,27
40Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1040,17-Oct-50,0.0376000000000000,28
50Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1050,15-Oct-60,0.0376750000000000,29
60Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1060,15-Oct-70,0.0377750000000000,30
70Y,GBP            ,15-Oct-10,CLOSE,swap,swap_0_1070,15-Oct-80,0.0378724000000000,31
1D,JPY_EOD        ,15-Oct-10,CLOSE,mm,mm_0_1,18-Oct-10,0.0040214000000000,0
2D,JPY_EOD        ,15-Oct-10,CLOSE,mm,mm_0_20101019,19-Oct-10,0.0040214000000000,1
1W,JPY_EOD        ,15-Oct-10,CLOSE,mm,mm_2_20101026,26-Oct-10,0.0040215000000000,2
1M,JPY_EOD        ,15-Oct-10,CLOSE,mm,mm_2_101,19-Nov-10,0.0040221000000000,3
2M,JPY_EOD        ,15-Oct-10,CLOSE,mm,mm_2_102,20-Dec-10,0.0040228000000000,4
3M,JPY_EOD        ,15-Oct-10,CLOSE,mm,mm_2_103,19-Jan-11,0.0040234000000000,5
6M,JPY_EOD        ,15-Oct-10,CLOSE,mm,mm_2_106,19-Apr-11,0.0040313000000000,6
1Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1001,19-Oct-11,0.0039500000000000,7
18M,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_118,19-Apr-12,0.0038666000000000,8
2Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1002,19-Oct-12,0.0038250000000000,9
3Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1003,21-Oct-13,0.0039246000000000,10
4Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1004,20-Oct-14,0.0041745000000000,11
5Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1005,19-Oct-15,0.0046500000000000,12
6Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1006,19-Oct-16,0.0053000000000000,13
7Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1007,19-Oct-17,0.0061750000000000,14
8Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1008,19-Oct-18,0.0072000000000000,15
9Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1009,21-Oct-19,0.0083693000000000,16
10Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1010,19-Oct-20,0.0095500000000000,17
12Y,JPY_EOD        ,15-Oct-10,CLOSE,swap,swap_2_1012,19-Oct-22,0.0117250000000000,18
